feature,perm_importance_mean,perm_importance_std,model_name,model_accuracy,model_mcc,model_auc
TACC1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
VWF,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
KPTN,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DGKZ,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GTF3C4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLAMF7,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CCL8,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNHIT2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GOSR1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNF672,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BRD7P3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FTH1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PEX11A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BZW2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TNFAIP8,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PRPF18,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ATAD5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SOCS3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MZF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PLBD1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PTPN4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SIRT6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ADAM11,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CRABP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HGF,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PBLD,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TCP11L1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PC,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SAMD4B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DNAJB14,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MUC2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PLA2G6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FEN1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
COX7A2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
JMJD1C,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GUCY1B2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HRH1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PPARGC1A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PUM2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TERF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
VANGL1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SURF2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
WNT4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LILRB1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZC3H14,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PHF3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GTF3C1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LAMP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BRF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IGFBP7,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TK2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TBC1D2B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AGPAT1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SSR2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MCM3AP,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TESC,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC12A1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CYTH1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAB21L2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PLCB1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TSPAN9,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DVL2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
P2RY2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CDK9,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PSMC2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GH1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SREBF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ATF6B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PLEKHH3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CENPF,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
F11R,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NAA15,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MASP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
APEH,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GEMIN6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MILR1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SMURF2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PSMD6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
JRK,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MLF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TM6SF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
WDR77,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZBP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EMP3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC19A1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DNAJC16,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LHFPL2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SERTAD3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC7A6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EFNA1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SCARF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SEC23B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PSD4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CFLAR,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TULP3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NEUROD2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
STS,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NOS1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BTK,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SNHG3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
G3BP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MED15,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FHL3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GEMIN2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DLK2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NGDN,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EHD3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RPL15,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SETD4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TMEM186,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
OSTM1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PTGER4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PEX3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DAPK2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNF512B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GUCA2B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MOB3B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SNX17,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TM9SF4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GJC1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BTBD8,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GAL3ST1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SERPINB9,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BMP8B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SEC14L2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
WLS,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC23A2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PRDM1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CDC42EP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GADD45A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DECR1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAP3K14,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SCGB1D1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
OR52A1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TMPRSS3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FAM111A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
OR2S2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AMPD2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ASAP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SNX2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RABGGTA,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TRMT2A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AMPD1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LIG4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BMP3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ATP4A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SRSF11,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
C4BPB,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FOXA2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ATP2B3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
C1RL,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NAALAD2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SPP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
UTRN,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SYTL2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HNRNPK,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BBC3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BIRC3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CD48,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FAM131B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FZD8,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GALNT11,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
STAT3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RBM4B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
C2CD3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDX1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SRBD1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZDHHC24,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FGF5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PRSS21,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IL25,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DDX28,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC38A4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNRF4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GCAT,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
WNT2B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC35F2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MTIF2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DDC,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RHBDF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PSTPIP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DPEP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LILRA5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FLJ13224,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ACTL6A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PKLR,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
APOBEC3F,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ARC,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
WIPI1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MYLIP,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RNF126,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SAYSD1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC7A5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ISOC1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AP2M1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LMNB2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ARHGEF12,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MICA,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LEPROTL1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC12A5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CREBL2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MSN,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EPS8L1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TMEM131,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GMNN,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PTMS,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AKAP5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PSMD12,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ACD,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EFHD1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PHF2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DLC1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HPS5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
F9,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IL2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CCL25,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EDEM3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GPRIN2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RAD51D,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DHX29,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ACTR6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAG,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PODXL,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FSTL4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZZZ3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TMEM160,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SRPK1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RAG2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
POGZ,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDHB,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
WSCD1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HDGF,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GFOD2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ATP8B3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CRYBA1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LAMTOR2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RHOBTB3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PSMD1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RORB,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TRAT1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SCYL3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SDF2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BARX1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
VRK3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LAGE3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TTC28,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TMOD1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ATN1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CLCC1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FOXF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ITPKA,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SOD3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SPRYD7,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DRP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IKBKE,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AKT3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNF142,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FADS3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PAX6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ARL8B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RGS4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NRP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TELO2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IDI2-AS1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TNFRSF11B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ELAC1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNF141,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC12A2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LIG3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
OGG1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AFTPH,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ATOX1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RHOG,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
B4GALT5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RNF24,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NLRX1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HOXA7,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAF,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MARK1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NGFR,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HTR6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC15A1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ANKMY1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GYPC,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ASCC2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ACAA2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GRIA4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NOLC1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
UCHL5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
INTS1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PAPOLG,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SCNN1B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MYD88,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
STRADA,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IKZF3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PIGL,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SCAP,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZFC3H1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SYNCRIP,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MCHR1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CASS4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TRIM29,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CEACAM6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
OVOL1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CHRM4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TTC9,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SGCD,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RBM26,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
KLKB1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PICALM,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TINAGL1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNF35,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PRR16,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ECSIT,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IL12A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BBS7,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAGEC3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ACTR3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SS18L2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TREM2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TMEM109,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SPDEF,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PGC,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MBNL3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CDC20,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
REEP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
THADA,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
F2R,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FSCN2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZBTB39,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CASP3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CROT,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TCN2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MTPAP,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NDUFA4L2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
XCR1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DOCK6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PPFIBP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FGFR2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ATR,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HOXC11,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ARVCF,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GUCA2A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FKBP6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RYBP,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TBC1D10B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
INTS5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PHKA2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
YPEL5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAPK8IP3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GPR87,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GDPD2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MLLT1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MRPS30,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SEC24C,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GPR3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PAPSS1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SYCP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ATG2B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
