"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.682167590027702,0.678981994459834,0.601869806094183,0.544806094182826,0.682375346260388,0.667036011080333,0.671502770083102,0.671502770083102,0.678601108033242,0.676731301939059,0.681024930747923
0.683725761772853,0.673995844875347,0.600242382271469,0.647749307479225,0.707721606648199,0.674307479224377,0.669632963988919,0.669632963988919,0.647714681440444,0.668801939058172,0.647749307479225
0.709452908587258,0.668663434903048,0.5,0.682513850415512,0.578843490304708,0.682548476454294,0.675242382271468,0.675242382271468,0.679709141274239,0.679120498614958,0.680090027700831
0.66817867036011,0.667590027700832,0.5,0.658656509695291,0.586426592797784,0.664993074792245,0.664127423822716,0.664127423822716,0.658725761772852,0.594355955678671,0.586426592797784
0.687707756232686,0.676592797783934,0.699065096952909,0.5,0.565304709141275,0.687396121883655,0.689750692520776,0.689750692520776,0.698234072022162,0.697437673130193,0.699065096952909
0.683414127423823,0.684487534626039,0.655228531855956,0.613538781163436,0.656959833795014,0.69404432132964,0.6553324099723,0.6553324099723,0.640581717451524,0.645013850415513,0.631336565096954
0.698857340720222,0.666759002770085,0.618317174515235,0.65058864265928,0.663192520775624,0.693040166204987,0.674965373961218,0.674965373961218,0.62202216066482,0.661565096952908,0.661703601108033
0.674480609418282,0.665339335180056,0.706925207756232,0.610214681440443,0.613054016620498,0.679605263157894,0.649515235457063,0.649515235457063,0.684175900277008,0.640685595567867,0.624930747922438
0.687811634349031,0.66696675900277,0.5,0.5,0.619875346260388,0.690720221606648,0.619875346260388,0.619875346260388,0.619875346260388,0.619875346260388,0.619875346260388
0.698926592797784,0.662153739612188,0.595983379501385,0.711080332409973,0.58781163434903,0.703358725761772,0.668940443213297,0.668940443213297,0.709279778393352,0.675657894736842,0.655159279778393
0.687915512465373,0.684591412742381,0.663850415512466,0.5,0.687569252077562,0.685076177285318,0.671641274238227,0.671641274238227,0.687569252077562,0.663850415512466,0.663850415512466
0.684245152354572,0.664819944598338,0.706925207756232,0.610837950138505,0.517243767313019,0.689127423822716,0.625796398891967,0.625796398891967,0.707963988919667,0.623545706371192,0.609349030470915
0.707479224376732,0.688469529085873,0.5,0.670948753462604,0.5,0.687049861495846,0.670948753462604,0.670948753462604,0.670948753462604,0.670948753462604,0.670948753462604
0.674896121883656,0.669321329639889,0.642416897506925,0.660214681440443,0.628116343490305,0.677319944598337,0.679120498614959,0.679120498614959,0.676869806094184,0.679501385041551,0.678358725761773
0.662326869806095,0.665789473684209,0.659245152354571,0.548026315789474,0.5,0.662049861495845,0.629882271468143,0.629882271468143,0.603497229916897,0.548026315789474,0.548026315789474
0.675588642659281,0.656336565096952,0.57676592797784,0.5,0.635560941828254,0.649411357340722,0.63573407202216,0.63573407202216,0.635768698060942,0.63573407202216,0.635560941828254
0.691551246537396,0.644875346260387,0.66873268698061,0.5,0.5,0.686530470914128,0.66873268698061,0.66873268698061,0.66873268698061,0.66873268698061,0.66873268698061
0.674342105263157,0.673372576177286,0.659141274238227,0.666585872576178,0.707963988919667,0.680332409972299,0.70619806094183,0.70619806094183,0.689681440443214,0.705713296398893,0.704224376731303
0.689958448753464,0.66575484764543,0.5,0.5,0.5,0.687950138504154,0.5,0.5,0.5,0.5,0.5
0.679259002770084,0.681925207756232,0.566897506925208,0.5,0.677112188365652,0.684972299168975,0.626800554016621,0.626800554016621,0.635249307479224,0.592347645429363,0.566897506925208
0.663677285318559,0.675692520775624,0.639265927977839,0.642936288088643,0.644529085872576,0.668836565096953,0.674307479224377,0.674307479224377,0.657340720221607,0.657617728531857,0.639265927977839
0.683414127423821,0.654085872576176,0.647749307479224,0.530540166204986,0.609487534626039,0.681613573407202,0.638296398891966,0.638296398891966,0.628393351800554,0.625277008310249,0.609487534626039
0.686218836565097,0.670290858725762,0.5,0.5,0.590616343490305,0.689058171745152,0.590616343490305,0.590616343490305,0.590616343490305,0.5,0.5
0.688227146814404,0.673303324099724,0.5,0.594979224376731,0.5,0.69518698060942,0.594979224376731,0.594979224376731,0.594979224376731,0.594979224376731,0.594979224376731
0.678150969529087,0.664335180055403,0.5,0.685145429362881,0.696918282548476,0.68182132963989,0.707790858725762,0.707790858725762,0.706578947368421,0.702458448753464,0.697714681440443
0.675450138504155,0.671675900277008,0.552770083102493,0.669044321329639,0.633240997229916,0.669113573407203,0.65831024930748,0.65831024930748,0.657652354570638,0.655020775623269,0.650380886426593
0.653462603878116,0.665339335180055,0.605574792243767,0.583691135734072,0.5,0.654536011080332,0.611703601108034,0.611703601108034,0.618317174515237,0.617174515235457,0.594529085872576
0.677285318559557,0.650692520775624,0.578185595567868,0.5,0.5,0.651073407202216,0.578185595567868,0.578185595567868,0.5,0.578185595567868,0.578185595567868
0.668698060941828,0.673268698060942,0.5,0.612361495844875,0.5,0.665200831024931,0.612361495844875,0.612361495844875,0.612361495844875,0.612361495844875,0.612361495844875
0.688434903047091,0.677770083102493,0.668559556786704,0.529536011080332,0.582029085872577,0.689058171745152,0.670221606648199,0.670221606648199,0.668871191135734,0.670533240997231,0.668559556786704
0.686357340720221,0.673372576177285,0.5,0.567243767313019,0.642486149584488,0.68867728531856,0.638815789473685,0.638815789473685,0.642209141274239,0.639923822714682,0.642209141274239
0.681371191135733,0.678947368421051,0.608760387811635,0.5,0.672749307479224,0.67351108033241,0.668074792243768,0.668074792243768,0.653047091412742,0.677700831024931,0.676904432132964
0.669113573407203,0.639542936288088,0.5,0.703427977839335,0.5,0.667139889196675,0.703427977839335,0.703427977839335,0.703427977839335,0.703427977839335,0.703427977839335
0.681024930747921,0.671918282548477,0.5,0.565373961218836,0.5,0.670983379501385,0.565373961218836,0.565373961218836,0.565373961218836,0.565373961218836,0.565373961218836
0.710145429362881,0.676004155124654,0.706925207756232,0.710768698060942,0.622056786703602,0.702943213296399,0.680263157894737,0.680263157894737,0.684418282548476,0.710768698060942,0.710768698060942
0.704882271468143,0.67409972299169,0.648649584487535,0.695048476454294,0.66842105263158,0.704051246537395,0.692970914127424,0.692970914127424,0.693975069252078,0.694702216066483,0.695048476454294
0.681024930747923,0.658795013850416,0.635041551246538,0.5,0.5,0.675657894736843,0.635041551246538,0.635041551246538,0.635041551246538,0.635041551246538,0.635041551246538
0.689681440443213,0.664854570637118,0.646364265927978,0.511114958448754,0.5,0.673407202216066,0.634799168975069,0.634799168975069,0.640962603878116,0.635145429362881,0.64110110803324
0.66398891966759,0.66932132963989,0.5,0.5,0.642797783933518,0.662811634349031,0.642797783933518,0.642797783933518,0.642797783933518,0.642797783933518,0.5
0.659972299168975,0.675692520775623,0.617970914127424,0.553739612188366,0.692070637119114,0.6577216066482,0.679639889196677,0.679639889196677,0.681405817174516,0.608171745152356,0.617970914127424
0.690581717451523,0.67202216066482,0.5,0.58926592797784,0.581198060941828,0.688504155124654,0.612465373961219,0.612465373961219,0.581198060941828,0.603289473684211,0.593282548476455
0.683275623268698,0.682132963988921,0.682375346260387,0.685664819944598,0.613469529085872,0.691135734072023,0.684314404432133,0.684314404432133,0.684002770083103,0.680540166204987,0.63452216066482
0.687153739612189,0.669736842105264,0.5,0.66218836565097,0.604882271468144,0.673407202216067,0.645810249307478,0.645810249307478,0.662603878116344,0.66398891966759,0.66218836565097
0.692451523545707,0.676385041551247,0.5,0.714300554016621,0.617901662049861,0.688642659279777,0.71668975069252,0.71668975069252,0.714300554016621,0.714300554016621,0.714300554016621
0.684314404432133,0.66845567867036,0.540685595567867,0.623580332409973,0.5,0.67801246537396,0.562569252077563,0.562569252077563,0.552216066481994,0.549965373961218,0.544009695290859
0.679016620498615,0.675277008310249,0.5,0.659418282548476,0.703774238227145,0.691308864265928,0.698995844875346,0.698995844875346,0.703774238227145,0.703774238227145,0.703774238227145
0.663954293628809,0.655124653739612,0.646572022160665,0.576835180055401,0.693836565096952,0.646156509695291,0.648614958448752,0.648614958448752,0.659522160664819,0.636288088642659,0.646572022160665
0.694806094182825,0.666274238227146,0.549861495844875,0.650415512465374,0.674722991689751,0.69259002770083,0.64674515235457,0.64674515235457,0.654155124653739,0.644909972299169,0.649445983379502
0.688434903047092,0.674896121883657,0.62437673130194,0.5,0.599584487534626,0.689058171745153,0.628843490304709,0.628843490304709,0.626973684210527,0.626973684210527,0.625069252077563
0.680263157894737,0.650069252077562,0.614594875346261,0.593940443213297,0.682202216066482,0.678566481994461,0.682306094182826,0.682306094182826,0.689439058171745,0.693628808864266,0.690027700831026
0.680297783933517,0.678289473684211,0.704882271468145,0.5,0.582340720221607,0.692347645429364,0.689750692520775,0.689750692520775,0.6922783933518,0.700692520775624,0.682306094182825
0.682686980609418,0.666447368421053,0.660560941828256,0.700692520775623,0.603462603878117,0.679709141274237,0.659487534626039,0.659487534626039,0.619182825484764,0.610491689750692,0.603462603878117
0.659175900277008,0.666655124653739,0.5,0.550380886426593,0.592693905817175,0.66159972299169,0.586391966759003,0.586391966759003,0.592693905817175,0.586738227146814,0.592416897506926
0.685976454293628,0.669182825484764,0.604882271468144,0.599445983379501,0.5,0.683448753462602,0.626835180055402,0.626835180055402,0.614785318559558,0.620013850415512,0.613573407202218
0.670706371191135,0.672195290858725,0.5,0.5,0.5,0.664542936288089,0.5,0.5,0.5,0.5,0.5
0.658933518005541,0.644702216066482,0.623649584487535,0.709383656509696,0.576454293628809,0.658137119113575,0.630436288088642,0.630436288088642,0.622749307479224,0.624653739612189,0.623164819944598
0.694563711911357,0.680263157894736,0.647887811634349,0.599584487534626,0.557825484764543,0.694598337950139,0.647714681440444,0.647714681440444,0.647680055401662,0.647818559556787,0.647022160664819
0.651558171745153,0.65744459833795,0.642590027700831,0.632686980609418,0.5,0.666689750692521,0.646364265927978,0.646364265927978,0.642001385041551,0.643940443213296,0.640235457063712
0.685249307479224,0.677804709141274,0.527354570637119,0.578704986149585,0.677839335180055,0.683829639889197,0.670083102493076,0.670083102493076,0.564819944598338,0.673164819944599,0.612915512465374
0.681440443213296,0.664750692520776,0.588227146814404,0.553635734072022,0.5,0.680955678670359,0.576592797783934,0.576592797783934,0.588227146814404,0.569806094182825,0.568524930747922
0.650623268698061,0.63781163434903,0.57676592797784,0.574584487534626,0.599584487534626,0.647818559556787,0.587465373961218,0.587465373961218,0.576454293628808,0.57531163434903,0.574584487534626
0.659764542936288,0.661738227146814,0.5,0.630713296398893,0.697368421052631,0.66665512465374,0.645186980609419,0.645186980609419,0.630713296398893,0.634245152354571,0.630713296398893
0.678947368421053,0.67409972299169,0.567590027700831,0.5,0.682513850415513,0.688192520775624,0.642659279778393,0.642659279778393,0.622541551246537,0.655470914127423,0.683518005540166
0.673684210526317,0.662396121883657,0.5,0.5,0.572229916897506,0.690893351800555,0.572229916897506,0.572229916897506,0.572229916897506,0.572229916897506,0.572229916897506
0.67617728531856,0.6702216066482,0.5,0.626038781163435,0.709106648199445,0.677631578947368,0.684349030470915,0.684349030470915,0.689785318559556,0.667728531855956,0.67707756232687
0.684695290858726,0.673614958448754,0.650242382271468,0.580401662049862,0.645013850415512,0.677908587257618,0.667278393351801,0.667278393351801,0.649099722991689,0.662846260387812,0.649376731301939
0.678704986149584,0.66076869806094,0.63123268698061,0.5,0.503704986149585,0.673164819944598,0.628878116343491,0.628878116343491,0.63123268698061,0.630401662049862,0.63123268698061
0.686426592797785,0.674203601108033,0.503981994459834,0.671537396121882,0.687742382271469,0.690304709141275,0.697680055401662,0.697680055401662,0.68514542936288,0.676385041551247,0.671537396121882
0.668836565096953,0.649965373961218,0.610283933518005,0.627216066481995,0.557583102493075,0.645637119113574,0.630367036011081,0.630367036011081,0.610595567867035,0.61132271468144,0.610283933518005
0.671987534626039,0.648337950138504,0.5,0.629778393351801,0.619286703601109,0.664092797783934,0.648580332409972,0.648580332409972,0.631544321329641,0.627700831024931,0.619286703601109
0.678704986149585,0.663885041551246,0.5,0.585768698060942,0.675173130193906,0.679501385041552,0.672645429362882,0.672645429362882,0.678116343490305,0.676038781163435,0.67856648199446
0.678324099722992,0.667520775623269,0.495775623268698,0.661149584487535,0.675069252077563,0.663296398891967,0.640235457063712,0.640235457063712,0.685214681440443,0.639473684210527,0.675069252077563
0.684349030470914,0.656440443213297,0.692036011080332,0.540027700831025,0.5,0.674861495844876,0.612084487534627,0.612084487534627,0.563504155124653,0.619875346260389,0.586703601108033
