"Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.656136887057967,0.656136887057967,0.698964234502481,0.636961818873733,0.683414150450369
0.653260274471569,0.653260274471568,0.658414029440006,0.638565784143801,0.646073769977463
0.660909160537699,0.660909160537699,0.651703527452549,0.633704018625726,0.654526275355329
0.655336672553664,0.655336672553663,0.646249842037383,0.625657358230273,0.631301808752118
0.649921895800831,0.649921895800831,0.656172120644793,0.620871223441863,0.632958015933667
0.647210301269516,0.647210301269516,0.63567330777574,0.633476620322165,0.643695570753595
0.664272605006345,0.664272605006345,0.677838005774311,0.649433919870388,0.667022009416236
0.650651359970891,0.650651359970891,0.644420992058058,0.622783205645854,0.63836021508654
0.666605628552032,0.666605628552032,0.660462719649876,0.643080444637164,0.643592871967856
0.674445607693121,0.674445607693121,0.684342821680174,0.64876039007341,0.696555978711637
0.665961985219422,0.665961985219422,0.656971288944608,0.648946097919154,0.640529174478699
0.650606844889968,0.650606844889968,0.655022705727756,0.616301061828978,0.636538379951642
0.651400956910085,0.651400956910084,0.651577212779259,0.615615252180178,0.619517541413475
0.645034597305799,0.645034597305799,0.640418325155778,0.624278455103715,0.629661907068121
0.654069317288215,0.654069317288215,0.660841152111443,0.620056518453418,0.626623206000438
0.660538729070551,0.660538729070551,0.660337871204586,0.631728878289462,0.646981460510055
0.661900317500479,0.661900317500479,0.674347244220479,0.637491639282241,0.672468070948263
0.667535615856703,0.667535615856703,0.652843087789499,0.639177456311272,0.651262242135914
0.666875460782763,0.666875460782763,0.664272991784231,0.643614678988322,0.65816725004354
0.661283869912796,0.661283869912796,0.669669641590066,0.637433121001463,0.655594159598062
0.649072578340286,0.649072578340286,0.651210810306324,0.643367414919545,0.625130612886988
0.654261135593098,0.654261135593098,0.650525626323806,0.640293210168082,0.633259950771739
0.653188432782844,0.653188432782844,0.649651979975087,0.627715958137129,0.642034879757515
0.653282982517518,0.653282982517518,0.662279907490244,0.633834525136473,0.652426195561803
0.643247857817616,0.643247857817616,0.651477544155374,0.606258899027724,0.612049508380016
0.655550173618315,0.655550173618315,0.668468787550451,0.637794085108129,0.65207127809618
0.661889511540373,0.661889511540373,0.651645068678654,0.628826629982129,0.634734125528355
0.661880283396705,0.661880283396705,0.667602218340132,0.66528150535389,0.697430360990371
0.661162025458898,0.661162025458898,0.67059784911575,0.649189848315243,0.666405222257911
0.647208671931821,0.647208671931821,0.642596730371785,0.621075401861323,0.630918301105234
0.665506067232192,0.665506067232192,0.669678132021062,0.643479588234553,0.661380302178911
0.644791992317735,0.644791992317735,0.650376244321041,0.618911995860262,0.625373302109055
0.654658247741077,0.654658247741077,0.674957419573443,0.641426590194411,0.680302496485482
0.658969373759779,0.658969373759779,0.671344525354896,0.647067577139849,0.649397418278967
0.657976758179609,0.657976758179609,0.668295841021435,0.624356660313193,0.637097933445704
0.654444629049785,0.654444629049785,0.671288170425282,0.632808510229014,0.644060853683228
0.661067978126875,0.661067978126875,0.664780068682423,0.637977381099779,0.651495651156528
0.665826461441269,0.665826461441269,0.654828092769974,0.644026900553204,0.651130353593558
0.656551246412294,0.656551246412294,0.655637116730315,0.632662721436357,0.654808818711099
0.667447255821084,0.667447255821084,0.67420350106044,0.648774315078017,0.673999956518319
0.649059536852769,0.649059536852769,0.637068450083798,0.638088949024759,0.645565501507321
0.659109563008028,0.659109563008028,0.677806703695956,0.675265607735031,0.694364511593892
0.651807684525513,0.651807684525513,0.657475341597926,0.61768243783931,0.639239934303906
0.646922086886303,0.646922086886303,0.647739733881523,0.617820520528149,0.626015006666848
0.661124043493439,0.661124043493439,0.646569605005634,0.629603424624319,0.64262777431804
0.655137771436989,0.655137771436989,0.653513377983399,0.638519322599623,0.644642097534748
0.656275792717144,0.656275792717144,0.661676789884001,0.637183772869903,0.658532365579999
0.654480031670055,0.654480031670055,0.691505127754848,0.634592649138093,0.669646187742746
0.639679322751782,0.639679322751782,0.649038072525654,0.603190018527153,0.595200264509528
0.660143101008615,0.660143101008615,0.671259744660662,0.638028336655039,0.646891312674165
0.646716360807352,0.646716360807352,0.645342448609715,0.614346691719256,0.625925361090384
0.659964915519002,0.659964915519001,0.662210618854139,0.64122207017882,0.659750857413143
0.665092734519137,0.665092734519137,0.663981743664453,0.633828646407916,0.635407168640358
0.661333236195382,0.661333236195382,0.657216107050321,0.631290665166812,0.654328977465422
0.684201838493277,0.684201838493277,0.664567930413848,0.641223268068838,0.651234436423629
0.65840144224785,0.65840144224785,0.667152234942096,0.62451036138175,0.647886751130601
0.662853242693833,0.662853242693833,0.64871860259718,0.633145753733293,0.658141408473154
0.653578010711753,0.653578010711753,0.662763994460853,0.633452965342341,0.657413859319702
0.652348370765849,0.652348370765849,0.664262480678923,0.632353131059738,0.645828610497488
0.655103510377889,0.655103510377889,0.661719594782141,0.618205950595306,0.626591951116784
0.660558781499946,0.660558781499946,0.673804558045668,0.645847828937184,0.678804960615716
0.646587316926419,0.646587316926419,0.652695687604716,0.624954483148479,0.643165552275544
0.657100006095871,0.657100006095871,0.65381573334424,0.640541437700493,0.648634586597714
0.662521794608806,0.662521794608806,0.680683191656537,0.638246392165169,0.680693338905977
0.645133212220606,0.645133212220606,0.660326578934658,0.634721496305215,0.646995793401912
0.653528678007402,0.653528678007402,0.657022948232815,0.629692761121762,0.638401421988253
0.64812213815791,0.64812213815791,0.645685437648665,0.625051301996658,0.644507136284563
0.65646593416488,0.65646593416488,0.677108626996835,0.647136993475967,0.695901930038386
0.644473859418542,0.644473859418542,0.653392996618002,0.616278874594499,0.627823237851008
0.654631530477779,0.654631530477779,0.658693560045711,0.637769106750344,0.646958657821524
0.660428718741906,0.660428718741906,0.664484210300173,0.636177430835644,0.638116215949384
0.663755664045963,0.663755664045963,0.646862820085466,0.620665276666725,0.629957041550523
0.660437798863256,0.660437798863256,0.681646729989884,0.651434979874717,0.685973154566932
0.657660976661371,0.657660976661371,0.669010433480093,0.624079680153705,0.65024353325267
0.656341973383751,0.65634197338375,0.649590274357302,0.637477943044898,0.626557684764291
0.653023545880696,0.653023545880696,0.680732122915816,0.624444875413979,0.677952536566189
0.661278753861551,0.661278753861551,0.671090666973027,0.626182963508659,0.650820928940083
0.650046338437164,0.650046338437164,0.652036569684323,0.620683881736658,0.620319277582999
0.668598456335521,0.668598456335521,0.66915083818298,0.631124650803281,0.650527314671519
0.660175337380192,0.660175337380192,0.651662071750913,0.634677031468613,0.640540872073062
0.646932644906683,0.646932644906683,0.651799961404472,0.633017435780901,0.650070216273436
0.661790541594722,0.661790541594722,0.666429731176779,0.645738034344021,0.658356291943245
0.667942088714685,0.667942088714685,0.684647188318371,0.655638611710288,0.692622168854219
0.65692719627437,0.65692719627437,0.657206096121696,0.650583136633762,0.663068593068364
0.657142623828481,0.657142623828481,0.66562612150763,0.629742666973483,0.656164170743092
0.662401254270766,0.662401254270766,0.668683569344058,0.641381297500529,0.66452619325998
0.643820271246618,0.643820271246618,0.644619942038897,0.626759988209064,0.618863167227386
