"Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.703947368421053,0.703947368421053,0.706578947368421,0.70356648199446,0.712326869806096
0.671779778393352,0.671779778393352,0.689473684210528,0.581405817174515,0.671364265927979
0.67825484764543,0.67825484764543,0.693559556786703,0.680436288088642,0.671814404432133
0.678808864265929,0.678808864265929,0.674411357340721,0.669771468144045,0.66578947368421
0.70114265927978,0.70114265927978,0.700242382271469,0.680713296398893,0.690997229916898
0.672680055401662,0.672680055401662,0.66665512465374,0.673268698060943,0.673407202216065
0.616135734072022,0.616135734072022,0.662153739612187,0.652112188365651,0.64823407202216
0.656301939058172,0.656301939058172,0.652319944598339,0.634106648199446,0.634695290858726
0.671225761772854,0.671225761772854,0.668767313019391,0.6797783933518,0.671502770083104
0.696883656509696,0.696883656509696,0.691897506925206,0.65862188365651,0.606717451523545
0.673580332409972,0.673580332409972,0.688711911357341,0.657963988919668,0.696918282548477
0.67918975069252,0.67918975069252,0.678220221606647,0.643490304709141,0.662465373961219
0.67288781163435,0.67288781163435,0.680713296398893,0.668836565096953,0.661045706371191
0.672541551246539,0.672541551246539,0.668767313019392,0.655228531855956,0.662084487534626
0.668282548476454,0.668282548476454,0.679051246537397,0.681959833795014,0.678878116343491
0.681128808864266,0.681128808864266,0.680990304709143,0.674099722991689,0.665650969529087
0.672957063711911,0.672957063711911,0.670637119113574,0.680851800554018,0.675623268698061
0.671087257617729,0.671087257617729,0.675138504155124,0.658829639889197,0.665062326869806
0.654328254847646,0.654328254847646,0.64581024930748,0.652216066481995,0.62707756232687
0.680574792243767,0.680574792243767,0.681024930747923,0.67468836565097,0.679466759002771
0.665512465373961,0.665512465373961,0.689681440443214,0.692970914127425,0.694044321329639
0.658240997229917,0.658240997229917,0.660976454293629,0.680367036011081,0.673857340720222
0.685560941828255,0.685560941828255,0.661876731301938,0.682929362880886,0.677423822714681
0.652112188365653,0.652112188365653,0.669944598337951,0.648407202216065,0.632756232686981
0.70474376731302,0.70474376731302,0.700450138504154,0.686045706371192,0.693005540166205
0.656267313019392,0.656267313019392,0.664127423822716,0.669009695290859,0.662119113573407
0.673961218836565,0.673961218836565,0.660941828254848,0.6726108033241,0.660803324099723
0.692936288088643,0.692936288088643,0.686495844875347,0.69047783933518,0.685768698060942
0.675311634349031,0.675311634349031,0.669044321329641,0.671225761772853,0.667382271468144
0.695602493074792,0.695602493074792,0.694667590027702,0.684452908587258,0.68722299168975
0.685353185595568,0.685353185595568,0.686114958448754,0.677146814404433,0.668663434903047
0.690339335180056,0.690339335180056,0.68448753462604,0.688608033240998,0.688573407202217
0.670602493074793,0.670602493074793,0.672195290858726,0.659210526315789,0.656024930747924
0.676454293628808,0.676454293628808,0.674653739612189,0.676523545706372,0.675069252077563
0.682548476454294,0.682548476454294,0.699307479224377,0.695498614958449,0.689335180055402
0.697957063711911,0.697957063711911,0.701142659279778,0.672887811634348,0.674307479224376
0.688919667590028,0.688919667590028,0.6904432132964,0.692763157894738,0.682479224376733
0.677804709141275,0.677804709141275,0.675000000000001,0.682963988919668,0.681613573407202
0.672056786703602,0.672056786703602,0.688677285318559,0.687984764542937,0.683240997229917
0.684106648199447,0.684106648199447,0.688088642659281,0.673407202216067,0.682132963988921
0.690027700831025,0.690027700831025,0.685907202216067,0.669286703601108,0.674030470914128
0.685976454293628,0.685976454293628,0.685526315789474,0.667416897506926,0.668282548476455
0.692728531855956,0.692728531855956,0.694182825484765,0.685006925207756,0.696018005540166
0.680817174515236,0.680817174515236,0.666551246537397,0.692001385041552,0.684141274238228
0.701142659279778,0.701142659279778,0.696052631578947,0.695567867036013,0.694598337950139
0.674168975069253,0.674168975069253,0.6683864265928,0.679639889196676,0.673788088642659
0.618767313019391,0.618767313019391,0.656059556786703,0.633240997229917,0.672472299168975
0.678531855955679,0.678531855955679,0.670290858725763,0.672195290858726,0.677319944598338
0.696883656509696,0.696883656509696,0.692867036011081,0.684556786703601,0.680436288088643
0.633829639889198,0.633829639889198,0.66873268698061,0.592001385041551,0.656371191135734
0.705505540166204,0.705505540166204,0.711149584487535,0.683691135734072,0.714819944598339
0.621121883656511,0.621121883656511,0.670048476454295,0.650242382271469,0.627389196675901
0.676419667590027,0.676419667590027,0.670013850415513,0.673788088642659,0.670948753462604
0.583137119113574,0.583137119113574,0.614127423822715,0.602458448753463,0.614162049861496
0.667105263157895,0.667105263157895,0.658067867036011,0.671329639889197,0.672576177285319
0.702146814404433,0.702146814404433,0.703185595567868,0.705713296398891,0.701108033240997
0.686184210526316,0.686184210526316,0.677804709141274,0.648303324099724,0.63628808864266
0.646364265927978,0.646364265927978,0.636945983379502,0.633414127423823,0.619909972299169
0.690858725761774,0.690858725761774,0.679951523545707,0.692001385041553,0.684937673130194
0.663850415512465,0.663850415512465,0.67202216066482,0.672506925207755,0.664127423822714
0.680020775623269,0.680020775623269,0.672853185595567,0.670914127423824,0.66457756232687
0.684972299168975,0.684972299168975,0.666655124653741,0.679778393351801,0.678566481994459
0.608275623268698,0.608275623268698,0.632098337950138,0.659418282548477,0.656301939058172
0.697472299168975,0.697472299168975,0.705332409972298,0.696398891966759,0.700831024930748
0.66398891966759,0.66398891966759,0.665997229916897,0.656301939058173,0.65889889196676
0.665858725761773,0.665858725761773,0.671745152354572,0.667970914127425,0.66485457063712
0.675242382271468,0.675242382271468,0.668801939058171,0.675207756232688,0.656821329639889
0.699272853185595,0.699272853185595,0.69103185595568,0.691031855955679,0.681682825484766
0.658448753462604,0.658448753462604,0.657132963988919,0.653289473684211,0.657098337950139
