"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.660313362090666,0.693147180559945,0.884552759168803,0.693147180559945,0.693147180559945,0.687386106136181,0.665455795877867,0.665455795877867,0.693147180559945,0.673010548895149,0.685444789254369
0.651585377624786,0.693147180559945,1.16655923556169,0.693147180559945,0.693147180559945,0.693147180559945,0.661870159968457,0.661870159968457,0.693147180559945,0.672737892987022,0.686062149730629
0.66096607126843,0.693147180559945,1.16647166511362,0.693147180559945,0.693147180559945,0.693147180559945,0.687584960567585,0.687584960567585,0.693147180559945,0.709941708146529,0.718174878547153
0.655739154680841,0.693147180559945,1.01683262790313,0.807554452061984,0.693147180559945,0.693147180559945,0.674400375716444,0.674400375716444,0.695763738167537,0.676514245125021,0.722386193360969
0.654762680881295,0.693147180559945,0.909340595522901,0.693147180559945,0.693147180559945,0.67411587208872,0.673283597736791,0.67328359773679,0.693147180559945,0.679159727791009,0.699580252734941
0.656699497091603,0.693147180559945,1.00692566660205,0.693147180559945,0.693147180559945,0.687596931854637,0.675907514507878,0.675907514507878,0.693147180559945,0.677632350913815,0.700966132245523
0.655307358810294,0.693147180559945,1.14578375698125,0.693147180559945,0.693147180559945,0.669514223714341,0.640659439360001,0.640659439360001,0.693147180559945,0.639652156766067,0.647998456109912
0.679984971537898,0.693147180559945,1.05629259823432,0.693147180559945,0.693147180559945,0.672190815009733,0.655989503372609,0.655989503372609,0.693147180559945,0.687539327163702,0.691673573890756
0.669367484376854,0.698473672943406,0.962109910786567,0.693147180559945,0.693147180559945,0.693147180559945,0.6762547783875,0.6762547783875,0.693147180559945,0.686212557717179,0.7000536798022
0.655441466859944,0.693147180559945,0.962604818316565,0.693147180559945,0.693147180559945,0.693147180559945,0.608787036201325,0.608787036201325,0.693147180559945,0.586718814277335,0.584785288199713
0.65702805296845,0.693147180559945,1.25934820125068,0.693147180559945,0.693147180559945,0.68429003926783,0.656247362051875,0.656247362051875,0.693147180559945,0.65622227573957,0.657980617679327
0.657241328204643,0.693147180559945,0.965305874880805,0.693147180559945,0.693147180559945,0.682692765911493,0.67957225479901,0.67957225479901,0.693147180559945,0.726907057919763,0.754528622498603
0.655535555918193,0.693147180559945,1.01567670063015,0.693147180559945,0.693147180559945,0.693147180559945,0.676546720178126,0.676546720178126,0.693147180559945,0.691961201253314,0.700002654205707
0.653651416061724,0.693147180559945,0.981022187837794,0.693147180559945,0.693147180559945,0.693147180559945,0.638280912311468,0.638280912311468,0.693147180559945,0.634842888521569,0.638557603043039
0.657783408180127,0.693147180559945,1.302411843568,0.693147180559945,0.693147180559945,0.67170436098427,0.645578088894509,0.645578088894509,0.693147180559945,0.655873058601939,0.662554373399839
0.65524228615241,0.693147180559945,1.20506029142599,0.737985141682544,0.693147180559945,0.693147180559945,0.697828186132855,0.697828186132854,0.703831386381165,0.70416001499929,0.721155836142287
0.65378057634921,0.693147180559945,0.770303193643237,0.693147180559945,0.693147180559945,0.693147180559945,0.649411082409987,0.649411082409987,0.693147180559945,0.643901714529757,0.645621927317824
0.671703579369242,0.693147180559945,0.826185169726494,0.693147180559945,0.693147180559945,0.693147180559945,0.672793581448477,0.672793581448477,0.693147180559945,0.687327683179401,0.714880850156367
0.653159219345978,0.693147180559945,1.00685467148406,0.693147180559945,0.693147180559945,0.681396870026101,0.673953354460461,0.673953354460461,0.693147180559945,0.697037572202228,0.724143055298393
0.66979930471305,0.697311268208563,0.959072412268288,0.693147180559945,0.693147180559945,0.693147180559945,0.669721543117757,0.669721543117757,0.693147180559945,0.681926142641828,0.695332493770698
0.656682464243429,0.693147180559945,1.11623447558888,0.693147180559945,0.693147180559945,0.693147180559945,0.667956350883247,0.667956350883247,0.693147180559945,0.699342310332008,0.728292366779656
0.656186349435555,0.693147180559945,1.16377673010666,0.693147180559945,0.693147180559945,0.67802424541836,0.632734946204215,0.632734946204214,0.693147180559945,0.62975886016705,0.632411700758499
0.675276130209304,0.693147180559945,0.992054233998918,0.688893553224137,0.693147180559945,0.693147180559945,0.609179192464105,0.609179192464105,0.690404698884392,0.593843806526806,0.590745174390701
0.653799895088345,0.693147180559945,1.11917768937826,0.693147180559945,0.693147180559945,0.693147180559945,0.642603952734249,0.642603952734249,0.693147180559945,0.646724664197506,0.657065431612823
0.67967016660906,0.693147180559945,1.13503711286644,0.693147180559945,0.693147180559945,0.693147180559945,0.68022500184833,0.68022500184833,0.693147180559945,0.690178265475383,0.706964187487083
0.657596876750446,0.693147180559945,1.11222196207583,0.693147180559945,0.752913369358006,0.693147180559945,0.692646239723099,0.692646239723099,0.705089943377979,0.705073941056992,0.729237355955086
0.670113581696746,0.693147180559945,0.988684145630667,0.693147180559945,0.693147180559945,0.693147180559945,0.662873865868189,0.662873865868189,0.693147180559945,0.687627944528603,0.699830444854028
0.661070817642323,0.693147180559945,1.04401931168149,0.693147180559945,0.693147180559945,0.693147180559945,0.671907997291551,0.671907997291551,0.693147180559945,0.673270035899348,0.683168975597465
0.665027183621014,0.693147180559945,0.991773202621558,0.693147180559945,0.693147180559945,0.693147180559945,0.666913081324299,0.666913081324299,0.693147180559945,0.688574704186646,0.713810557844883
0.656272493311398,0.693147180559945,0.99488826058432,0.693147180559945,0.694056922345116,0.678354128716216,0.655806949984871,0.655806949984871,0.6934227875801,0.675477359995129,0.700157563616404
0.654693086498526,0.693147180559945,1.01869263010268,0.780649625614404,0.693147180559945,0.693147180559945,0.691389200672984,0.691389200672984,0.696623208844948,0.700831124579389,0.731989171386423
