"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","GMM","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.689327926808616,0.662277330513416,0.713268798201923,0.662089921876053,0.689454827028336,0.68280630065243,0.634426515715512,0.673684044291731,0.673684044291731,0.701590480140761,0.673590712937911,0.677243377220665
0.69026077055283,0.657579532815454,0.717644643839944,0.649537670709052,0.652945093583645,0.691990847564367,0.693648732885515,0.660295530739812,0.660295530739812,0.648592583356381,0.660089096068736,0.659511439181358
0.675675197535364,0.652440528606356,0.719437174202021,0.646821924445528,0.699848836212124,0.7033809001424,0.663979952935769,0.652746211496457,0.652746211496457,0.663659351989904,0.652340527637345,0.65946167420519
0.679265994561124,0.643596018544783,0.703614685893593,0.672639603039541,0.653983169722594,0.643248353400006,0.603289603027004,0.658108574989128,0.658108574989128,0.691217861292553,0.657670412853603,0.661557573609369
0.684159219878256,0.653529855469812,0.682003901075048,0.669489823149351,0.67513154453696,0.672487490029662,0.666025103460207,0.650430427367828,0.650430427367828,0.665506556575496,0.650475699610344,0.6543138139774
0.686756861198643,0.651951685584858,0.684220601733845,0.672493331274556,0.670546392552352,0.642178931204394,0.656650634159644,0.661494034892455,0.661494034892455,0.67399312224769,0.661462787685388,0.664116231247513
0.691733983064372,0.659586486886932,0.694470023775904,0.677423897448397,0.687163494404396,0.660457155540269,0.624164698152286,0.670663363636109,0.670663363636109,0.684362852598519,0.670699669463114,0.676799089271344
0.689602511101979,0.646036706945368,0.685179286950672,0.663099331042026,0.695577860915886,0.667370893608903,0.65261310182,0.658506162089418,0.658506162089418,0.666279141606716,0.658481706215401,0.658817000449213
0.667656112916114,0.65733491494901,0.71997533041672,0.662542657885391,0.672421415607187,0.615745205485501,0.604854547341232,0.658747884452175,0.658747884452175,0.662760581645498,0.658575039291903,0.659263497699429
0.686764079544671,0.664831010898622,0.715585351257963,0.660674235105706,0.646015580569033,0.672402858973073,0.646547318344987,0.658153900046222,0.658153900046222,0.68023324382695,0.657824664224114,0.663011801132472
0.687548660154974,0.665189305047542,0.73028505547595,0.665215809786104,0.686614752851074,0.677437999510566,0.664664595790161,0.668918388720661,0.668918388720661,0.669909404933264,0.668379478909642,0.669985674221479
0.697823406930324,0.664187872421706,0.700628287511524,0.657092456106489,0.666535378430272,0.664534004287487,0.659520284902825,0.654405591033663,0.654405591033663,0.665283871132431,0.653866962388878,0.655839259002359
0.669661459101681,0.6426727678796,0.687348627181954,0.698434126660414,0.654523132489778,0.668647108729466,0.650285616604487,0.662170974681887,0.662170974681887,0.66518421723275,0.662079338652279,0.665078049297499
0.681749230690864,0.637001223571059,0.72236322598154,0.67275180462563,0.715785126265639,0.657846790600229,0.678329895215671,0.671741421994475,0.671741421994475,0.679680008501777,0.671664362328504,0.673297796095477
0.674329053627472,0.64985056737528,0.728413009763696,0.649811457003907,0.647391589282129,0.670887622470136,0.661518546603682,0.653792600013023,0.653792600013023,0.686390436515341,0.653263685612572,0.661759698655476
0.678109736374114,0.662754014452045,0.693776521548457,0.658041512847359,0.663181230805721,0.659841561905264,0.657157594419111,0.655947680077406,0.655947680077406,0.66656224762073,0.655737333890675,0.661307163444889
0.672781559287306,0.658080712930639,0.696228650064607,0.647808382953,0.675954607209262,0.671530893829791,0.640791873890146,0.657827503392787,0.657827503392787,0.682030199328802,0.657723548887576,0.661801633776594
0.691381203343218,0.664265422828107,0.694534382158608,0.659899389833083,0.687583386551102,0.660817435582871,0.60426540622854,0.664043003077083,0.664043003077083,0.681367163710974,0.663790067378216,0.664997252808002
0.668298053570771,0.646406668622479,0.678640723552174,0.645573704132923,0.655946111313343,0.660663494968425,0.650571119112069,0.644900601711208,0.644900601711208,0.650326404123267,0.644798632662468,0.645371530480284
0.703733888976007,0.694001569403877,0.684943247395616,0.684017129662969,0.67116102914039,0.681933412620192,0.655561233747811,0.668086635471131,0.668086635471131,0.673712129665825,0.668101993973661,0.669810827029226
0.678356225312978,0.65250476857565,0.715654615672917,0.676174794653904,0.670114534838218,0.636417858508348,0.675819049976546,0.663085616594592,0.663085616594592,0.672782029697541,0.662802491854556,0.668516783441498
0.698523505291645,0.65029281953636,0.678012544169434,0.66620304192025,0.653331437505283,0.675746187762571,0.655711906199515,0.65082912195154,0.65082912195154,0.656810786846406,0.650786670172527,0.653048836527125
0.666814128342207,0.665838259375015,0.72228081258345,0.693311838056876,0.653636276132704,0.658517371492238,0.607826066737993,0.665826668523041,0.665826668523041,0.686904183006075,0.665414787034475,0.669642241011695
0.694721989416522,0.649641739458854,0.704723343955274,0.64413501412767,0.640891244503327,0.673434747508664,0.631402418880229,0.649074931273374,0.649074931273374,0.653939748525957,0.648749307833192,0.653879094881042
0.684438503899119,0.654338670934306,0.721423165472185,0.698116474434418,0.650649687942356,0.679117928417314,0.659816250308144,0.673692375149819,0.673692375149819,0.685575603463457,0.673221445244599,0.682734670342154
0.684632093176798,0.637038726565655,0.702960001051776,0.630242775810756,0.667200174564814,0.67939005120157,0.655344459745983,0.643036105789627,0.643036105789627,0.655363209789008,0.642638861881199,0.650083219886151
0.699953352213778,0.659773920064722,0.700184775367572,0.644224542377059,0.673395403315316,0.695207700337471,0.70345505731519,0.654519998000475,0.654519998000475,0.648260204152799,0.654456804950125,0.652710067986458
0.671778261808023,0.660714343796522,0.681348705436285,0.63893356418005,0.655375348181604,0.632106708803253,0.648092121980668,0.641635772556162,0.641635772556162,0.648295307564725,0.641380991127936,0.643007895518653
0.694438996230299,0.668056438874131,0.684669361185699,0.678022369106775,0.648060956818309,0.680792723996089,0.66812852212375,0.659576973029994,0.659576973029994,0.672338087973545,0.659227625414849,0.662468788386351
0.68713437832401,0.659747219499392,0.691482211085039,0.643748167561177,0.718330535721305,0.672625427141249,0.663049184077167,0.666544886601242,0.666544886601242,0.668717376478148,0.666108712126101,0.668857170250765
0.681501521113747,0.670429726875461,0.690583136490653,0.640852388704091,0.65412356775415,0.666518965079442,0.666502245629647,0.643461257191783,0.643461257191783,0.644523727632765,0.643171991818541,0.647322932194287
0.692702768774429,0.65789348857404,0.742989268525815,0.646087617986352,0.643860286458124,0.672803914655487,0.671011897230237,0.661683501987546,0.661683501987546,0.662979521852628,0.661065516353895,0.670728835781108
0.677576761149405,0.665694437941487,0.721987699000646,0.671225689232705,0.660146371176776,0.656750030931696,0.654755166697331,0.665676026336672,0.665676026336672,0.671923859708578,0.665542002103481,0.662936081991028
