"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","GMM","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.669830452811825,0.692565887597445,0.700253259387861,0.692833991599381,0.687823147306923,0.663481810067073,0.658576764481458,0.666310291842646,0.666310291842646,0.671343448977855,0.666907656636346,0.666417067611416
0.669033951508291,0.823758056304524,0.647826897810415,0.693147180559945,0.699751497563186,0.663188380025782,0.65557944443953,0.669662880559113,0.669662880559113,0.653711547272116,0.651462352496622,0.647826897810415
0.673942270517167,0.711840627604574,0.688140265699391,0.688806488875655,0.682609327185485,0.66891268635092,0.65180291152274,0.666918500296288,0.666918500296288,0.669586051021995,0.672153643025035,0.688140265699391
0.660638261403856,0.884120366804382,0.683228217261386,0.673307693150927,0.693147180559945,0.662461416648476,0.662707378742132,0.674654699033349,0.674654699033349,0.671276079963546,0.675670198228139,0.677899102020092
0.674209103751081,0.839677208952013,0.783123411176685,0.744271585078576,0.693147180559945,0.671156551160646,0.658314134391714,0.681494467368697,0.681494467368697,0.725941814244292,0.711619780321577,0.783123411176685
0.671890888006016,0.707871610173065,0.675587068621716,0.693147180559945,0.693147180559945,0.673756926636749,0.678896177983469,0.675035067888188,0.675035067888188,0.675587068621716,0.675587068621716,0.675587068621716
0.665860356071294,0.756944153585367,0.699132833326215,0.677164295731855,0.663884516968286,0.652200649373362,0.656286190373865,0.669415990013514,0.669415990013514,0.696871906238065,0.683382894066942,0.69292257214332
0.666370869047547,0.665016003693044,0.673336794965838,0.678124025420302,0.693147180559945,0.672462491254006,0.661109324705769,0.659289672006932,0.659289672006932,0.666956951382027,0.657232497897744,0.667204080745257
0.67179550614424,0.6586912427034,0.709093465233073,0.693147180559945,0.693147180559945,0.671431910254933,0.666973848116459,0.668257890492003,0.668257890492002,0.693711412295378,0.688265107935087,0.709093465233073
0.68357634423901,0.812818900671083,0.680951058181945,0.693147180559945,0.699653030834686,0.674397389507737,0.70433436005567,0.675687327370383,0.675687327370383,0.673215793434731,0.676116700057558,0.680951058181945
0.671463477251823,0.71408242728532,0.775013815345322,0.66386428203012,0.69563938042757,0.661758393716571,0.650732336504167,0.666374471187972,0.666374471187972,0.658783453602052,0.699798779046276,0.725912016101124
0.687846382830898,0.673961354484917,0.69013237805249,0.653128301548917,0.703741178632717,0.672851014921381,0.664068347120786,0.673447135812134,0.673447135812134,0.663335398218027,0.67503646798235,0.69013237805249
0.665758652141971,0.692390640023,0.670455646957705,0.684246474246367,0.693147180559945,0.662851044866706,0.656754452568977,0.680413670486167,0.680413670486167,0.6783463372892,0.670455646957705,0.670455646957705
0.705445779999082,0.756198777407944,0.665114674887195,0.693147180559945,0.693147180559945,0.660047801439006,0.662497876979208,0.682211132488513,0.682211132488513,0.672876467686135,0.672901595387248,0.665114674887195
0.665815470359382,0.712474246866028,0.67254526185847,0.705236344383706,0.693921522547966,0.660321789617352,0.70034731551706,0.676798847200532,0.676798847200532,0.674125186701989,0.678579814853118,0.674721393880358
0.704628134425833,0.66223498889019,0.742585632694781,0.701364987211305,0.707174220406348,0.656706768647042,0.650441226647696,0.674657927439678,0.674657927439678,0.68426185060981,0.674401381872459,0.705912746910796
0.678071037287562,0.723993373874754,0.732332121815711,0.672198867503127,0.693147180559945,0.671350451159693,0.668531056553702,0.666071472486945,0.666071472486945,0.675218939253777,0.716769226695459,0.732332121815711
0.691623742960687,0.826650910757463,0.665657514993852,0.66896542814299,0.693147180559945,0.663462522594687,0.686843792567319,0.644085625738005,0.644085625738005,0.650604634744631,0.641238383043603,0.665657514993852
0.664319031979438,0.666630963321808,0.710505199182582,0.666833989649674,0.693147180559945,0.658699287512888,0.645462034659594,0.669618913834479,0.669618913834479,0.673917507348312,0.673758008371967,0.669434483826576
0.671645020740748,0.671477056945355,0.691363653680525,0.693147180559945,1.04865138258139,0.672260770977816,0.66579802598661,0.684834869063451,0.684834869063451,0.688521308904239,0.672443004236856,0.691363653680525
0.676002897789795,0.691057375138238,0.726933960067585,0.693147180559945,0.693147180559945,0.662361795522693,0.704081276657486,0.682132035548713,0.682132035548713,0.704826108479625,0.717906027215277,0.726933960067585
0.66656025993914,0.770376979226295,0.791645619521341,0.693147180559945,0.693147180559945,0.673638625826132,0.671717325914525,0.678749456792836,0.678749456792836,0.679179987289007,0.694687343832323,0.728219370657056
0.672775645925024,0.699246778516757,0.670897032488193,0.693147180559945,0.693147180559945,0.677281961066405,0.677979645328454,0.684316669822786,0.684316669822786,0.670897032488193,0.670897032488193,0.670897032488193
0.657289234849241,0.657245930309494,0.691454237386631,0.687376835546082,0.693147180559945,0.662412811461285,0.639619321904986,0.674133070635962,0.674133070635962,0.672624776004757,0.670512544643586,0.673330137668237
0.661490215593676,0.90373558790383,0.665087832590364,0.726804751261264,0.693147180559945,0.667991874761964,0.653078012470797,0.671531289830099,0.671531289830099,0.672451684139569,0.664456955211429,0.665087832590364
0.664603392954078,0.666645625688411,0.662825076329013,0.680576905682013,0.693147180559945,0.657368948550637,0.659102687775908,0.668080375086843,0.668080375086842,0.661455296624848,0.658862972012324,0.662825076329013
0.665560058325823,0.659594116526407,0.680906374190918,0.693147180559945,0.683240681238028,0.667304034355799,0.659905050544278,0.679330434030218,0.679330434030218,0.678234874556803,0.67897956753903,0.680906374190918
0.666247001702508,0.68690314785737,0.6428536854957,0.693147180559945,0.693147180559945,0.669620120106557,0.660295408794154,0.669406287080416,0.669406287080416,0.6428536854957,0.645472164980212,0.6428536854957
0.691286500795345,0.770798353770345,1.10315599288804,0.668081007609056,0.693147180559945,0.68748731642668,0.702864857499704,0.659129283300706,0.659129283300706,0.677037461519753,0.694806614909786,0.704614818781869
0.667443379287168,0.863358183646409,0.707010074958973,0.693147180559945,0.67457409472175,0.655799208312604,0.803160159134984,0.660843691853062,0.660843691853062,0.702294378687671,0.660114423711205,0.707010074958973
0.685709783531644,0.877523224175625,0.685472334101774,0.680325163735953,0.693147180559945,0.695132717560887,0.681371213891424,0.677330803712724,0.677330803712724,0.682258795386566,0.685472334101774,0.685472334101774
0.67482673967851,0.683449528378721,0.68930509785895,0.686011783529877,0.688630841647925,0.668944558932934,0.666538356562807,0.660857270147079,0.660857270147079,0.677770186288223,0.658891406499087,0.683051427773495
0.664498259207378,0.704878771206506,0.827224539085929,0.704647349621289,0.693147180559945,0.662811751965722,0.65473423726751,0.693639383033771,0.693639383033771,0.729793308820378,0.712889907619797,0.710778801844255
0.670550820157635,0.666921859721736,0.660143625931256,0.693147180559945,0.693147180559945,0.669562365082752,0.649628483300974,0.666056419004035,0.666056419004035,0.653179756558499,0.657495796487065,0.660143625931256
0.695124582889213,0.721125119406687,0.767084777707499,0.67200229522945,0.693147180559945,0.66389637036606,0.678724866919004,0.667916556300995,0.667916556300995,0.677138570580882,0.679370505233011,0.717839492844948
0.684152928772777,0.685514548126832,0.821646849645869,0.693147180559945,0.694839901695662,0.668533332246182,0.654716418109572,0.679291018617818,0.679291018617818,0.704372520655887,0.697546695305327,0.753685013111211
0.678540482352246,0.745023211178613,0.745630098187459,0.704145262268661,0.682246979328832,0.667954845651394,0.659564536866049,0.67271968643332,0.67271968643332,0.715854477243103,0.674487927279892,0.704800992059338
0.691382769694178,1.12708448753427,0.711654212705027,0.693147180559945,0.665157890573771,0.704028783156326,0.694805680137489,0.65221534543119,0.65221534543119,0.648294263425767,0.658315115546986,0.711654212705027
0.667315413202958,0.66066094897053,0.745518062995653,0.672918708037627,0.701462543112669,0.663233045338216,0.655318251079388,0.664239225949,0.664239225949,0.681124444850474,0.669168378269577,0.68138882142187
0.667089090159206,0.68278880276326,0.692956220947922,0.666268178846224,0.693147180559945,0.671806032844099,0.65685144798443,0.662590742025013,0.662590742025013,0.672546694488988,0.688652244536059,0.692956220947922
0.672615702739772,0.666952995931406,0.690431474078404,0.701338517596673,0.693147180559945,0.679008795454907,0.667296203311703,0.671773296259652,0.671773296259652,0.680342857116574,0.673436192747689,0.673837865283279
0.684628903809485,0.691772404210898,0.657530558508928,0.683506265857852,0.714176947411986,0.673235430888631,0.664133435037825,0.656462517540488,0.656462517540488,0.657283180633436,0.650866627009725,0.650722253126632
0.667611668602754,0.694223218843031,0.68897441829609,0.820410628181237,0.693147180559945,0.664371696646266,0.650799265183499,0.673131847360304,0.673131847360304,0.743915408934778,0.697253812316765,0.735204505225827
0.692702189557381,0.66449513030741,0.671245275280443,0.679375116145932,0.693147180559945,0.676940521359791,0.648652259136681,0.669820123865155,0.669820123865155,0.6649093556307,0.66635888413214,0.671245275280443
0.670209504374448,0.657950834159308,0.722452282763989,0.763399443732996,0.693147180559945,0.676403731134941,0.653091182377555,0.662602456581826,0.662602456581826,0.687306283107743,0.675116450659947,0.676175105110458
0.678274150099155,0.659432001463575,0.746981922667545,0.693147180559945,0.693377489573626,0.67682886180272,0.654968550943076,0.687050104820519,0.687050104820519,0.737547372047062,0.737002152355589,0.746981922667545
0.695768941881177,0.761266397933802,0.671765107519867,0.693147180559945,0.671886477135159,0.678203863928987,0.662721739046711,0.668679102934803,0.668679102934803,0.670659114289148,0.667332475935459,0.667147677495948
0.665143212459102,0.693147180559945,0.715227406196244,0.673138068192917,0.693147180559945,0.667086613756621,0.657372533732761,0.657996312344821,0.657996312344821,0.654294108095669,0.715227406196244,0.715227406196244
0.666410640257329,0.659960851581869,0.713217937725102,0.7281073148631,0.693147180559945,0.66467140098342,0.660456211909174,0.670059475865701,0.670059475865701,0.688797296842413,0.679944928046835,0.685346924440386
0.678025587872235,0.696313451201297,0.69407546807762,0.693147180559945,0.693147180559945,0.671812185960459,0.663241004328119,0.675704999345458,0.675704999345458,0.673081709342558,0.684672390730803,0.69407546807762
0.66626462451417,0.669359217671899,0.718507811865603,0.693147180559945,0.677758025212701,0.670536495738277,0.661143648568811,0.675523119008288,0.675523119008288,0.691593103710415,0.684413157941769,0.718507811865603
0.66984421136919,0.660893426522298,0.81235748063751,0.695548638597904,0.693147180559945,0.683378467516846,0.644936160494146,0.672353113827313,0.672353113827313,0.693417321709152,0.687593147165957,0.738486953846843
0.679628010076823,0.662338657219927,0.670010356059006,0.674936363266327,0.693147180559945,0.679186670820604,0.655030498554686,0.669975768933276,0.669975768933276,0.663994143764319,0.667739234458507,0.670010356059006
0.677465396879979,0.774640733608153,0.677357618696166,0.656440253546986,0.693147180559945,0.666341886926871,0.659208700589774,0.660612962334012,0.660612962334012,0.661891341944169,0.658878549494454,0.674388871830811
0.665066533193595,0.665462130729261,0.690667646817957,0.661598479304912,0.6778028460986,0.661535271579111,0.657970686814794,0.66949421173877,0.66949421173877,0.676162182201204,0.674313086581092,0.683617019624139
0.657085604853224,0.693443268535765,0.678533503797072,0.693147180559945,0.674320001719075,0.663104936292928,0.651806942627548,0.669980827841299,0.669980827841299,0.678533503797072,0.678533503797072,0.678533503797072
0.663480544935927,0.725534855384614,0.674149838293508,0.718091898204105,0.693147180559945,0.660003058038538,0.643970733891274,0.667025333150562,0.667025333150562,0.676639643551876,0.681432062853979,0.718091898204105
0.672831968941928,0.757591669887421,0.685661360585796,0.687342345464292,0.693147180559945,0.682734075387509,0.656801216436834,0.660762894465287,0.660762894465287,0.675686787346866,0.685661360585796,0.685661360585796
0.67779585839118,0.661848258302847,0.690057072288818,0.681543003942499,0.693147180559945,0.678971007643138,0.657201644111771,0.670128493255544,0.670128493255544,0.667902237104244,0.681595959754101,0.690057072288818
0.677301886447908,0.673464943216223,0.777002163470825,0.712661618109136,0.693147180559945,0.673621826053318,0.660436425802023,0.679641811726534,0.679641811726534,0.693756489008921,0.687392929267717,0.706487524704422
0.67384596451758,0.67324338310081,0.906657004348357,0.693147180559945,0.693147180559945,0.659804346560856,0.65083173511864,0.688272636231516,0.688272636231516,0.693147180559945,0.73375276741603,0.775724210900342
0.658755984374936,0.674844157255578,0.640544989976662,0.726310120061958,0.693147180559945,0.663768204649285,0.645873494257432,0.651748668884829,0.651748668884829,0.661136430980209,0.656403215733417,0.647090038313061
0.679323243260236,0.749679086419508,0.733015145951807,0.664955707920674,0.693147180559945,0.653927333703715,0.647900313435066,0.684045969386961,0.684045969386961,0.666335746156198,0.677759169098926,0.680657897634807
0.680121565919801,0.678858943257943,0.78184961322973,0.685845217671315,0.693147180559945,0.665074437107262,0.661225379480509,0.666366719712589,0.666366719712589,0.666568126711689,0.67933684401603,0.759461342225001
0.679553525624285,0.725716486273712,0.707098454638675,0.693147180559945,0.687009545043843,0.672482407900663,0.649297711069085,0.68281437434187,0.68281437434187,0.696780627477872,0.701340460096818,0.707098454638675
0.670027436669972,0.790121426557667,0.773753835270779,0.676933861453224,0.693147180559945,0.662927827219298,0.653517784373373,0.683007842447599,0.683007842447599,0.676544862548448,0.700853409970571,0.746009654313318
0.671018770966098,0.855037471591933,0.700784462019512,0.708070671880146,0.699318151289756,0.665381513866946,0.661485192090482,0.673300621582011,0.673300621582011,0.67928830793726,0.673237114843762,0.679594861738374
0.67741777696062,0.723473186504588,0.724130985474588,0.683236531376648,0.693147180559945,0.66365666338888,0.670584323177209,0.665079478291281,0.665079478291281,0.691610061426048,0.67786438626044,0.724130985474588
0.683734051057933,0.660377117817316,0.696409438742241,0.667842751691811,0.693147180559945,0.664947835343216,0.656162178563328,0.672885827137237,0.672885827137236,0.684039686494595,0.687147232066668,0.696409438742241
0.663245943273884,0.791225335405668,0.667085177597015,0.672225456143454,0.665922002772715,0.668731611157125,0.671992504451362,0.662058891059885,0.662058891059885,0.670990970182053,0.663580005626441,0.668284404572268
0.65743880964927,0.746464266786748,0.813216111639643,0.668038827560271,0.693147180559945,0.65973608519577,0.647792914860821,0.641861471942437,0.641861471942436,0.63823897562174,0.647269842766508,0.689399928088805
0.677881409125006,0.663064629893546,0.696893323361327,0.66191051411714,0.693147180559945,0.6724184079216,0.656290465157209,0.67382096368111,0.67382096368111,0.685701571144141,0.685795553371498,0.694078764276736
0.672281539013633,0.670036909777835,1.20417831087376,0.666673490195449,0.693147180559945,0.674094232498983,0.650440404005809,0.702665443388625,0.702665443388625,0.673445315756363,0.743091774881204,0.759729761287071
0.683866847777362,0.681712703130224,0.736270561715008,0.669071140225577,0.693147180559945,0.669032611790639,0.661379619662189,0.666700561558069,0.666700561558069,0.674214065781242,0.730164997467865,0.736270561715008
0.678937852451506,0.718483219673308,0.716806447567394,0.691535190346557,0.693147180559945,0.673637368969941,0.664667743826395,0.679646267079937,0.679646267079937,0.690536477248062,0.686952957619737,0.688005400129951
0.667295155989754,0.664427090518705,0.820244302558531,0.691035380512333,0.693147180559945,0.666053340285248,0.655990535635554,0.663989113722031,0.663989113722031,0.680265241127817,0.683337424651399,0.738291429128686
0.655937489912453,0.718532207838515,1.02674553275004,0.693147180559945,0.693147180559945,0.657948100664411,0.673572791612186,0.671649127244036,0.671649127244036,0.825204254039179,0.831694591490008,1.02674553275004
0.673617376311198,0.658409056934938,0.690068729974463,0.693147180559945,0.693147180559945,0.671979614961982,0.67261590331262,0.663863485822886,0.663863485822886,0.65795223908333,0.688987377826212,0.690068729974463
0.698928024517814,0.669987741339652,0.658675309923306,0.672044459980986,0.693147180559945,0.659807439136922,0.651579825270639,0.657349287990286,0.657349287990286,0.655682313481764,0.653550163232963,0.658675309923306
0.668511523684127,0.777922264208441,0.716708048148404,0.673275762738828,0.687888615822472,0.684005776731287,0.658840834676464,0.674113519808379,0.674113519808379,0.692932659801038,0.695405381804554,0.716708048148404
0.661556321674282,0.699471691869096,1.19540685475418,0.677821634963093,0.693147180559945,0.658429352854693,0.650295940774874,0.715677197514401,0.715677197514401,0.683459659648973,0.771752561522745,0.824087448741752
0.674437485771862,0.665997817913177,0.706199337780609,0.693147180559945,0.693147180559945,0.663731558860821,0.656190151970407,0.682533239084525,0.682533239084525,0.706199337780609,0.6953242336445,0.706199337780609
0.691392598893545,0.732197538095854,0.940900117886947,0.673529089075976,0.693147180559945,0.671785539512526,0.662556566740208,0.678954716833204,0.678954716833204,0.670252118041915,0.770512267206835,0.940900117886947
0.668936431056382,0.661159236019468,0.704059423709802,0.686589843123755,0.693147180559945,0.660447395660295,0.665202045619416,0.670744545575864,0.670744545575864,0.676937740148589,0.673073954952343,0.704059423709802
0.6770413768858,0.777215313560801,0.708882547329334,0.693147180559945,0.693147180559945,0.673364962796528,0.666195933003235,0.662685176466843,0.662685176466843,0.657556723078442,0.661083035107968,0.708882547329334
0.686524241784734,0.732595046495091,0.668856153254452,0.687404248746636,0.693147180559945,0.691070168051538,0.683329909309071,0.661517151471762,0.661517151471762,0.658071350722602,0.653272850063124,0.656758878943224
0.664054078611124,0.748946335374479,0.72158869690158,0.692804399170996,0.693147180559945,0.669391365683815,0.67701174195149,0.664789385115376,0.664789385115376,0.665266102117662,0.672642743559212,0.72158869690158
