"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","GMM","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.697905124653739,0.672264542936288,0.666689750692522,0.688157894736843,0.645567867036011,0.698164819944598,0.694667590027701,0.682652354570638,0.682652354570638,0.67171052631579,0.682860110803325,0.682513850415513
0.678358725761773,0.638573407202217,0.683587257617729,0.603047091412742,0.619598337950138,0.685457063711912,0.681959833795013,0.65799861495845,0.65799861495845,0.669425207756232,0.658206371191136,0.663711911357341
0.689819944598338,0.642070637119113,0.666135734072023,0.602596952908587,0.677493074792243,0.673234072022162,0.684972299168975,0.679882271468145,0.679882271468145,0.662015235457064,0.680090027700832,0.668351800554018
0.679778393351801,0.695325484764544,0.641447368421052,0.640962603878117,0.663504155124654,0.689023545706373,0.688608033240998,0.683379501385041,0.683379501385041,0.672922437673129,0.684037396121883,0.683483379501386
0.692001385041552,0.656717451523546,0.674792243767314,0.66842105263158,0.647368421052631,0.690997229916898,0.700692520775623,0.674065096952909,0.674065096952909,0.677250692520776,0.67409972299169,0.680713296398893
0.678358725761773,0.664958448753463,0.669459833795015,0.651142659279777,0.672368421052633,0.689369806094183,0.697229916897506,0.686807479224377,0.686807479224377,0.680990304709143,0.686842105263158,0.685907202216068
0.692832409972299,0.676246537396122,0.665858725761772,0.638261772853186,0.668040166204988,0.693144044321331,0.705159279778393,0.684799168975069,0.684799168975069,0.677770083102493,0.685006925207756,0.687153739612189
0.675450138504154,0.674861495844875,0.640737534626039,0.609245152354571,0.657963988919668,0.666412742382272,0.677319944598339,0.669771468144044,0.669771468144044,0.642001385041551,0.669909972299169,0.67202216066482
0.688538781163436,0.704259002770083,0.653739612188367,0.710197368421054,0.598926592797784,0.698684210526317,0.696260387811636,0.682583102493075,0.682583102493075,0.685526315789475,0.682548476454294,0.682236842105264
0.678635734072023,0.67617728531856,0.609452908587258,0.664058171745152,0.602458448753463,0.676662049861496,0.693213296398891,0.660699445983379,0.660699445983379,0.653012465373962,0.660526315789474,0.656752077562327
0.67233379501385,0.671329639889198,0.60211218836565,0.697437673130194,0.626904432132964,0.681786703601108,0.683102493074793,0.689681440443213,0.689681440443213,0.680782548476456,0.689889196675899,0.688365650969529
0.700727146814405,0.680782548476455,0.625450138504155,0.619667590027701,0.69310941828255,0.692313019390583,0.687898199445984,0.67468836565097,0.67468836565097,0.69404432132964,0.673857340720222,0.68299861495845
0.668421052631578,0.647506925207757,0.658206371191136,0.613538781163434,0.64792243767313,0.669875346260388,0.679397506925209,0.658621883656509,0.658621883656509,0.663331024930748,0.658864265927977,0.657236842105263
0.699168975069252,0.670775623268698,0.667763157894737,0.6595567867036,0.584037396121883,0.68092105263158,0.695706371191137,0.660370498614959,0.660370498614959,0.68126731301939,0.661253462603878,0.663331024930749
0.686322714681441,0.673753462603879,0.686495844875347,0.665824099722991,0.641516620498615,0.685249307479225,0.695775623268698,0.680886426592799,0.680886426592799,0.690096952908588,0.680782548476455,0.683483379501385
0.685837950138505,0.693213296398892,0.63126731301939,0.678185595567867,0.680055401662051,0.689369806094185,0.691516620498615,0.677804709141275,0.677804709141275,0.687292243767314,0.677839335180056,0.682825484764545
0.668109418282549,0.64612188365651,0.641412742382273,0.651696675900278,0.611738227146814,0.660110803324101,0.666551246537397,0.669806094182826,0.669806094182826,0.659418282548477,0.669944598337951,0.673095567867037
0.687707756232687,0.658864265927978,0.709314404432133,0.651662049861496,0.641135734072023,0.691966759002771,0.693490304709142,0.686842105263159,0.686842105263159,0.696606648199447,0.687465373961219,0.695083102493076
0.682583102493076,0.68009002770083,0.655817174515236,0.710837950138505,0.573372576177285,0.682513850415514,0.681786703601108,0.677735457063713,0.677735457063713,0.707340720221607,0.677804709141275,0.691862880886427
0.682375346260389,0.662396121883656,0.65682132963989,0.634591412742382,0.685318559556786,0.671520083102494,0.693247922437673,0.678081717451524,0.678081717451524,0.656717451523545,0.678289473684211,0.673995844875347
0.689750692520775,0.680747922437673,0.597403047091413,0.669702216066481,0.705817174515236,0.700831024930748,0.704328254847646,0.683933518005541,0.683933518005541,0.708587257617728,0.68421052631579,0.693975069252078
0.683137119113573,0.659418282548476,0.649065096952909,0.637292243767313,0.61159972299169,0.67441135734072,0.668490304709142,0.663919667590027,0.663919667590027,0.624515235457065,0.663850415512464,0.666793628808863
0.676073407202216,0.686253462603879,0.658933518005541,0.630817174515236,0.640235457063713,0.673268698060942,0.679328254847645,0.660006925207757,0.660006925207757,0.654016620498614,0.66069944598338,0.659626038781164
0.674342105263158,0.663781163434903,0.609937673130194,0.624480609418283,0.675692520775623,0.654397506925208,0.668594182825485,0.653704986149585,0.653704986149585,0.668871191135735,0.653670360110804,0.654916897506925
0.689646814404432,0.667313019390581,0.702042936288089,0.642624653739611,0.613261772853186,0.684452908587257,0.689854570637119,0.676315789473685,0.676315789473685,0.68898891966759,0.676281163434904,0.680678670360112
0.674722991689751,0.67590027700831,0.679813019390583,0.635318559556786,0.626662049861496,0.668767313019391,0.682306094182826,0.658795013850417,0.658795013850417,0.661080332409973,0.658621883656511,0.663400277008312
