"Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.670186980609418,0.670186980609418,0.681648199445983,0.648891966759004,0.677873961218836
0.662430747922438,0.662430747922438,0.661668975069253,0.670983379501386,0.669113573407203
0.702008310249308,0.702008310249308,0.693178670360111,0.691932132963988,0.69702216066482
0.697610803324099,0.697610803324099,0.701385041551246,0.688123268698061,0.698060941828256
0.702943213296399,0.702943213296399,0.685560941828255,0.683518005540165,0.687673130193907
0.686495844875347,0.686495844875347,0.692209141274238,0.672506925207757,0.679432132963988
0.669182825484765,0.669182825484765,0.655713296398892,0.670290858725762,0.676004155124653
0.682236842105263,0.682236842105263,0.698026315789475,0.690616343490304,0.682236842105264
0.685560941828255,0.685560941828255,0.684833795013851,0.684452908587257,0.680990304709141
0.648372576177285,0.648372576177285,0.640962603878118,0.60328947368421,0.623684210526317
0.673891966759003,0.673891966759003,0.675069252077562,0.670671745152355,0.672506925207756
0.644563711911358,0.644563711911358,0.632652354570637,0.667382271468144,0.656959833795013
0.692520775623269,0.692520775623269,0.692693905817175,0.702943213296399,0.708795013850415
0.68840027700831,0.68840027700831,0.699445983379501,0.693663434903048,0.68781163434903
0.679397506925209,0.679397506925209,0.678150969529086,0.680401662049863,0.677770083102494
0.673580332409972,0.673580332409972,0.671398891966759,0.668975069252077,0.671537396121883
0.716793628808864,0.716793628808864,0.698961218836565,0.704120498614958,0.689542936288088
0.67378808864266,0.67378808864266,0.664889196675899,0.678566481994461,0.677596952908587
0.581094182825485,0.581094182825485,0.538954293628809,0.643247922437673,0.628601108033241
0.671260387811634,0.671260387811634,0.668386426592798,0.676385041551247,0.659695290858726
0.677285318559557,0.677285318559557,0.68867728531856,0.684349030470914,0.679813019390582
0.652735457063711,0.652735457063711,0.680263157894736,0.604293628808864,0.685387811634351
0.669459833795014,0.669459833795014,0.649445983379502,0.64882271468144,0.60031163434903
0.658898891966759,0.658898891966759,0.67139889196676,0.657167590027701,0.697645429362881
0.684452908587258,0.684452908587258,0.69314404432133,0.654432132963989,0.692728531855957
0.68659972299169,0.68659972299169,0.689335180055402,0.683829639889197,0.687915512465373
0.672160664819945,0.672160664819945,0.691066481994459,0.61817867036011,0.660006925207756
0.680297783933519,0.680297783933519,0.677631578947369,0.678774238227147,0.682236842105263
0.675831024930747,0.675831024930747,0.675969529085872,0.678358725761773,0.666135734072021
0.664058171745152,0.664058171745152,0.63781163434903,0.658691135734072,0.652423822714681
0.666689750692521,0.666689750692521,0.670394736842107,0.660283933518006,0.687811634349031
0.685664819944599,0.685664819944599,0.689023545706372,0.674619113573407,0.681163434903047
0.698684210526315,0.698684210526315,0.699099722991689,0.683102493074793,0.689473684210526
0.646952908587258,0.646952908587258,0.68573407202216,0.645706371191136,0.64878808864266
0.646572022160666,0.646572022160666,0.676315789473685,0.647783933518006,0.666481994459834
0.663123268698061,0.663123268698061,0.666447368421052,0.673337950138505,0.671572022160666
0.623130193905817,0.623130193905817,0.667970914127424,0.626073407202216,0.647333795013851
0.630609418282548,0.630609418282548,0.630886426592798,0.657548476454294,0.658552631578947
0.681959833795014,0.681959833795014,0.672714681440443,0.707548476454294,0.708933518005539
0.660318559556787,0.660318559556787,0.677008310249307,0.677735457063713,0.67974376731302
0.602770083102493,0.602770083102493,0.571849030470915,0.670498614958448,0.643351800554017
0.691274238227147,0.691274238227147,0.690581717451524,0.676038781163434,0.684452908587258
0.674722991689751,0.674722991689751,0.684799168975069,0.661391966759003,0.680713296398891
0.653324099722992,0.653324099722992,0.677527700831026,0.682790858725762,0.685076177285321
0.715131578947368,0.715131578947368,0.708310249307479,0.70031163434903,0.711668975069251
0.667209141274239,0.667209141274239,0.665339335180056,0.650657894736842,0.650380886426594
0.697472299168974,0.697472299168974,0.684695290858725,0.70626731301939,0.703116343490304
0.645775623268698,0.645775623268698,0.648476454293629,0.677458448753463,0.681786703601107
0.659764542936288,0.659764542936288,0.658137119113573,0.677977839335181,0.68421052631579
