"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.679016620498615,0.629709141274238,0.684072022160666,0.576315789473684,0.535786011080333,0.678220221606648,0.669459833795013,0.669459833795013,0.630817174515236,0.666378116343489,0.679882271468144
0.691378116343491,0.658829639889195,0.699792243767314,0.657513850415512,0.471329639889197,0.700450138504156,0.68867728531856,0.68867728531856,0.70592105263158,0.68718836565097,0.697368421052631
0.68538781163435,0.667382271468144,0.63812326869806,0.573441828254847,0.54909972299169,0.679882271468145,0.65775623268698,0.65775623268698,0.624376731301939,0.655921052631579,0.648303324099724
0.684383656509695,0.678704986149584,0.655124653739611,0.663781163434903,0.589923822714681,0.629051246537397,0.676281163434903,0.676281163434903,0.679293628808865,0.676108033240997,0.680747922437674
0.679501385041551,0.641274238227147,0.661218836565098,0.554916897506925,0.62382271468144,0.641828254847645,0.672749307479224,0.672749307479224,0.677181440443214,0.671952908587258,0.683067867036012
0.6803324099723,0.641828254847645,0.655367036011081,0.593559556786704,0.517382271468144,0.670983379501384,0.658552631578948,0.658552631578948,0.590096952908588,0.655124653739613,0.668490304709141
0.683518005540167,0.680159279778394,0.672714681440444,0.708898891966758,0.566759002770083,0.696191135734072,0.705159279778394,0.705159279778394,0.712707756232688,0.704951523545708,0.708206371191137
0.686495844875347,0.660457063711911,0.689819944598337,0.670602493074792,0.492797783933518,0.687603878116344,0.677596952908586,0.677596952908586,0.698337950138504,0.675277008310248,0.691170360110803
0.679916897506925,0.671779778393351,0.662569252077563,0.626627423822714,0.541066481994459,0.59432132963989,0.681405817174515,0.681405817174515,0.605470914127424,0.679432132963988,0.680470914127423
0.675346260387812,0.658829639889197,0.638573407202217,0.543247922437673,0.614335180055402,0.664300554016622,0.673511080332411,0.673511080332411,0.58213296398892,0.671537396121884,0.666170360110803
0.685180055401662,0.668871191135735,0.629813019390583,0.593351800554016,0.603704986149584,0.660457063711911,0.679051246537396,0.679051246537396,0.632860110803324,0.678220221606649,0.667763157894738
0.677285318559558,0.677319944598338,0.651073407202215,0.560630193905817,0.694286703601108,0.663054016620498,0.685526315789474,0.685526315789474,0.683414127423822,0.685872576177286,0.684937673130194
0.673303324099723,0.658483379501385,0.643386426592798,0.627216066481995,0.610941828254848,0.667001385041551,0.678289473684211,0.678289473684211,0.67112188365651,0.679189750692521,0.677908587257618
0.690512465373961,0.662084487534626,0.669286703601108,0.620290858725762,0.556959833795014,0.642797783933518,0.670360110803324,0.670360110803324,0.660180055401662,0.668178670360111,0.67382271468144
0.673753462603878,0.672333795013851,0.690373961218837,0.596952908587258,0.560283933518005,0.647991689750693,0.666308864265928,0.666308864265928,0.681994459833795,0.663885041551246,0.672368421052632
0.675346260387813,0.657894736842105,0.669217451523546,0.60685595567867,0.543871191135734,0.643594182825486,0.667486149584488,0.667486149584488,0.657929362880887,0.665685595567867,0.664612188365652
0.678081717451524,0.643040166204987,0.687500000000001,0.634072022160664,0.4827216066482,0.667659279778394,0.669321329639889,0.669321329639889,0.684729916897507,0.665720221606648,0.690062326869807
0.684903047091414,0.636114958448753,0.646433518005541,0.62735457063712,0.543421052631579,0.649376731301941,0.663573407202217,0.663573407202217,0.628635734072022,0.662638504155125,0.662915512465374
0.687603878116343,0.649272853185595,0.69196675900277,0.589923822714681,0.579016620498615,0.679016620498614,0.682652354570638,0.682652354570638,0.669944598337951,0.681475069252078,0.688988919667591
