"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.752520996918164,0.684874249998996,0.892817513878205,0.74590307060349,0.771972700909849,0.69231043370266,0.690877934888161,0.690877934888161,0.715585821635281,0.717746577837817,0.892817513878205
0.808912820464492,0.671907703038081,0.862708098387941,0.629553996220728,0.649233758854451,0.694757846254045,0.651634787849657,0.651634787849657,0.629738561450929,0.707614750206344,0.775238410443701
0.768933067279088,0.660124335478869,0.865202273132571,0.724701802372575,0.667588278812097,0.7032185350119,0.675204345654913,0.675204345654913,0.706640332524255,0.691505455458363,0.865202273132571
0.690390008320567,0.690044373447176,0.779552466048842,0.748419687521975,0.693563201143731,0.673900662701468,0.683887422739666,0.683887422739666,0.679234693415673,0.684372742230894,0.698280994248048
0.743367798775427,0.667840620599055,0.848399893025496,0.717739787416777,0.693788991399079,0.687106355002667,0.681302124239136,0.681302124239136,0.676538538585124,0.702605226225952,0.718254955205228
0.7353600814071,0.659490081057153,0.85156814937956,0.689498211877801,0.700657795496767,0.70795731162236,0.686001496007859,0.686001496007859,0.684262426733525,0.746682703671119,0.85156814937956
0.743163908581279,0.692513969293021,0.744074983655422,0.760254610279107,0.70794478048963,0.735000656686213,0.683055676655973,0.683055676655973,0.678307745798017,0.684548051976074,0.713037218061679
0.766866674117956,0.669033802029481,0.847580179590681,0.723540133027814,0.691979224471357,0.670778385832211,0.663664595585393,0.663664595585393,0.685364970808065,0.667150904380483,0.709542435506223
0.842771286861962,0.657636237176892,0.826888237061833,0.909994215813935,0.736757885237543,0.673013811174496,0.752164591688487,0.752164591688487,0.746948579837767,0.742817755624248,0.737994494845639
0.742796323360885,0.720061759464574,0.842415794061053,0.732946005198373,0.696976401442066,0.679666362196246,0.689596288142427,0.689596288142427,0.689125870485398,0.715615140057989,0.745468252367761
0.720821284746842,0.673346108964315,0.835202070727401,0.722410953297505,0.805435468862209,0.664466725662793,0.712942268131398,0.712942268131398,0.693853043581836,0.695912638867543,0.714338531796278
0.834348854587673,0.668509516186667,0.821660123756603,0.667780742838409,0.69469288506432,0.685459803234046,0.661872676939239,0.661872676939239,0.658383999512586,0.705256090800625,0.759785626114322
0.813342541661013,0.66857681897939,0.815572925779973,0.691220942643261,0.700851771082016,0.671613408352777,0.683855444022743,0.683855444022743,0.698225844124114,0.687247077046318,0.712423145653195
0.726200403937738,0.667191828658483,0.825697813295713,0.7087808268129,0.69941859174921,0.703555457121676,0.680790801172308,0.680790801172308,0.704404746099635,0.697642722049943,0.756480618571269
0.720536222175162,0.664465520585336,0.811282952484495,0.706781138695863,0.661467045938534,0.665202200422984,0.664182817484023,0.664182817484023,0.700788996443752,0.67149672859622,0.693049068591617
0.755101356844313,0.684051386259781,0.830566236207067,0.657516409083432,0.703123160935316,0.684607427413167,0.666783937541905,0.666783937541904,0.670021035206374,0.678620743502217,0.753496316453041
0.740779053611979,0.687863454993892,0.869641416556892,0.742444481819915,0.668360722010926,0.724307257429355,0.683089654356637,0.683089654356637,0.727552252846771,0.703038796309497,0.741652607561621
0.77514593680808,0.731083746214964,0.929844134691129,0.676150027444866,0.692941456482991,0.674921897300975,0.688633542542552,0.688633542542552,0.668088430934025,0.728463619444806,0.811879015202905
0.73577046121615,0.669306256843656,0.867907628829072,0.753497045738673,0.68623631828656,0.690620849968382,0.696763332963673,0.696763332963673,0.690372000112325,0.715050977607103,0.754283637576047
0.765429035000857,0.668892431713683,0.831016889320143,0.741393078876694,0.72547037045075,0.731360128765264,0.690869427187023,0.690869427187023,0.68444793895966,0.678604951359507,0.712204454161796
0.781026939085996,0.689648887372176,0.773397104186087,0.764572479395367,0.691651805832843,0.670014962433942,0.675422090864525,0.675422090864525,0.647258910848745,0.647900455115946,0.69577786902349
0.776065183411778,0.649807591585656,0.798966352074965,0.769789566831512,0.729205427941251,0.691909916838737,0.679517740943091,0.679517740943091,0.732399931467922,0.679057315555329,0.691451143489403
0.789433200246222,0.678710917680567,0.72297182576586,0.701163152153476,0.765881236454662,0.693085353616505,0.661849565377811,0.661849565377811,0.714960972389047,0.647585118245225,0.655928213652206
0.731805413849193,0.658443088942973,0.792354045244868,0.697732452587945,0.693094961868607,0.685584176772128,0.671284303859193,0.671284303859193,0.6718749566478,0.69350109809818,0.756686538736261
0.745694080226184,0.664226111137713,0.808149693870584,0.651143673014249,0.697852851757422,0.677270615245302,0.656183085685939,0.656183085685939,0.67678083997512,0.674549445349843,0.72478367562827
0.730323425697026,0.666551732664344,0.770343298453523,0.669075608038349,0.701098654099333,0.685021442156513,0.656630301578862,0.656630301578861,0.685023528688065,0.665723814088851,0.678971776949697
0.745621429277303,0.730768085012181,0.79024495450796,0.691374273095977,0.689636701271091,0.678204526074324,0.669839592427285,0.669839592427285,0.688173109806855,0.684824746497469,0.685622901122326
0.803885137203344,0.803503845741512,0.777831003762287,0.744353856270823,0.696111418134455,0.683131736158808,0.671029853694323,0.671029853694323,0.661160582991053,0.665790138073854,0.68176065021353
0.724259429936827,0.742210548624843,0.853154937056947,0.714979484649551,0.695246915206269,0.668157874431343,0.689255121657365,0.689255121657365,0.696299426475065,0.696402511229815,0.74150262523029
0.796483072915848,0.70960133434989,0.789329164381061,0.725114290786784,0.695364084368629,0.694565190783645,0.627810153205846,0.627810153205846,0.661318793039489,0.641500317424124,0.676191727439852
0.687980109198471,0.651107333262932,0.761666966037578,0.670699156495895,0.766572714980044,0.709277182765785,0.673824053581346,0.673824053581346,0.668756907858229,0.678233212850283,0.676786491348376
0.722697355021812,0.672065672939573,0.843236504385278,0.711531174224712,0.665667300630875,0.682065936042788,0.658785363691715,0.658785363691715,0.677258522490473,0.681615655912004,0.737618946523023
0.733392295014694,0.669403944897008,0.86717221637188,0.710430568354178,0.731159212801769,0.714919124673867,0.703349631180264,0.703349631180264,0.697873580641208,0.71150498689313,0.776836342685815
0.666838042647059,0.659715613731317,0.783325507424165,0.672985540616101,0.70209455480753,0.706021103453122,0.671199385246578,0.671199385246578,0.675365021697285,0.693713264472519,0.708439091442785
0.786535101719854,0.659928519685833,0.906294216459697,0.697361676844541,0.729635800068372,0.68455838214132,0.706836957570569,0.706836957570569,0.72304517630455,0.723224712652486,0.796388229125424
0.712363989326685,0.668284738411952,0.794669714542644,0.707656673609224,0.720157477959541,0.682349587677389,0.673739218128874,0.673739218128874,0.67225424822878,0.673802117014101,0.708433840120007
0.82258633688965,0.750872578697472,0.869720931940816,0.704688481891854,0.809371431055681,0.685809061333162,0.724910809640138,0.724910809640138,0.761088231109099,0.765729413889982,0.797642708813751
0.73114766954935,0.679244922332024,0.80679266289973,0.682814049029705,0.694619274983866,0.699783807787492,0.672408183928396,0.672408183928396,0.672013808973523,0.702025268718869,0.73936555211772
0.77108180106157,0.752846418204583,0.821733644087738,0.689149670607299,0.771156352907892,0.696693974386564,0.687188844198462,0.687188844198462,0.676624942868505,0.712278116586059,0.745852504953016
0.776882014338978,0.660680313679076,0.921443019166545,0.724908136882961,0.695669015249589,0.668183854045549,0.700227096819013,0.700227096819013,0.722796088484988,0.735674909237897,0.78406646665018
0.780369134023106,0.652946181693467,0.808198629965037,0.690410051375918,0.6952638328726,0.689830485353131,0.668109601414322,0.668109601414322,0.674387740203652,0.667316137974047,0.689732581457426
0.724893739807888,0.680822426207903,0.790595665554438,0.955526003351422,1.11885622485512,0.687527612350667,0.751785303888748,0.751785303888748,0.923259393436847,0.708461023403683,0.728118522241436
0.774841851977293,0.665621520404064,0.806587904329023,0.690957119828631,0.689772806683061,0.684131604576053,0.67131634535187,0.67131634535187,0.690444074619812,0.673258278569129,0.709808122894889
0.810579764641568,0.70398977689273,0.829929202418979,0.742214638001062,0.702422360112085,0.700046298990715,0.67808329926319,0.67808329926319,0.711300887607401,0.680968698673085,0.726295870497249
0.764987034315272,0.668172264813933,0.792371584587525,0.794622855103851,0.766077157977433,0.745295567033487,0.705439207576553,0.705439207576553,0.718593443335841,0.696279312906502,0.792371584587525
0.73249381928532,0.659998007318003,0.982088762897377,0.699580864275971,0.741619349789563,0.733414063925996,0.713790004749048,0.713790004749048,0.700038924266462,0.746162332093345,0.81193586557291
0.746229392167318,0.674509355779351,0.82687868620763,0.733032585299433,0.834839804126537,0.717464469034006,0.685218447287014,0.685218447287014,0.754261779307124,0.681113691921369,0.718475050035525
0.733509546758017,0.866519923825796,0.754623233155133,0.704841840888617,0.733312432012423,0.694891788621525,0.665730204015688,0.665730204015688,0.658854233462489,0.672020525124011,0.721499182140088
0.785977364358494,0.666298373726754,0.829103680870887,0.692751044066108,0.723314474004504,0.658138263781435,0.678279428870785,0.678279428870785,0.699493041094605,0.678469623715482,0.700013440223963
0.783501707993218,0.65300889528844,0.819898192125829,0.701241361445575,0.690508596088507,0.714168795420069,0.672740901329033,0.672740901329032,0.695406847476579,0.681990170603162,0.708559467914211
0.744376547760242,0.663567847633902,0.797049703452677,0.674999430647161,0.640540665548799,0.675618699975665,0.64605343761814,0.64605343761814,0.672953229255777,0.667389665340053,0.712700138874334
0.775863843920679,0.665144008974361,0.893879509978798,0.719345154542971,0.752657491316894,0.684777242912156,0.712976304986001,0.712976304986001,0.738192665267717,0.721915736565622,0.766867859699285
0.730229636200939,0.66996664982824,0.846728839157422,0.709524707922942,0.733262497082069,0.689968049935834,0.698040326246051,0.698040326246051,0.691070235248192,0.711184765020591,0.7628276332952
0.774670677633122,0.66898145481691,0.877070302155234,0.762306831833355,0.703633141385999,0.6822639242636,0.695276484295391,0.695276484295391,0.723500387087971,0.702204196355768,0.74408084841707
0.757264488417285,0.699219779007113,0.872470140411959,0.695750866450913,0.69407330775963,0.691282257369766,0.687127484034053,0.687127484034053,0.694424591888139,0.694055601121385,0.720214273701525
0.675444460735433,0.666741924868757,0.832909141821771,0.691097182632858,0.7358324623028,0.74573381395352,0.674784797351681,0.674784797351681,0.705384828557747,0.681645150071291,0.702511167564666
0.77560449971433,0.6706279249652,0.863738356836425,0.698400796660872,0.780793876288465,0.667975477590164,0.693921095819983,0.693921095819983,0.683798909020272,0.693839857923591,0.737637939186559
0.733254954697026,0.671383356593833,0.930511652205874,0.702758222482322,0.691420039326591,0.671367277512882,0.684536979346341,0.684536979346341,0.697777748686287,0.722091429545364,0.75050016688582
0.797408771684358,0.674029225315828,0.828318943230267,0.716149566739801,0.728031754979734,0.701477390932639,0.693735754226985,0.693735754226985,0.719242259077006,0.714884670941901,0.790748340726987
0.781926813138105,0.758402375169173,0.796324806800262,0.689166820762738,0.829957405196946,0.727204937215685,0.689520213421073,0.689520213421073,0.700486138562374,0.692313913208049,0.729628790605825
0.722862452108166,0.66198556963723,0.861737700662823,0.703997302616921,0.738468630130277,0.689631585898606,0.695258020247219,0.695258020247219,0.712452263789798,0.700325031251225,0.729381543140889
0.709336701484661,0.652445907807354,0.807203119455463,0.734576437893007,0.661798519307324,0.685731491575028,0.661483479076771,0.661483479076771,0.715529529917078,0.672193126454078,0.723655943248566
0.782996552112197,0.762243143209511,0.946998917088178,0.703745799506661,0.753349299943113,0.726161430985693,0.69664188623623,0.69664188623623,0.704058723275795,0.728241420381062,0.780814274179696
0.771556052349809,0.659739627975793,0.832722441786592,0.797992637474378,0.733304169064699,0.682419035461328,0.698702719347442,0.698702719347442,0.756766056587939,0.693294248168494,0.709598252650687
0.762829155285538,0.668570262098213,0.967848547408852,0.712817542166294,0.729397655228513,0.669754636821469,0.712565431890776,0.712565431890776,0.727159087972165,0.762149526863641,0.931548422569054
0.748325257833391,0.710555353582652,0.831165891251177,0.68483483119939,0.701715523168064,0.667421915359896,0.675889394213588,0.675889394213588,0.68152201955595,0.706668120935642,0.745661231119435
0.75576307478189,0.682852845714239,0.853722838977014,0.68427446070111,0.698424356490398,0.677541541876998,0.678127602816741,0.678127602816741,0.690614335917919,0.701454699786336,0.758345167071189
0.753187596673079,0.661775470031063,0.806188781433571,0.672697583714353,0.715480186497301,0.693006186075407,0.649766898869587,0.649766898869587,0.712370221189484,0.652049835759261,0.705396554309077
0.747258390611639,0.662620302790006,0.845401248152471,0.695900508156404,0.746008906775861,0.683681779827437,0.694620721969576,0.694620721969576,0.71986706580135,0.694705095073419,0.718444586565895
