"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.669964869169306,0.693030957617119,0.673595093844264,0.655342616898895,0.640982577272866,0.672407713463652,0.62191910651562,0.62191910651562,0.644701929589222,0.622441742397801,0.621789890399648
0.677613512812742,0.659590040808058,0.657633641237954,0.60931534504292,0.684792484566506,0.618478312724531,0.617613664468495,0.617613664468495,0.616856127235503,0.618246477668971,0.61697500824648
0.665169703760626,0.685979432626769,0.660937621898253,0.709174547365571,0.620620995824519,0.600417148694104,0.624893568269493,0.624893568269493,0.622381936638876,0.62555130581069,0.621862399445061
0.671941887401254,0.658148337678594,0.678797677119054,0.622239834049168,0.669631192961767,0.592486629394807,0.622591451468216,0.622591451468216,0.63796366765444,0.623131491786358,0.625032268295944
0.675415070025732,0.691375209487773,0.683508597133162,0.619530961336626,0.647190261361114,0.625016961450284,0.614432232655864,0.614432232655864,0.627387483958402,0.614706477303299,0.613909327415402
0.681712011093678,0.655102020264726,0.659535479263668,0.608518492367587,0.685803296253575,0.727326133487287,0.620620717392341,0.620620717392341,0.611032934382273,0.620914165091871,0.616218731771349
0.685226695309247,0.657385595530731,0.667655383048723,0.615647195771162,0.624733880304581,0.615083397318184,0.613641141066184,0.613641141066184,0.614892552258744,0.613298599128693,0.6156390355748
0.679215727863402,0.664995990522521,0.663296496165543,0.629369589971536,0.648513159489228,0.621135843666796,0.609603514483899,0.609603514483899,0.611152255491873,0.610213604260092,0.60927465014095
0.680995228500571,0.674378975756058,0.693861053676115,0.629915559855545,0.647550442805129,0.629336904073108,0.619539041395141,0.619539041395141,0.636141335828469,0.619701206586354,0.620974531441206
0.680771392214485,0.687978328194078,0.684370752482889,0.632658961968521,0.603793279023375,0.687126639003622,0.608313597192495,0.608313597192495,0.622159109902507,0.607977408262193,0.616621253534072
0.688806566620006,0.634915295356449,0.708321484399003,0.642310269747737,0.629188647491001,0.685176656961373,0.621524323252884,0.621524323252883,0.64062900291436,0.621236373754636,0.624087092927345
0.678375673586257,0.66045050869877,0.67303525472892,0.649016963964695,0.622348805480857,0.621524092084354,0.617750414321328,0.617750414321328,0.616790583102113,0.618009274825795,0.618418840027603
0.679400922252522,0.70843263046,0.70688523624328,0.669470705175939,0.656728732969096,0.631100101818475,0.63110256313944,0.63110256313944,0.643869133218994,0.631639014704215,0.63533413744537
0.674159805414187,0.663276867924563,0.645100404675293,0.620432415464942,0.649997278074339,0.639655458467623,0.609673467086397,0.609673467086397,0.617970578423913,0.610364786609915,0.606992932087891
0.679968694883643,0.659242968616623,0.677533136957537,0.646652396602588,0.653830748657817,0.612057056440032,0.620584835682723,0.620584835682723,0.623133890162163,0.621379789514493,0.619391698192141
0.676603654131309,0.682633531842511,0.672286424202388,0.620966707330063,0.708133866896303,0.665056198118899,0.619195995389928,0.619195995389928,0.62412155128556,0.619579370363594,0.617870488460328
0.685472689387702,0.710080703919314,0.677241398484497,0.663357769633415,0.629733456998329,0.631313870435396,0.617802402245075,0.617802402245075,0.634854481491201,0.618096235414549,0.6183785626379
0.6714354402452,0.689946246866972,0.69892977722141,0.627706289194889,0.665894893231694,0.614520402911225,0.628225473307042,0.628225473307042,0.668258292890126,0.628117253784827,0.634058268759007
0.681996561080269,0.653977542772176,0.68993220959356,0.623558638752882,0.624758155332485,0.607678041603561,0.616827383631228,0.616827383631228,0.619667783971708,0.616333970279006,0.619707794157089
0.675455220240844,0.656703496833105,0.65730896839495,0.62352337839207,0.648559570506896,0.630197741691114,0.61477249227673,0.61477249227673,0.61196622695978,0.615193660412599,0.613469939803384
0.678158508223416,0.677575833810252,0.675515003580096,0.630208614872187,0.64331545801157,0.625901464326943,0.615620931207795,0.615620931207795,0.648930340434229,0.615581797426141,0.616426340088235
0.67758645136256,0.691968221670013,0.663622168189919,0.619482204293389,0.644117593199661,0.616126322471617,0.611482459151011,0.611482459151011,0.608669084060433,0.611956827095668,0.611598943919748
0.675723116513827,0.674164816269134,0.65618640345972,0.640642208729819,0.638808609529561,0.62037149914442,0.612749759790941,0.612749759790941,0.621258284455881,0.613309457409589,0.612222233783838
0.670918770891754,0.684663650261066,0.67041277785393,0.643573231624732,0.67119353262345,0.613097639837742,0.625976609988507,0.625976609988507,0.643524762723147,0.62613009056946,0.630885929186738
0.680902946396159,0.668037200344582,0.670720795064425,0.627108874231284,0.659537101413148,0.620909496580406,0.616221697239226,0.616221697239226,0.621613797965751,0.616569762759006,0.618048179610895
0.692773717363958,0.684500416404481,0.674193195042493,0.666527194820392,0.636320152661084,0.671663974179038,0.622619106908415,0.622619106908415,0.617530720903049,0.623400592192946,0.620772753015989
0.665599337183535,0.691203851654057,0.665875757453087,0.631183932076874,0.645295082561894,0.634120150416854,0.624984110465859,0.624984110465859,0.628723567467121,0.624907323835387,0.626898673797374
0.675996147452176,0.709272982316851,0.669184592356928,0.644045834495852,0.671490339658983,0.709348860458107,0.626267188891522,0.626267188891522,0.630092801636724,0.627061408964843,0.625518188557583
0.667113587877279,0.717534741200347,0.706117427134468,0.630251435233757,0.649394284210406,0.605571882567677,0.618327322175083,0.618327322175083,0.625989567500944,0.618435592680263,0.621728838688151
0.671872151894401,0.695594891894362,0.661038228222279,0.637932717041321,0.640001117511798,0.589748000992447,0.606756528573747,0.606756528573747,0.637130107552807,0.607828470466519,0.604309919893319
0.671322693980455,0.700584080242712,0.669159777328027,0.606718247643153,0.64419248319341,0.594085813425441,0.61433943639749,0.61433943639749,0.62609175207083,0.61388807084544,0.6192938335438
0.671375726701126,0.675727632971221,0.68204388867408,0.638221769327286,0.633730159684051,0.592958470427996,0.623672728363997,0.623672728363997,0.636705065843918,0.623534089298126,0.628630839353851
0.677891650859526,0.661496147238841,0.695591117773258,0.634641963562507,0.699201646981046,0.660346267287338,0.632501940840527,0.632501940840527,0.637502782640347,0.632777422327155,0.635651794403334
0.675008003066899,0.69290553695028,0.667198247982666,0.632807033755964,0.670999532505434,0.597338173797426,0.623256153169235,0.623256153169235,0.622881838825708,0.623795082914723,0.622179190888497
0.667461239238108,0.690943071335575,0.681663660261599,0.671592998445113,0.632593132759448,0.64747176674232,0.625780662606774,0.625780662606774,0.6202947595562,0.626390644847182,0.623662726380523
0.670573433317492,0.651499273217422,0.6592935884484,0.621815304918535,0.634621507369361,0.600737824652849,0.608881021784103,0.608881021784103,0.622910087548302,0.609234485213631,0.609427822627019
0.682204905517101,0.69324423620508,0.657843614403725,0.642229625450328,0.618094595011122,0.647848387449414,0.616778376036162,0.616778376036162,0.632741391473507,0.616890894071395,0.621872117038639
0.671062899247917,0.67307734821607,0.680449136881012,0.606825808691788,0.664839197678009,0.628299643942184,0.619532069008078,0.619532069008078,0.604644248487992,0.619473933354879,0.621817112470906
0.673162885992181,0.682988648343978,0.654460161846968,0.632930843714409,0.639316979412419,0.643694982737938,0.611174482616,0.611174482616,0.620213791730369,0.611664090246675,0.614462803335282
0.673179673869542,0.629750323642042,0.69088576367124,0.64525255395929,0.638728292238691,0.607840376628339,0.624745892741068,0.624745892741068,0.644833272362378,0.624684225246716,0.627372759861586
0.685979297905664,0.693266912303071,0.654025341341805,0.660999357146952,0.631078928702724,0.621252323622729,0.617765165770341,0.617765165770341,0.618901037752088,0.618712047053456,0.61442544092768
0.682220294010677,0.694354285752742,0.6820084501358,0.660973412169532,0.645256351207573,0.588445493403935,0.622845142646472,0.622845142646472,0.634660310450822,0.623702738867446,0.625595999107528
0.67413655077567,0.65915138904924,0.684733030159807,0.633849686729365,0.671805839080946,0.620836455306641,0.626121724090972,0.626121724090972,0.632836107184387,0.626713653161563,0.626050250077784
0.683263545874469,0.670384952443502,0.702108283739399,0.639521951247639,0.65284373346429,0.570721236508083,0.623236109331527,0.623236109331527,0.638038675899872,0.623486079100725,0.622449963793626
0.6752677446833,0.652521361011995,0.669830121605676,0.61208764236838,0.60891140279484,0.627266921272711,0.60786645958382,0.60786645958382,0.62042640348552,0.607235638020091,0.613949849694935
0.67360299949162,0.649787907103885,0.679823324986745,0.651334053830682,0.615402324665086,0.611845243309907,0.617812800823968,0.617812800823968,0.627118312066124,0.617594339096239,0.622581639117606
0.669648891329873,0.653858984155201,0.714217619152836,0.653280274506213,0.622137683170018,0.629756432202937,0.631259246490211,0.631259246490211,0.64509915023837,0.630362575091232,0.640512900055989
0.680188654086792,0.636832907939183,0.675028753956048,0.637842619992768,0.634419317179148,0.613466821775587,0.618462990275804,0.618462990275804,0.627114351071071,0.618484757735105,0.619250591354766
0.676543222471196,0.687305672014119,0.693512584376137,0.646167662232195,0.636465495362373,0.609633588207465,0.617972725069259,0.617972725069259,0.654170764651097,0.61817578488344,0.621782406862559
0.677509903547723,0.700117486441855,0.72608133224612,0.645914664042092,0.639247408924919,0.598767471536051,0.621342316741432,0.621342316741432,0.629417471210686,0.621354597814208,0.623629571941506
