"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","GMM","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.694321329639889,0.5,0.65626731301939,0.5,0.430990304709141,0.5,0.697437673130194,0.593628808864266,0.593628808864266,0.430990304709141,0.647576177285319,0.65626731301939
0.697368421052631,0.697368421052631,0.678704986149584,0.52351108033241,0.5,0.5,0.687880886426593,0.646745152354571,0.646745152354571,0.6476108033241,0.675588642659279,0.672957063711911
0.693801939058172,0.5,0.705090027700831,0.5,0.5,0.696121883656511,0.5,0.705090027700831,0.705090027700831,0.5,0.705090027700831,0.705090027700831
0.697368421052631,0.664335180055402,0.70474376731302,0.532496537396122,0.5,0.706925207756232,0.632271468144044,0.702631578947368,0.702631578947368,0.704051246537397,0.70474376731302,0.70474376731302
0.697368421052631,0.5,0.681890581717452,0.5,0.5,0.5,0.5,0.681890581717452,0.681890581717452,0.5,0.681890581717452,0.681890581717452
0.696052631578948,0.5,0.669667590027701,0.5,0.5,0.697368421052631,0.5,0.669667590027701,0.669667590027701,0.5,0.669667590027701,0.669667590027701
0.703185595567868,0.5,0.664819944598338,0.5,0.5,0.5,0.673926592797783,0.664819944598338,0.664819944598338,0.5,0.664819944598338,0.664819944598338
0.690304709141274,0.693905817174515,0.617001385041551,0.5,0.5,0.697091412742381,0.697680055401661,0.617001385041551,0.617001385041551,0.5,0.617001385041551,0.617001385041551
0.69314404432133,0.674030470914127,0.65775623268698,0.5,0.5,0.5,0.677977839335179,0.65775623268698,0.65775623268698,0.5,0.65775623268698,0.65775623268698
0.68452216066482,0.5,0.602389196675902,0.537846260387812,0.566551246537396,0.695360110803325,0.5,0.609729916897507,0.609729916897507,0.596502770083102,0.610041551246537,0.607409972299168
0.697368421052631,0.5,0.662638504155124,0.5,0.5,0.697368421052631,0.5,0.662638504155124,0.662638504155124,0.5,0.662638504155124,0.662638504155124
0.697368421052631,0.5,0.605401662049861,0.5,0.5,0.697368421052631,0.697472299168975,0.605401662049861,0.605401662049861,0.605401662049861,0.605401662049861,0.605401662049861
0.684868421052632,0.703878116343489,0.710803324099722,0.5,0.5,0.5,0.701592797783932,0.710803324099722,0.710803324099722,0.710803324099722,0.710803324099722,0.710803324099722
0.697368421052631,0.5,0.683379501385042,0.558379501385041,0.562326869806094,0.5,0.71786703601108,0.686668975069252,0.686668975069252,0.679259002770084,0.684626038781164,0.68538781163435
0.671364265927978,0.625069252077562,0.682098337950139,0.5,0.5,0.648718836565097,0.665443213296399,0.682098337950139,0.682098337950139,0.682098337950139,0.682098337950139,0.682098337950139
0.697299168975068,0.5,0.615650969529086,0.5,0.584002770083103,0.5,0.697368421052631,0.629605263157896,0.629605263157896,0.584002770083103,0.620498614958449,0.621987534626038
0.702873961218837,0.5,0.710526315789473,0.528601108033241,0.5,0.5,0.706925207756232,0.705782548476455,0.705782548476455,0.528601108033241,0.707790858725763,0.70831024930748
0.696641274238227,0.5,0.680090027700831,0.5,0.483691135734072,0.696814404432132,0.698891966759003,0.67115650969529,0.67115650969529,0.676800554016621,0.680090027700831,0.677285318559557
0.595290858725762,0.671537396121883,0.529639889196676,0.452458448753463,0.5,0.5,0.696329639889196,0.514923822714681,0.514923822714681,0.452458448753463,0.515650969529086,0.529639889196676
0.697610803324099,0.660664819944598,0.670429362880886,0.5,0.5,0.697368421052631,0.689923822714681,0.670429362880886,0.670429362880886,0.5,0.670429362880886,0.670429362880886
0.697368421052631,0.5,0.671018005540168,0.544563711911358,0.5,0.697368421052631,0.5,0.67319944598338,0.67319944598338,0.544563711911358,0.673372576177285,0.673580332409972
0.694390581717451,0.678635734072022,0.590858725761773,0.5,0.5,0.5,0.5,0.590858725761773,0.590858725761773,0.5,0.590858725761773,0.590858725761773
0.674549861495845,0.667867036011081,0.682271468144043,0.557583102493075,0.5,0.5,0.682340720221606,0.678393351800554,0.678393351800554,0.557583102493075,0.678947368421053,0.679570637119114
0.677389196675901,0.669840720221606,0.587673130193907,0.5,0.5,0.5,0.684452908587257,0.587673130193907,0.587673130193907,0.5,0.587673130193907,0.587673130193907
0.689508310249307,0.5,0.634487534626039,0.5,0.452562326869806,0.5,0.5,0.631994459833795,0.631994459833795,0.452562326869806,0.632963988919668,0.633171745152355
0.692520775623269,0.5,0.654120498614959,0.5,0.5,0.697368421052631,0.694078947368422,0.654120498614959,0.654120498614959,0.5,0.654120498614959,0.654120498614959
0.693559556786704,0.679778393351799,0.613608033240998,0.5,0.5,0.670948753462605,0.693663434903047,0.613608033240998,0.613608033240998,0.5,0.613608033240998,0.613608033240998
0.691031855955679,0.5,0.677596952908587,0.5,0.5,0.5,0.631128808864266,0.677596952908587,0.677596952908587,0.677596952908587,0.677596952908587,0.677596952908587
0.695983379501386,0.5,0.680228531855955,0.5,0.5,0.697368421052631,0.5,0.680228531855955,0.680228531855955,0.5,0.680228531855955,0.680228531855955
0.695256232686981,0.5,0.613434903047091,0.5,0.5,0.697368421052631,0.676973684210527,0.613434903047091,0.613434903047091,0.5,0.613434903047091,0.613434903047091
0.701108033240997,0.67143351800554,0.64878808864266,0.5,0.48452216066482,0.675380886426593,0.719217451523545,0.633033240997231,0.633033240997231,0.630159279778394,0.630297783933518,0.643801939058173
0.696052631578947,0.5,0.647714681440444,0.5,0.5,0.5,0.687569252077561,0.647714681440444,0.647714681440444,0.5,0.647714681440444,0.647714681440444
0.677908587257619,0.635803324099724,0.699272853185595,0.5,0.5,0.653739612188366,0.641412742382272,0.699272853185595,0.699272853185595,0.699272853185595,0.699272853185595,0.699272853185595
0.668594182825485,0.671883656509696,0.608829639889197,0.5,0.5,0.5,0.602562326869807,0.608829639889197,0.608829639889197,0.5,0.608829639889197,0.608829639889197
0.690824099722992,0.657098337950137,0.63961218836565,0.5,0.5,0.5,0.616897506925208,0.63961218836565,0.63961218836565,0.5,0.63961218836565,0.63961218836565
0.694494459833795,0.682340720221607,0.579570637119113,0.503047091412743,0.5,0.695048476454294,0.694667590027701,0.567313019390581,0.567313019390581,0.503047091412743,0.57918975069252,0.579570637119113
0.704605263157895,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.696121883656509,0.680678670360111,0.585387811634349,0.49345567867036,0.5,0.708864265927978,0.702008310249308,0.57946675900277,0.57946675900277,0.49345567867036,0.579570637119114,0.581094182825485
0.682063711911359,0.5,0.698234072022161,0.652943213296399,0.5,0.5,0.670914127423823,0.687603878116343,0.687603878116343,0.652943213296399,0.692797783933517,0.695879501385042
0.68389889196676,0.5,0.67441135734072,0.5,0.52351108033241,0.697368421052631,0.5,0.680713296398892,0.680713296398892,0.677389196675899,0.676662049861495,0.67441135734072
0.692174515235457,0.5,0.567070637119114,0.5,0.5,0.699861495844875,0.69608725761773,0.567070637119114,0.567070637119114,0.567070637119114,0.567070637119114,0.567070637119114
