"Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.697229916897508,0.697229916897508,0.679085872576178,0.686738227146815,0.693767313019391
0.663054016620499,0.663054016620499,0.669390581717453,0.650103878116343,0.672783933518006
0.698234072022161,0.698234072022161,0.686253462603878,0.671641274238229,0.680124653739613
0.686357340720223,0.686357340720223,0.695740997229917,0.64490997229917,0.659072022160665
0.703047091412744,0.703047091412744,0.694009695290858,0.669217451523547,0.707652354570636
0.704709141274239,0.704709141274239,0.70536703601108,0.695048476454294,0.707167590027701
0.677735457063712,0.677735457063712,0.675865650969529,0.641447368421053,0.676592797783933
0.698614958448755,0.698614958448755,0.69286703601108,0.645671745152355,0.686357340720222
0.638954293628809,0.638954293628809,0.642936288088643,0.598961218836565,0.639473684210526
0.651592797783934,0.651592797783934,0.654951523545706,0.611876731301939,0.649861495844875
0.689542936288088,0.689542936288088,0.693178670360111,0.677770083102492,0.692416897506924
0.680159279778393,0.680159279778393,0.691239612188366,0.685803324099723,0.689439058171746
0.673995844875347,0.673995844875347,0.66959833795014,0.652804709141275,0.678912742382272
0.703462603878118,0.703462603878118,0.676385041551247,0.655886426592798,0.685941828254848
0.70325484764543,0.70325484764543,0.69733379501385,0.657583102493075,0.698649584487534
0.658829639889196,0.658829639889196,0.672506925207757,0.652562326869807,0.66876731301939
0.684972299168975,0.684972299168975,0.685318559556786,0.672333795013852,0.690650969529086
0.703185595567868,0.703185595567868,0.694875346260388,0.679328254847645,0.705090027700831
0.669044321329639,0.669044321329639,0.686495844875347,0.624965373961219,0.658968144044322
0.650900277008311,0.650900277008311,0.658760387811634,0.610941828254848,0.651662049861495
0.687292243767313,0.687292243767313,0.689300554016621,0.670983379501385,0.689404432132964
0.700069252077563,0.700069252077563,0.693178670360112,0.690962603878117,0.698614958448754
0.658275623268698,0.658275623268698,0.663573407202216,0.636703601108034,0.661807479224378
0.69968836565097,0.69968836565097,0.687084487534627,0.678704986149585,0.69490997229917
0.655505540166205,0.655505540166205,0.648095567867035,0.609903047091413,0.648441828254848
0.660145429362881,0.660145429362881,0.671260387811635,0.637465373961219,0.672957063711912
0.69965373961219,0.69965373961219,0.686114958448753,0.675934903047092,0.702596952908588
0.718940443213296,0.718940443213296,0.721745152354572,0.665270083102495,0.692901662049861
0.661945983379502,0.661945983379502,0.667070637119114,0.631198060941828,0.677042936288089
0.675554016620499,0.675554016620499,0.671364265927979,0.644494459833796,0.685595567867036
0.692139889196676,0.692139889196676,0.684210526315789,0.676073407202217,0.691135734072023
0.689335180055402,0.689335180055402,0.695567867036012,0.673614958448754,0.690096952908587
0.676315789473684,0.676315789473684,0.670533240997231,0.658725761772853,0.668559556786704
0.671537396121885,0.671537396121885,0.649272853185596,0.657063711911357,0.666308864265928
0.691239612188366,0.691239612188366,0.685491689750694,0.673649584487535,0.687707756232686
0.669771468144044,0.669771468144044,0.6827216066482,0.660941828254848,0.682825484764543
0.679951523545706,0.679951523545706,0.671295013850416,0.669563711911357,0.670602493074793
0.710214681440443,0.710214681440443,0.713919667590028,0.683691135734073,0.693109418282549
0.696502770083102,0.696502770083102,0.686495844875347,0.677666204986151,0.685526315789474
0.680540166204986,0.680540166204986,0.691516620498615,0.657306094182827,0.67143351800554
