"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","GMM","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.724708667668687,0.66317508780886,0.859223294847839,0.722986860903844,0.695808495839699,0.724832978956104,0.691312399951399,0.684239244557912,0.684239244557912,0.705370369109184,0.70712963458173,0.765429510999761
0.753099558453869,0.66571551324803,0.88179308482123,0.809841674719131,0.696056608713101,0.675585940193963,0.678743185115692,0.725668389783892,0.725668389783892,0.769083291523169,0.758026600760449,0.770683556541599
0.716940174784584,0.662341126862193,0.849634172096655,0.735290646267411,0.742987683985023,0.733835438708079,0.65417792861595,0.684922345916086,0.684922345916086,0.729440579907662,0.688599200482141,0.722520173186278
0.752887384306344,0.665466169670905,0.837836147811068,0.705185489540334,0.89451161729488,0.716633054599387,0.695185970585807,0.706734427069167,0.706734427069167,0.744235419921842,0.711031586798324,0.767196546693435
0.748126638179773,0.718855294006317,0.82341040138023,0.692997016752082,0.695935534771001,0.66992780339512,0.677055701485837,0.675231793854898,0.675231793854897,0.694242731704105,0.675205214631973,0.687566912110958
0.707911214219253,0.658678070991327,0.940906742777091,0.668267496866561,0.697442900013266,0.703072515021041,0.680569964448134,0.682360739710549,0.682360739710549,0.680223040983475,0.68434367239264,0.759402406441129
0.763256599624199,0.661386434364394,0.845263251745778,0.706309328691036,0.693771727460253,0.699005340402972,0.715895994429157,0.675687222539996,0.675687222539996,0.749953654924346,0.701772796131454,0.845263251745778
0.809063715839963,0.697228458687934,0.861361418381722,0.694699313140682,0.785789563472176,0.684377244287856,0.692429616466639,0.702532899966275,0.702532899966275,0.715361313706165,0.694428590999846,0.721767170094009
0.820928131076112,0.681836548471016,0.939812329828227,0.727020615251847,0.704648740798012,0.729506652429716,0.712872896801888,0.704824870069,0.704824870069,0.742518444765377,0.780899622326825,0.829147014656891
0.728711813952581,0.672537485396015,0.868537667273225,0.739618741235136,0.689969922659529,0.759916867351447,0.692501020602777,0.686535106565851,0.686535106565851,0.689003342460797,0.703730117636555,0.784573443178027
0.737282879825863,0.678560195316501,0.842421619485069,0.696699582594368,0.681685987863867,0.664837627754873,0.669600686491382,0.673879974382362,0.673879974382362,0.68157897481916,0.674090899466004,0.743053381553247
0.708278301867296,0.659021769828325,0.793587065000914,0.704287331059192,0.697106338873292,0.69840170095835,0.684443082266056,0.67053580724466,0.67053580724466,0.701514944453717,0.672154903890844,0.684983033895808
0.696062429119205,0.661040724992298,0.896550578733728,0.699217252407286,0.829449913542177,0.702174502025643,0.673164614776093,0.717030887749522,0.717030887749522,0.736338342501089,0.712132833432286,0.72799689390414
