"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","GMM","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.680817174515236,0.67382271468144,0.664369806094183,0.712777008310249,0.576939058171744,0.313885041551246,0.678150969529086,0.697991689750692,0.697991689750692,0.667139889196675,0.702770083102494,0.689404432132963
0.653497229916898,0.675796398891969,0.664646814404433,0.580782548476454,0.350865650969529,0.379432132963989,0.674272853185595,0.640858725761774,0.640858725761774,0.648130193905817,0.648684210526316,0.661218836565097
0.656440443213296,0.66398891966759,0.675727146814404,0.417832409972299,0.418975069252078,0.660872576177285,0.674584487534626,0.672783933518005,0.672783933518005,0.351385041551246,0.672991689750692,0.675173130193905
0.677631578947369,0.681024930747922,0.702112188365652,0.651869806094183,0.38840027700831,0.665027700831026,0.678635734072021,0.69525623268698,0.69525623268698,0.702042936288089,0.702112188365651,0.702285318559558
0.688157894736843,0.670013850415513,0.694667590027701,0.340789473684211,0.402181440443213,0.678497229916898,0.673649584487534,0.694182825484765,0.694182825484765,0.370498614958449,0.695117728531856,0.694009695290858
0.668074792243768,0.664127423822716,0.679674515235457,0.340408587257618,0.473268698060942,0.362638504155125,0.675034626038782,0.672229916897507,0.672229916897507,0.682271468144044,0.679362880886426,0.679085872576177
0.683137119113572,0.308102493074792,0.664473684210527,0.321883656509695,0.571364265927978,0.665200831024931,0.682340720221608,0.63569944598338,0.63569944598338,0.564923822714682,0.65235457063712,0.657756232686981
0.659660664819944,0.654293628808864,0.675242382271468,0.31904432132964,0.457340720221606,0.365096952908587,0.684903047091412,0.646052631578948,0.646052631578948,0.675311634349031,0.663815789473685,0.669598337950139
0.660076177285317,0.667936288088643,0.671191135734072,0.438261772853186,0.673026315789475,0.358344875346261,0.673684210526315,0.681059556786704,0.681059556786704,0.681578947368421,0.68095567867036,0.679155124653739
0.670186980609419,0.681232686980609,0.680609418282548,0.550519390581717,0.525103878116344,0.663261772853187,0.658102493074792,0.638434903047091,0.638434903047091,0.673614958448754,0.653047091412742,0.670325484764543
0.664993074792244,0.663954293628809,0.665650969529087,0.366828254847646,0.389681440443213,0.657271468144044,0.688746537396123,0.625554016620498,0.625554016620498,0.439958448753462,0.65595567867036,0.66277700831025
0.647887811634349,0.661530470914127,0.651627423822715,0.381959833795014,0.385872576177286,0.349272853185595,0.649549861495845,0.623164819944598,0.623164819944598,0.649134349030471,0.647229916897506,0.650069252077562
0.660214681440443,0.663885041551247,0.671225761772853,0.418871191135734,0.358206371191136,0.63808864265928,0.685422437673131,0.583760387811634,0.583760387811634,0.664681440443214,0.667590027700831,0.670325484764543
0.685664819944598,0.685180055401662,0.672541551246538,0.640062326869806,0.33275623268698,0.356024930747922,0.680297783933519,0.588261772853186,0.588261772853186,0.463227146814405,0.680886426592798,0.676454293628808
0.64016620498615,0.648891966759003,0.679259002770084,0.361980609418283,0.575796398891967,0.628601108033241,0.666135734072022,0.670567867036011,0.670567867036011,0.678739612188367,0.679224376731303,0.679259002770084
0.654189750692522,0.662396121883658,0.658379501385043,0.638850415512466,0.393871191135734,0.653635734072023,0.679570637119112,0.656821329639891,0.656821329639891,0.657790858725763,0.658310249307481,0.658414127423824
0.665096952908588,0.657409972299169,0.690166204986149,0.419009695290859,0.320048476454293,0.323268698060941,0.68687673130194,0.602770083102493,0.602770083102493,0.680505540166205,0.69373268698061,0.687603878116344
0.672506925207756,0.66634349030471,0.667001385041552,0.366101108033241,0.425865650969529,0.356925207756233,0.683864265927978,0.644563711911358,0.644563711911358,0.665131578947369,0.665754847645427,0.667001385041552
0.652389196675899,0.691170360110804,0.595602493074793,0.393801939058172,0.307998614958449,0.644979224376731,0.674792243767313,0.58421052631579,0.58421052631579,0.304536011080332,0.591412742382273,0.594806094182826
0.667209141274239,0.678324099722992,0.653324099722993,0.334937673130194,0.358206371191136,0.659037396121884,0.672922437673131,0.646918282548478,0.646918282548478,0.653116343490306,0.653324099722993,0.653324099722993
0.669148199445984,0.673060941828256,0.66218836565097,0.363919667590028,0.41637811634349,0.359591412742382,0.673649584487534,0.616828254847646,0.616828254847646,0.625796398891966,0.644113573407203,0.658829639889196
0.660941828254848,0.651246537396122,0.673130193905817,0.473303324099723,0.352527700831025,0.643801939058171,0.669806094182826,0.627735457063712,0.627735457063712,0.645117728531856,0.670083102493076,0.673303324099723
0.670637119113574,0.673303324099722,0.680678670360112,0.558483379501385,0.43393351800554,0.657790858725762,0.664162049861496,0.621018005540166,0.621018005540166,0.567901662049861,0.636980609418282,0.598753462603878
0.657617728531856,0.65415512465374,0.6601108033241,0.679536011080334,0.373372576177285,0.366135734072022,0.668975069252076,0.670256232686981,0.670256232686981,0.660734072022161,0.668698060941829,0.663157894736843
0.677873961218838,0.678358725761773,0.681613573407203,0.328912742382272,0.567105263157895,0.334383656509695,0.680159279778395,0.664127423822716,0.664127423822716,0.384245152354571,0.616620498614959,0.679501385041551
0.666897506925208,0.676627423822715,0.68898891966759,0.393386426592798,0.433898891966759,0.664058171745152,0.679813019390581,0.637153739612188,0.637153739612188,0.689335180055402,0.688850415512466,0.688815789473685
0.675657894736843,0.679639889196676,0.691689750692521,0.392278393351801,0.403462603878116,0.665962603878117,0.645498614958448,0.661911357340721,0.661911357340721,0.389958448753462,0.69103185595568,0.690858725761774
