"variable","value","L1","iteration"
"Batch",0.508678492639786,"rf",3
"ComBat",0.472479700799165,"rf",3
"Avg",0.421463385281168,"rf",3
"n_Avg",0.417777558327323,"rf",3
"CS_Avg",0.412614250253395,"rf",3
"Reg_a",0.41771040906426,"rf",3
"Reg_s",0.410038896303802,"rf",3
"Batch",0.397293689445894,"svm",3
"ComBat",0.485809154884504,"svm",3
"Avg",0.3875419878177,"svm",3
"n_Avg",0.386663844448102,"svm",3
"CS_Avg",0.428828568262915,"svm",3
"Reg_a",0.386386996130173,"svm",3
"Reg_s",0.389953328353182,"svm",3
"Batch",0.508678492639786,"crossmod",3
"ComBat",0.472479700799165,"crossmod",3
"Avg",0.403245006045375,"crossmod",3
"n_Avg",0.400940468900355,"crossmod",3
"CS_Avg",0.398398465311468,"crossmod",3
"Reg_a",0.394454144453633,"crossmod",3
"Reg_s",0.391195600085062,"crossmod",3
"Batch",0.39784993813058,"lasso",4
"ComBat",0.487042732603976,"lasso",4
"Avg",0.374939145732426,"lasso",4
"n_Avg",0.371762037631049,"lasso",4
"CS_Avg",0.372899146921036,"lasso",4
"Reg_a",0.371628567043996,"lasso",4
"Reg_s",0.367135030809302,"lasso",4
"Batch",0.486606438621362,"rf",4
"ComBat",0.479162482041698,"rf",4
"Avg",0.387390062491672,"rf",4
"n_Avg",0.38301599566825,"rf",4
"CS_Avg",0.377266826183871,"rf",4
"Reg_a",0.382929844631886,"rf",4
"Reg_s",0.372727183102349,"rf",4
"Batch",0.41727412953642,"svm",4
"ComBat",0.544836909013315,"svm",4
"Avg",0.393257225988461,"svm",4
"n_Avg",0.395431584399858,"svm",4
"CS_Avg",0.45730258596367,"svm",4
"Reg_a",0.395002583624085,"svm",4
"Reg_s",0.40554077783087,"svm",4
"Batch",0.486606438621362,"crossmod",4
"ComBat",0.479162482041698,"crossmod",4
"Avg",0.368900807011923,"crossmod",4
"n_Avg",0.367111585917197,"crossmod",4
"CS_Avg",0.374663481314115,"crossmod",4
"Reg_a",0.385199958332107,"crossmod",4
"Reg_s",0.409162354604358,"crossmod",4
"Batch",0.395724653371134,"lasso",5
"ComBat",0.412876579615899,"lasso",5
"Avg",0.377429400039048,"lasso",5
"n_Avg",0.369822418388968,"lasso",5
"CS_Avg",0.361872064490044,"lasso",5
"Reg_a",0.369692507884855,"lasso",5
"Reg_s",0.358190670581955,"lasso",5
"Batch",0.479280519144761,"rf",5
"ComBat",0.461749459212507,"rf",5
"Avg",0.377741047001281,"rf",5
"n_Avg",0.374825819260396,"rf",5
"CS_Avg",0.373672664341185,"rf",5
"Reg_a",0.374746700148094,"rf",5
"Reg_s",0.364802304826947,"rf",5
"Batch",0.357077195983158,"svm",5
"ComBat",0.487393176543951,"svm",5
"Avg",0.349616171187469,"svm",5
"n_Avg",0.352793409197914,"svm",5
"CS_Avg",0.394483130004055,"svm",5
"Reg_a",0.352487315762154,"svm",5
"Reg_s",0.362382921726193,"svm",5
"Batch",0.479280519144761,"crossmod",5
"ComBat",0.461749459212507,"crossmod",5
"Avg",0.35584929133329,"crossmod",5
"n_Avg",0.353869635562537,"crossmod",5
"CS_Avg",0.352813914877813,"crossmod",5
"Reg_a",0.351297359712564,"crossmod",5
"Reg_s",0.366916417631821,"crossmod",5
"Batch",0.403655642557699,"lasso",6
"ComBat",0.457618287586968,"lasso",6
"Avg",0.369090997538019,"lasso",6
"n_Avg",0.365398048342335,"lasso",6
"CS_Avg",0.364056728776911,"lasso",6
"Reg_a",0.36527541828931,"lasso",6
"Reg_s",0.359432061602716,"lasso",6
"Batch",0.47942302305385,"rf",6
"ComBat",0.454515251220803,"rf",6
"Avg",0.344355854045143,"rf",6
"n_Avg",0.340204270038795,"rf",6
"CS_Avg",0.332057630275314,"rf",6
"Reg_a",0.34014602749154,"rf",6
"Reg_s",0.333934140780233,"rf",6
"Batch",0.417491368393058,"svm",6
"ComBat",0.537924042717157,"svm",6
"Avg",0.40697857512044,"svm",6
"n_Avg",0.411787217852905,"svm",6
"CS_Avg",0.451637513776843,"svm",6
"Reg_a",0.41161684042985,"svm",6
"Reg_s",0.422859760254336,"svm",6
"Batch",0.47942302305385,"crossmod",6
"ComBat",0.454515251220803,"crossmod",6
"Avg",0.350779191871683,"crossmod",6
"n_Avg",0.349159353388594,"crossmod",6
"CS_Avg",0.355601571710595,"crossmod",6
"Reg_a",0.374253491944049,"crossmod",6
"Reg_s",0.427519047086623,"crossmod",6
"Batch",0.361094734730264,"lasso",7
"ComBat",0.499423903005897,"lasso",7
"Avg",0.367176114506023,"lasso",7
"n_Avg",0.361963517014897,"lasso",7
"CS_Avg",0.359394894893981,"lasso",7
"Reg_a",0.361785763449329,"lasso",7
"Reg_s",0.353611538935509,"lasso",7
"Batch",0.472175720044832,"rf",7
"ComBat",0.453943963765374,"rf",7
"Avg",0.34784520655202,"rf",7
"n_Avg",0.345433568227198,"rf",7
"CS_Avg",0.341977690911538,"rf",7
"Reg_a",0.345391366865659,"rf",7
"Reg_s",0.340844720742668,"rf",7
"Batch",0.385519307602519,"svm",7
"ComBat",0.515824832064303,"svm",7
"Avg",0.380873152468066,"svm",7
"n_Avg",0.385580456080303,"svm",7
"CS_Avg",0.439451344445138,"svm",7
"Reg_a",0.385295842034944,"svm",7
"Reg_s",0.397997324521911,"svm",7
"Batch",0.472175720044832,"crossmod",7
"ComBat",0.453943963765374,"crossmod",7
"Avg",0.345262213456153,"crossmod",7
"n_Avg",0.343895489162715,"crossmod",7
"CS_Avg",0.349195932427723,"crossmod",7
"Reg_a",0.362756770377493,"crossmod",7
"Reg_s",0.403473546864026,"crossmod",7
"Batch",0.3598897230985,"lasso",8
"ComBat",0.418299488454207,"lasso",8
"Avg",0.343942214474052,"lasso",8
"n_Avg",0.338299928396201,"lasso",8
"CS_Avg",0.324283619820063,"lasso",8
"Reg_a",0.338471515970725,"lasso",8
"Reg_s",0.332141460880003,"lasso",8
"Batch",0.458240217201147,"rf",8
"ComBat",0.402646486590204,"rf",8
"Avg",0.315632542894807,"rf",8
"n_Avg",0.313969635152152,"rf",8
"CS_Avg",0.313590514358543,"rf",8
"Reg_a",0.313922568766332,"rf",8
"Reg_s",0.308308809985947,"rf",8
"Batch",0.188449257728851,"svm",8
"ComBat",0.371715190160114,"svm",8
"Avg",0.253190669954049,"svm",8
"n_Avg",0.254206912594542,"svm",8
"CS_Avg",0.292198958679641,"svm",8
"Reg_a",0.253968465662286,"svm",8
"Reg_s",0.259325050833237,"svm",8
"Batch",0.458240217201147,"crossmod",8
"ComBat",0.402646486590204,"crossmod",8
"Avg",0.301134068167697,"crossmod",8
"n_Avg",0.299415592089153,"crossmod",8
"CS_Avg",0.289323301895895,"crossmod",8
"Reg_a",0.269942163338367,"crossmod",8
"Reg_s",0.261932406074234,"crossmod",8
"Batch",0.344311656573269,"lasso",9
"ComBat",0.330383670300148,"lasso",9
"Avg",0.34533048263414,"lasso",9
"n_Avg",0.33386436986538,"lasso",9
"CS_Avg",0.315344715273254,"lasso",9
"Reg_a",0.333767448808801,"lasso",9
"Reg_s",0.315925524553081,"lasso",9
"Batch",0.449281460548632,"rf",9
"ComBat",0.412804115397928,"rf",9
"Avg",0.3265795183216,"rf",9
"n_Avg",0.323135394610381,"rf",9
"CS_Avg",0.317594605915809,"rf",9
"Reg_a",0.323078249918428,"rf",9
"Reg_s",0.316736086196801,"rf",9
"Batch",0.23996770456845,"svm",9
"ComBat",0.35420651737131,"svm",9
"Avg",0.258812469514862,"svm",9
"n_Avg",0.259617029374558,"svm",9
"CS_Avg",0.285508235556674,"svm",9
"Reg_a",0.259470035419864,"svm",9
"Reg_s",0.263372176613858,"svm",9
"Batch",0.449281460548632,"crossmod",9
"ComBat",0.412804115397928,"crossmod",9
"Avg",0.305558286936923,"crossmod",9
"n_Avg",0.301427560732205,"crossmod",9
"CS_Avg",0.289379229447637,"crossmod",9
"Reg_a",0.275903805198156,"crossmod",9
"Reg_s",0.26573482821325,"crossmod",9
"Batch",0.361908887483278,"lasso",10
"ComBat",0.396801729116177,"lasso",10
"Avg",0.325907775078875,"lasso",10
"n_Avg",0.323765522150111,"lasso",10
"CS_Avg",0.323347357836331,"lasso",10
"Reg_a",0.323745840925351,"lasso",10
"Reg_s",0.3220138240414,"lasso",10
"Batch",0.475574582156637,"rf",10
"ComBat",0.447409270110452,"rf",10
"Avg",0.347221934400695,"rf",10
"n_Avg",0.347360655768546,"rf",10
"CS_Avg",0.351469467012733,"rf",10
"Reg_a",0.347331766711956,"rf",10
"Reg_s",0.343461105197232,"rf",10
"Batch",0.307938923630813,"svm",10
"ComBat",0.452139925586707,"svm",10
"Avg",0.32770119398295,"svm",10
"n_Avg",0.333070529211717,"svm",10
"CS_Avg",0.382453011640707,"svm",10
"Reg_a",0.332787013133722,"svm",10
"Reg_s",0.34545236634984,"svm",10
"Batch",0.475574582156637,"crossmod",10
"ComBat",0.447409270110452,"crossmod",10
"Avg",0.322474508231114,"crossmod",10
"n_Avg",0.323725919963535,"crossmod",10
"CS_Avg",0.326314445152339,"crossmod",10
"Reg_a",0.331274291101396,"crossmod",10
"Reg_s",0.35181211141176,"crossmod",10
"Batch",0.324716140333112,"lasso",11
"ComBat",0.361346115863935,"lasso",11
"Avg",0.314567304019606,"lasso",11
"n_Avg",0.31096948681403,"lasso",11
"CS_Avg",0.311300160717985,"lasso",11
"Reg_a",0.310792902897987,"lasso",11
"Reg_s",0.305200058570724,"lasso",11
"Batch",0.443314182554507,"rf",11
"ComBat",0.408598631472769,"rf",11
"Avg",0.312137060754169,"rf",11
"n_Avg",0.30739612076154,"rf",11
"CS_Avg",0.300472466014591,"rf",11
"Reg_a",0.307307667923752,"rf",11
"Reg_s",0.29695387750254,"rf",11
"Batch",0.285586344893946,"svm",11
"ComBat",0.388097466028087,"svm",11
"Avg",0.282128510768896,"svm",11
"n_Avg",0.280614992557512,"svm",11
"CS_Avg",0.308584036967136,"svm",11
"Reg_a",0.280401361448805,"svm",11
"Reg_s",0.281720458145092,"svm",11
"Batch",0.443314182554507,"crossmod",11
"ComBat",0.408598631472769,"crossmod",11
"Avg",0.295195171633808,"crossmod",11
"n_Avg",0.293128269631362,"crossmod",11
"CS_Avg",0.292865660415608,"crossmod",11
"Reg_a",0.284123444967189,"crossmod",11
"Reg_s",0.281563544743057,"crossmod",11
"Batch",0.35321929018172,"lasso",12
"ComBat",0.393907145294294,"lasso",12
"Avg",0.349491003891365,"lasso",12
"n_Avg",0.338425967583945,"lasso",12
"CS_Avg",0.316299843246198,"lasso",12
"Reg_a",0.338508358218965,"lasso",12
"Reg_s",0.322765691331632,"lasso",12
"Batch",0.450166171520448,"rf",12
"ComBat",0.42082115536642,"rf",12
"Avg",0.335226977405347,"rf",12
"n_Avg",0.333387478505137,"rf",12
"CS_Avg",0.332251741809969,"rf",12
"Reg_a",0.333343187468096,"rf",12
"Reg_s",0.328099032779827,"rf",12
"Batch",0.289408225896737,"svm",12
"ComBat",0.408166150507093,"svm",12
"Avg",0.300430125730331,"svm",12
"n_Avg",0.301839225405361,"svm",12
"CS_Avg",0.336505308014177,"svm",12
"Reg_a",0.301624415306094,"svm",12
"Reg_s",0.307760962345429,"svm",12
"Batch",0.450166171520448,"crossmod",12
"ComBat",0.42082115536642,"crossmod",12
"Avg",0.317359285888045,"crossmod",12
"n_Avg",0.313884326292949,"crossmod",12
"CS_Avg",0.306111030523023,"crossmod",12
"Reg_a",0.305646687260328,"crossmod",12
"Reg_s",0.310851020599327,"crossmod",12
"Batch",0.395531129501242,"lasso",13
"ComBat",0.506785013052765,"lasso",13
"Avg",0.387647916953323,"lasso",13
"n_Avg",0.380893996943083,"lasso",13
"CS_Avg",0.369360537935748,"lasso",13
"Reg_a",0.381017787744791,"lasso",13
"Reg_s",0.373976453660232,"lasso",13
"Batch",0.475891168939986,"rf",13
"ComBat",0.439294538340265,"rf",13
"Avg",0.381433169538399,"rf",13
"n_Avg",0.378127558852069,"rf",13
"CS_Avg",0.372897911906796,"rf",13
"Reg_a",0.378073067961345,"rf",13
"Reg_s",0.372258881912235,"rf",13
"Batch",0.363008343562588,"svm",13
"ComBat",0.495894329806798,"svm",13
"Avg",0.351967518701471,"svm",13
"n_Avg",0.351165470461482,"svm",13
"CS_Avg",0.372133411795826,"svm",13
"Reg_a",0.351061612565668,"svm",13
"Reg_s",0.352001644377811,"svm",13
"Batch",0.475891168939986,"crossmod",13
"ComBat",0.439294538340265,"crossmod",13
"Avg",0.361974482718678,"crossmod",13
"n_Avg",0.359880462802505,"crossmod",13
"CS_Avg",0.355164173551988,"crossmod",13
"Reg_a",0.352673785868205,"crossmod",13
"Reg_s",0.352238319513903,"crossmod",13
"Batch",0.347093879817992,"lasso",14
"ComBat",0.370308115968597,"lasso",14
"Avg",0.366544267407769,"lasso",14
"n_Avg",0.353628493223991,"lasso",14
"CS_Avg",0.331617716662773,"lasso",14
"Reg_a",0.353520888303154,"lasso",14
"Reg_s",0.332530062506546,"lasso",14
"Batch",0.450019106841105,"rf",14
"ComBat",0.439414630435575,"rf",14
"Avg",0.347378129344737,"rf",14
"n_Avg",0.343263111171396,"rf",14
"CS_Avg",0.335827887375802,"rf",14
"Reg_a",0.343202485538959,"rf",14
"Reg_s",0.336781449873879,"rf",14
"Batch",0.281939565991616,"svm",14
"ComBat",0.459238911760945,"svm",14
"Avg",0.293827574725641,"svm",14
"n_Avg",0.295936290056688,"svm",14
"CS_Avg",0.335876742952714,"svm",14
"Reg_a",0.295739246316078,"svm",14
"Reg_s",0.302430795304425,"svm",14
"Batch",0.450019106841105,"crossmod",14
"ComBat",0.439414630435575,"crossmod",14
"Avg",0.325165057926487,"crossmod",14
"n_Avg",0.320401658974467,"crossmod",14
"CS_Avg",0.308604107147486,"crossmod",14
"Reg_a",0.303308042785087,"crossmod",14
"Reg_s",0.305507066965533,"crossmod",14
"Batch",0.320275127565064,"lasso",15
"ComBat",0.363602847382746,"lasso",15
"Avg",0.304015585875257,"lasso",15
"n_Avg",0.296101514606817,"lasso",15
"CS_Avg",0.282358518725852,"lasso",15
"Reg_a",0.296092055662148,"lasso",15
"Reg_s",0.284914290723953,"lasso",15
"Batch",0.435541348934021,"rf",15
"ComBat",0.389613727705096,"rf",15
"Avg",0.300933280489524,"rf",15
"n_Avg",0.298937958376091,"rf",15
"CS_Avg",0.294785700967269,"rf",15
"Reg_a",0.298919154179826,"rf",15
"Reg_s",0.297829978157411,"rf",15
"Batch",0.19137030945032,"svm",15
"ComBat",0.353309482794958,"svm",15
"Avg",0.238304706979875,"svm",15
"n_Avg",0.242116257682468,"svm",15
"CS_Avg",0.254745219943878,"svm",15
"Reg_a",0.242206713645468,"svm",15
"Reg_s",0.247017904022012,"svm",15
"Batch",0.435541348934021,"crossmod",15
"ComBat",0.389613727705096,"crossmod",15
"Avg",0.277879291448004,"crossmod",15
"n_Avg",0.276332012741012,"crossmod",15
"CS_Avg",0.263853661172085,"crossmod",15
"Reg_a",0.255016661454516,"crossmod",15
"Reg_s",0.251137927433112,"crossmod",15
"Batch",0.319698487345561,"lasso",16
"ComBat",0.42332767095766,"lasso",16
"Avg",0.310422254135894,"lasso",16
"n_Avg",0.307473832310574,"lasso",16
"CS_Avg",0.302740397649196,"lasso",16
"Reg_a",0.307550851570876,"lasso",16
"Reg_s",0.305540482338881,"lasso",16
"Batch",0.435378310946161,"rf",16
"ComBat",0.387677954415643,"rf",16
"Avg",0.290298486184747,"rf",16
"n_Avg",0.288084100359258,"rf",16
"CS_Avg",0.284965581644785,"rf",16
"Reg_a",0.288045067917141,"rf",16
"Reg_s",0.284026701648403,"rf",16
"Batch",0.264590550712984,"svm",16
"ComBat",0.40447346085041,"svm",16
"Avg",0.261005713105463,"svm",16
"n_Avg",0.263221252818052,"svm",16
"CS_Avg",0.298551938391096,"svm",16
"Reg_a",0.263088288960813,"svm",16
"Reg_s",0.268666534903423,"svm",16
"Batch",0.435378310946161,"crossmod",16
"ComBat",0.387677954415643,"crossmod",16
"Avg",0.280164126206585,"crossmod",16
"n_Avg",0.280290048005912,"crossmod",16
"CS_Avg",0.276071229300289,"crossmod",16
"Reg_a",0.267183058418661,"crossmod",16
"Reg_s",0.271649401577266,"crossmod",16
"Batch",0.403432953770441,"lasso",17
"ComBat",0.435870787315642,"lasso",17
"Avg",0.385350449268557,"lasso",17
"n_Avg",0.372865381838983,"lasso",17
"CS_Avg",0.35674387384136,"lasso",17
"Reg_a",0.372599454029486,"lasso",17
"Reg_s",0.351461299800469,"lasso",17
"Batch",0.481067748700549,"rf",17
"ComBat",0.457323853941483,"rf",17
"Avg",0.384075628379889,"rf",17
"n_Avg",0.380006857283702,"rf",17
"CS_Avg",0.375781437401521,"rf",17
"Reg_a",0.37991423857097,"rf",17
"Reg_s",0.368639946212349,"rf",17
"Batch",0.376659426281963,"svm",17
"ComBat",0.506031824922214,"svm",17
"Avg",0.353913857220076,"svm",17
"n_Avg",0.352635257761179,"svm",17
"CS_Avg",0.409762407037005,"svm",17
"Reg_a",0.352124701722645,"svm",17
"Reg_s",0.358139785700403,"svm",17
"Batch",0.481067748700549,"crossmod",17
"ComBat",0.457323853941483,"crossmod",17
"Avg",0.360572101529425,"crossmod",17
"n_Avg",0.355003453545228,"crossmod",17
"CS_Avg",0.35410125826857,"crossmod",17
"Reg_a",0.356597208772516,"crossmod",17
"Reg_s",0.358767412710856,"crossmod",17
"Batch",0.385049046027422,"lasso",18
"ComBat",0.396197793488819,"lasso",18
"Avg",0.376598671456543,"lasso",18
"n_Avg",0.370771559755517,"lasso",18
"CS_Avg",0.3655299839432,"lasso",18
"Reg_a",0.370640125556107,"lasso",18
"Reg_s",0.361667678535962,"lasso",18
"Batch",0.490051321048988,"rf",18
"ComBat",0.487995349017799,"rf",18
"Avg",0.37413547753692,"rf",18
"n_Avg",0.371931610277537,"rf",18
"CS_Avg",0.371995257538334,"rf",18
"Reg_a",0.371862355000279,"rf",18
"Reg_s",0.363104381516254,"rf",18
"Batch",0.328704146181435,"svm",18
"ComBat",0.502295090474842,"svm",18
"Avg",0.363690438712367,"svm",18
"n_Avg",0.370776887331997,"svm",18
"CS_Avg",0.41677687062107,"svm",18
"Reg_a",0.370572979353375,"svm",18
"Reg_s",0.384964845071831,"svm",18
"Batch",0.490051321048988,"crossmod",18
"ComBat",0.487995349017799,"crossmod",18
"Avg",0.3557663396762,"crossmod",18
"n_Avg",0.355015353872235,"crossmod",18
"CS_Avg",0.353356029813416,"crossmod",18
"Reg_a",0.355167034097832,"crossmod",18
"Reg_s",0.391981963863986,"crossmod",18
"Batch",0.385092315705325,"lasso",19
"ComBat",0.426024642208918,"lasso",19
"Avg",0.3991893659948,"lasso",19
"n_Avg",0.392408612294143,"lasso",19
"CS_Avg",0.375730605088321,"lasso",19
"Reg_a",0.392611406783218,"lasso",19
"Reg_s",0.3850386647781,"lasso",19
"Batch",0.510877219203322,"rf",19
"ComBat",0.482480804510554,"rf",19
"Avg",0.399414906135796,"rf",19
"n_Avg",0.397518524196044,"rf",19
"CS_Avg",0.395342564966661,"rf",19
"Reg_a",0.397485804897042,"rf",19
"Reg_s",0.394376628118156,"rf",19
"Batch",0.363448325638037,"svm",19
"ComBat",0.52250316744444,"svm",19
"Avg",0.404880858616827,"svm",19
"n_Avg",0.409080944489305,"svm",19
"CS_Avg",0.447290046868592,"svm",19
"Reg_a",0.408922270046865,"svm",19
"Reg_s",0.41885382548767,"svm",19
"Batch",0.510877219203322,"crossmod",19
"ComBat",0.482480804510554,"crossmod",19
"Avg",0.38598122728191,"crossmod",19
"n_Avg",0.384025214771944,"crossmod",19
"CS_Avg",0.381449171965636,"crossmod",19
"Reg_a",0.395426028357878,"crossmod",19
"Reg_s",0.423508256825306,"crossmod",19
"Batch",0.458134790564224,"lasso",20
"ComBat",0.615273306028299,"lasso",20
"Avg",0.45949743020724,"lasso",20
"n_Avg",0.456397606737623,"lasso",20
"CS_Avg",0.462285013922864,"lasso",20
"Reg_a",0.456150335306629,"lasso",20
"Reg_s",0.451553358594107,"lasso",20
"Batch",0.555758668656482,"rf",20
"ComBat",0.568102425136089,"rf",20
"Avg",0.526037533454697,"rf",20
"n_Avg",0.5222101086695,"rf",20
"CS_Avg",0.522809996147512,"rf",20
"Reg_a",0.522085100104504,"rf",20
"Reg_s",0.50605729734494,"rf",20
"Batch",0.519310743103179,"svm",20
"ComBat",0.676745738165016,"svm",20
"Avg",0.497438470683119,"svm",20
"n_Avg",0.498280578403883,"svm",20
"CS_Avg",0.599626397530505,"svm",20
"Reg_a",0.497510292414416,"svm",20
"Reg_s",0.510719383681744,"svm",20
"Batch",0.555758668656482,"crossmod",20
"ComBat",0.568102425136089,"crossmod",20
"Avg",0.483785527128616,"crossmod",20
"n_Avg",0.482468631800698,"crossmod",20
"CS_Avg",0.498694239933214,"crossmod",20
"Reg_a",0.512492924483704,"crossmod",20
"Reg_s",0.515544287452028,"crossmod",20
"Batch",0.324436083803853,"lasso",21
"ComBat",0.374349432777861,"lasso",21
"Avg",0.321162866121368,"lasso",21
"n_Avg",0.314531395995998,"lasso",21
"CS_Avg",0.297511780864411,"lasso",21
"Reg_a",0.314720415067616,"lasso",21
"Reg_s",0.306715921890449,"lasso",21
"Batch",0.444335901810862,"rf",21
"ComBat",0.401355109253115,"rf",21
"Avg",0.30138106059769,"rf",21
"n_Avg",0.298140047228055,"rf",21
"CS_Avg",0.291522756608256,"rf",21
"Reg_a",0.298099276069393,"rf",21
"Reg_s",0.294225912192899,"rf",21
"Batch",0.151485151881527,"svm",21
"ComBat",0.294124683511343,"svm",21
"Avg",0.222742755013921,"svm",21
"n_Avg",0.226148021535082,"svm",21
"CS_Avg",0.234425898460848,"svm",21
"Reg_a",0.226238892648542,"svm",21
"Reg_s",0.230331214697905,"svm",21
"Batch",0.444335901810862,"crossmod",21
"ComBat",0.401355109253115,"crossmod",21
"Avg",0.277691836351016,"crossmod",21
"n_Avg",0.275890797181355,"crossmod",21
"CS_Avg",0.258230331423197,"crossmod",21
"Reg_a",0.240365866654592,"crossmod",21
"Reg_s",0.233989266312619,"crossmod",21
"Batch",0.436127971280531,"lasso",22
"ComBat",0.572610669284676,"lasso",22
"Avg",0.43128220506839,"lasso",22
"n_Avg",0.428882396885134,"lasso",22
"CS_Avg",0.430024439639255,"lasso",22
"Reg_a",0.428863734953185,"lasso",22
"Reg_s",0.427050182170245,"lasso",22
"Batch",0.513187506232064,"rf",22
"ComBat",0.50850722609273,"rf",22
"Avg",0.445712444748786,"rf",22
"n_Avg",0.442444577813842,"rf",22
"CS_Avg",0.434877839883364,"rf",22
"Reg_a",0.442417543813492,"rf",22
"Reg_s",0.44100937124749,"rf",22
"Batch",0.577022032055403,"svm",22
"ComBat",0.677254758369414,"svm",22
"Avg",0.530583694580783,"svm",22
"n_Avg",0.53680941839027,"svm",22
"CS_Avg",0.57703145308444,"svm",22
"Reg_a",0.536687501511924,"svm",22
"Reg_s",0.54929704133922,"svm",22
"Batch",0.513187506232064,"crossmod",22
"ComBat",0.50850722609273,"crossmod",22
"Avg",0.439136385539746,"crossmod",22
"n_Avg",0.438534085710097,"crossmod",22
"CS_Avg",0.449716171251957,"crossmod",22
"Reg_a",0.496410304026704,"crossmod",22
"Reg_s",0.555254236779893,"crossmod",22
"Batch",0.358896950034305,"lasso",23
"ComBat",0.440586760123299,"lasso",23
"Avg",0.383079708704804,"lasso",23
"n_Avg",0.371167556611323,"lasso",23
"CS_Avg",0.354418161027646,"lasso",23
"Reg_a",0.370997564226863,"lasso",23
"Reg_s",0.351809954374202,"lasso",23
"Batch",0.463488069498968,"rf",23
"ComBat",0.437241199160676,"rf",23
"Avg",0.354166367274885,"rf",23
"n_Avg",0.349298113157903,"rf",23
"CS_Avg",0.341402287263125,"rf",23
"Reg_a",0.34921555469822,"rf",23
"Reg_s",0.339732589579787,"rf",23
"Batch",0.37638726806695,"svm",23
"ComBat",0.492117818673655,"svm",23
"Avg",0.363669819541077,"svm",23
"n_Avg",0.363929124438835,"svm",23
"CS_Avg",0.413402866576441,"svm",23
"Reg_a",0.363575179570573,"svm",23
"Reg_s",0.370393477028437,"svm",23
"Batch",0.463488069498968,"crossmod",23
"ComBat",0.437241199160676,"crossmod",23
"Avg",0.351783311168223,"crossmod",23
"n_Avg",0.346486331510053,"crossmod",23
"CS_Avg",0.346398548658196,"crossmod",23
"Reg_a",0.352950612378892,"crossmod",23
"Reg_s",0.372226149310556,"crossmod",23
"Batch",0.409111291016091,"lasso",24
"ComBat",0.458339383014803,"lasso",24
"Avg",0.402648199958372,"lasso",24
"n_Avg",0.394826502131684,"lasso",24
"CS_Avg",0.383446763623412,"lasso",24
"Reg_a",0.394833962104508,"lasso",24
"Reg_s",0.384523681905771,"lasso",24
"Batch",0.495580736368099,"rf",24
"ComBat",0.477387844860857,"rf",24
"Avg",0.410281730166844,"rf",24
"n_Avg",0.406756521298378,"rf",24
"CS_Avg",0.402715382692139,"rf",24
"Reg_a",0.406680877794128,"rf",24
"Reg_s",0.39757015553311,"rf",24
"Batch",0.463973098475025,"svm",24
"ComBat",0.583639208866564,"svm",24
