"variable","value","L1","iteration"
"Batch",0.381809300524282,"rf",4
"ComBat",0.371295261007558,"rf",4
"Avg",0.340047374406491,"rf",4
"n_Avg",0.340520301333516,"rf",4
"CS_Avg",0.343995857219168,"rf",4
"Reg_a",0.340536483677017,"rf",4
"Reg_s",0.344140378811048,"rf",4
"Batch",0.326897233191919,"svm",4
"ComBat",0.384880678736859,"svm",4
"Avg",0.336309838542369,"svm",4
"n_Avg",0.348962975655156,"svm",4
"CS_Avg",0.383673664744469,"svm",4
"Reg_a",0.348647661759609,"svm",4
"Reg_s",0.365136457179303,"svm",4
"Batch",0.381809300524282,"crossmod",4
"ComBat",0.371295261007558,"crossmod",4
"Avg",0.338829624231703,"crossmod",4
"n_Avg",0.346752700359879,"crossmod",4
"CS_Avg",0.340276490106797,"crossmod",4
"Reg_a",0.360453409799633,"crossmod",4
"Reg_s",0.367233934405162,"crossmod",4
"Batch",0.328033734569838,"lasso",5
"ComBat",0.346342644975342,"lasso",5
"Avg",0.350969554913713,"lasso",5
"n_Avg",0.364437977955201,"lasso",5
"CS_Avg",0.369371243818548,"lasso",5
"Reg_a",0.363824080082192,"lasso",5
"Reg_s",0.379853601931427,"lasso",5
"Batch",0.380302036044,"rf",5
"ComBat",0.364442554886465,"rf",5
"Avg",0.323203628471641,"rf",5
"n_Avg",0.326310113204993,"rf",5
"CS_Avg",0.333452499231523,"rf",5
"Reg_a",0.326344230367865,"rf",5
"Reg_s",0.334252546992287,"rf",5
"Batch",0.334728382757293,"svm",5
"ComBat",0.356390099991933,"svm",5
"Avg",0.313593706486849,"svm",5
"n_Avg",0.328835258339278,"svm",5
"CS_Avg",0.364536770140428,"svm",5
"Reg_a",0.328618260232986,"svm",5
"Reg_s",0.346777602665213,"svm",5
"Batch",0.380302036044,"crossmod",5
"ComBat",0.364442554886465,"crossmod",5
"Avg",0.324981534809901,"crossmod",5
"n_Avg",0.334988145685486,"crossmod",5
"CS_Avg",0.325588130247426,"crossmod",5
"Reg_a",0.346627959381923,"crossmod",5
"Reg_s",0.346740720656343,"crossmod",5
"Batch",0.368831720218726,"lasso",6
"ComBat",0.357231177947021,"lasso",6
"Avg",0.316291726120333,"lasso",6
"n_Avg",0.321782307464259,"lasso",6
"CS_Avg",0.32512064843867,"lasso",6
"Reg_a",0.321495480481304,"lasso",6
"Reg_s",0.329850971971774,"lasso",6
"Batch",0.36123301383635,"rf",6
"ComBat",0.349452257525286,"rf",6
"Avg",0.3129015906001,"rf",6
"n_Avg",0.318098545783684,"rf",6
"CS_Avg",0.329175099704217,"rf",6
"Reg_a",0.318195381121672,"rf",6
"Reg_s",0.32953597113215,"rf",6
"Batch",0.313237913844493,"svm",6
"ComBat",0.330936769744551,"svm",6
"Avg",0.298284896906929,"svm",6
"n_Avg",0.310143233985983,"svm",6
"CS_Avg",0.337875881945325,"svm",6
"Reg_a",0.310121199963061,"svm",6
"Reg_s",0.324714238147758,"svm",6
"Batch",0.36123301383635,"crossmod",6
"ComBat",0.349452257525286,"crossmod",6
"Avg",0.305031923611743,"crossmod",6
"n_Avg",0.312079883740872,"crossmod",6
"CS_Avg",0.307689150497587,"crossmod",6
"Reg_a",0.311835044304499,"crossmod",6
"Reg_s",0.327469152911859,"crossmod",6
"Batch",0.341506599721966,"lasso",7
"ComBat",0.354254443941065,"lasso",7
"Avg",0.310321717415632,"lasso",7
"n_Avg",0.314390137006687,"lasso",7
"CS_Avg",0.313850451550522,"lasso",7
"Reg_a",0.3140483631428,"lasso",7
"Reg_s",0.319475978991448,"lasso",7
"Batch",0.364305293611244,"rf",7
"ComBat",0.350905874745271,"rf",7
"Avg",0.303549177049496,"rf",7
"n_Avg",0.3058013432728,"rf",7
"CS_Avg",0.312448167584314,"rf",7
"Reg_a",0.305858092427737,"rf",7
"Reg_s",0.312483699583922,"rf",7
"Batch",0.266710589552432,"svm",7
"ComBat",0.345391847458063,"svm",7
"Avg",0.295706413970996,"svm",7
"n_Avg",0.30678445213494,"svm",7
"CS_Avg",0.336502275251812,"svm",7
"Reg_a",0.306684549996935,"svm",7
"Reg_s",0.321263127835529,"svm",7
"Batch",0.364305293611244,"crossmod",7
"ComBat",0.350905874745271,"crossmod",7
"Avg",0.299916598763527,"crossmod",7
"n_Avg",0.305130775430562,"crossmod",7
"CS_Avg",0.300530187438135,"crossmod",7
"Reg_a",0.306169854167382,"crossmod",7
"Reg_s",0.322733796787404,"crossmod",7
"Batch",0.325977249431652,"lasso",8
"ComBat",0.309354743721226,"lasso",8
"Avg",0.296492514583107,"lasso",8
"n_Avg",0.302078864598415,"lasso",8
"CS_Avg",0.307314833533387,"lasso",8
"Reg_a",0.301825746018153,"lasso",8
"Reg_s",0.311589323733499,"lasso",8
"Batch",0.370011692084192,"rf",8
"ComBat",0.326622002104158,"rf",8
"Avg",0.298935110449147,"rf",8
"n_Avg",0.296651660585818,"rf",8
"CS_Avg",0.296712743696332,"rf",8
"Reg_a",0.296692606470269,"rf",8
"Reg_s",0.295124956494035,"rf",8
"Batch",0.220270537049859,"svm",8
"ComBat",0.28710554826367,"svm",8
"Avg",0.267037952868646,"svm",8
"n_Avg",0.278384443848655,"svm",8
"CS_Avg",0.305974077239882,"svm",8
"Reg_a",0.278460626913346,"svm",8
"Reg_s",0.293079850026966,"svm",8
"Batch",0.370011692084192,"crossmod",8
"ComBat",0.326622002104158,"crossmod",8
"Avg",0.283568188149536,"crossmod",8
"n_Avg",0.28770286342238,"crossmod",8
"CS_Avg",0.281801155702942,"crossmod",8
"Reg_a",0.293090821291711,"crossmod",8
"Reg_s",0.301953865832387,"crossmod",8
"Batch",0.355014509785501,"lasso",9
"ComBat",0.380469744987141,"lasso",9
"Avg",0.352333039298847,"lasso",9
"n_Avg",0.358154294074593,"lasso",9
"CS_Avg",0.362492231370006,"lasso",9
"Reg_a",0.35786694782392,"lasso",9
"Reg_s",0.367066074452445,"lasso",9
"Batch",0.383411956830688,"rf",9
"ComBat",0.381345839413225,"rf",9
"Avg",0.337889120925041,"rf",9
"n_Avg",0.341141630265065,"rf",9
"CS_Avg",0.349100073631631,"rf",9
"Reg_a",0.341217530920784,"rf",9
"Reg_s",0.348975060287975,"rf",9
"Batch",0.356160189597388,"svm",9
"ComBat",0.370441804896182,"svm",9
"Avg",0.336422532839554,"svm",9
"n_Avg",0.343480596544228,"svm",9
"CS_Avg",0.363530400397837,"svm",9
"Reg_a",0.343791628186347,"svm",9
"Reg_s",0.354431933518488,"svm",9
"Batch",0.383411956830688,"crossmod",9
"ComBat",0.381345839413225,"crossmod",9
"Avg",0.338424759431649,"crossmod",9
"n_Avg",0.343305753328791,"crossmod",9
"CS_Avg",0.339950502948379,"crossmod",9
"Reg_a",0.346170474648837,"crossmod",9
"Reg_s",0.347581517732016,"crossmod",9
"Batch",0.401172884954672,"lasso",10
"ComBat",0.358476606754769,"lasso",10
"Avg",0.352517579832513,"lasso",10
"n_Avg",0.361417737921244,"lasso",10
"CS_Avg",0.365045724768061,"lasso",10
"Reg_a",0.360971149397046,"lasso",10
"Reg_s",0.372172930457221,"lasso",10
"Batch",0.385895463190321,"rf",10
"ComBat",0.378482896037786,"rf",10
"Avg",0.355936830468267,"rf",10
"n_Avg",0.356972144751965,"rf",10
"CS_Avg",0.361828688858835,"rf",10
"Reg_a",0.357052243223751,"rf",10
"Reg_s",0.360694177348156,"rf",10
"Batch",0.333061522525982,"svm",10
"ComBat",0.342767597666688,"svm",10
"Avg",0.337366371008019,"svm",10
"n_Avg",0.343414826740291,"svm",10
"CS_Avg",0.360382555743674,"svm",10
"Reg_a",0.34363884706574,"svm",10
"Reg_s",0.352829240308374,"svm",10
"Batch",0.385895463190321,"crossmod",10
"ComBat",0.378482896037786,"crossmod",10
"Avg",0.344726261383176,"crossmod",10
"n_Avg",0.349732584965533,"crossmod",10
"CS_Avg",0.345901018561544,"crossmod",10
"Reg_a",0.367638476184947,"crossmod",10
"Reg_s",0.355958295191979,"crossmod",10
"Batch",0.344485187558164,"lasso",11
"ComBat",0.335071527893796,"lasso",11
"Avg",0.329747179153577,"lasso",11
"n_Avg",0.33160386912472,"lasso",11
"CS_Avg",0.329999202138744,"lasso",11
"Reg_a",0.331302137488251,"lasso",11
"Reg_s",0.333939448161359,"lasso",11
"Batch",0.367309555512794,"rf",11
"ComBat",0.345140091198816,"rf",11
"Avg",0.322060812434478,"rf",11
"n_Avg",0.322456385503491,"rf",11
"CS_Avg",0.325229705132528,"rf",11
"Reg_a",0.322478528121677,"rf",11
"Reg_s",0.325076519320469,"rf",11
"Batch",0.310793933601499,"svm",11
"ComBat",0.294460014859846,"svm",11
"Avg",0.293024579862951,"svm",11
"n_Avg",0.295198685279999,"svm",11
"CS_Avg",0.306274297556337,"svm",11
"Reg_a",0.295425585588741,"svm",11
"Reg_s",0.300670047400671,"svm",11
"Batch",0.367309555512794,"crossmod",11
"ComBat",0.345140091198816,"crossmod",11
"Avg",0.310360251275208,"crossmod",11
"n_Avg",0.311305360605891,"crossmod",11
"CS_Avg",0.305301807699716,"crossmod",11
"Reg_a",0.319209305015991,"crossmod",11
"Reg_s",0.305712204849045,"crossmod",11
"Batch",0.363794388799744,"lasso",12
"ComBat",0.358687268182718,"lasso",12
"Avg",0.312767845471985,"lasso",12
"n_Avg",0.319272026430678,"lasso",12
"CS_Avg",0.31205257075017,"lasso",12
"Reg_a",0.318605923436017,"lasso",12
"Reg_s",0.323147715469101,"lasso",12
"Batch",0.366457567603967,"rf",12
"ComBat",0.345824919159533,"rf",12
"Avg",0.310745433729588,"rf",12
"n_Avg",0.312223601760301,"rf",12
"CS_Avg",0.31656275936592,"rf",12
"Reg_a",0.312216070328911,"rf",12
"Reg_s",0.317776019013854,"rf",12
"Batch",0.322869238993069,"svm",12
"ComBat",0.341254119918148,"svm",12
"Avg",0.282460049757403,"svm",12
"n_Avg",0.291889668488591,"svm",12
"CS_Avg",0.320300644651166,"svm",12
"Reg_a",0.291483469738451,"svm",12
"Reg_s",0.304250117151901,"svm",12
"Batch",0.366457567603967,"crossmod",12
"ComBat",0.345824919159533,"crossmod",12
"Avg",0.297546983978878,"crossmod",12
"n_Avg",0.302936477199705,"crossmod",12
"CS_Avg",0.294811864881536,"crossmod",12
"Reg_a",0.315303391716543,"crossmod",12
"Reg_s",0.312748712050329,"crossmod",12
"Batch",0.351917959672964,"lasso",13
"ComBat",0.343968648724333,"lasso",13
"Avg",0.316811294523996,"lasso",13
"n_Avg",0.324499231246962,"lasso",13
"CS_Avg",0.333999920071011,"lasso",13
"Reg_a",0.32433438000787,"lasso",13
"Reg_s",0.337242641701641,"lasso",13
"Batch",0.354493317861986,"rf",13
"ComBat",0.346354920646676,"rf",13
"Avg",0.309988922110972,"rf",13
"n_Avg",0.316539585503248,"rf",13
"CS_Avg",0.3305383691211,"rf",13
"Reg_a",0.316712959037577,"rf",13
"Reg_s",0.329724701436039,"rf",13
"Batch",0.307534573050676,"svm",13
"ComBat",0.320812895665188,"svm",13
"Avg",0.283449513966888,"svm",13
"n_Avg",0.294531274085364,"svm",13
"CS_Avg",0.317558969559767,"svm",13
"Reg_a",0.294902216348765,"svm",13
"Reg_s",0.308511180398314,"svm",13
"Batch",0.354493317861986,"crossmod",13
"ComBat",0.346354920646676,"crossmod",13
"Avg",0.29958459228312,"crossmod",13
"n_Avg",0.307801296445675,"crossmod",13
"CS_Avg",0.303080916024696,"crossmod",13
"Reg_a",0.313180929537151,"crossmod",13
"Reg_s",0.314883815639885,"crossmod",13
"Batch",0.328623127543513,"lasso",14
"ComBat",0.331047321779339,"lasso",14
"Avg",0.328133517548073,"lasso",14
"n_Avg",0.332676017465784,"lasso",14
"CS_Avg",0.341588822857128,"lasso",14
"Reg_a",0.332559060440423,"lasso",14
"Reg_s",0.342712056315274,"lasso",14
"Batch",0.372709063390572,"rf",14
"ComBat",0.352735771671032,"rf",14
"Avg",0.31538563087018,"rf",14
"n_Avg",0.317241656607378,"rf",14
"CS_Avg",0.323573798759141,"rf",14
"Reg_a",0.31732812351241,"rf",14
"Reg_s",0.322634980830891,"rf",14
"Batch",0.303220216720094,"svm",14
"ComBat",0.335063703592203,"svm",14
"Avg",0.302411049522647,"svm",14
"n_Avg",0.312517246506642,"svm",14
"CS_Avg",0.336493782422895,"svm",14
"Reg_a",0.312804632477739,"svm",14
"Reg_s",0.326171760148983,"svm",14
"Batch",0.372709063390572,"crossmod",14
"ComBat",0.352735771671032,"crossmod",14
"Avg",0.311437907718332,"crossmod",14
"n_Avg",0.316505510062044,"crossmod",14
"CS_Avg",0.311925771022962,"crossmod",14
"Reg_a",0.317426009156415,"crossmod",14
"Reg_s",0.325099489618905,"crossmod",14
"Batch",0.340885751723156,"lasso",15
"ComBat",0.328399518305803,"lasso",15
"Avg",0.316025369206725,"lasso",15
"n_Avg",0.319094318008058,"lasso",15
"CS_Avg",0.322217579820306,"lasso",15
"Reg_a",0.318883845216235,"lasso",15
"Reg_s",0.325106849164143,"lasso",15
"Batch",0.368859082286321,"rf",15
"ComBat",0.345028406080445,"rf",15
"Avg",0.321306444470465,"rf",15
"n_Avg",0.318210725489409,"rf",15
"CS_Avg",0.315874314453055,"rf",15
"Reg_a",0.318202721482868,"rf",15
"Reg_s",0.314920440127934,"rf",15
"Batch",0.324212547300682,"svm",15
"ComBat",0.294868899687125,"svm",15
"Avg",0.301572193830042,"svm",15
"n_Avg",0.301798001709313,"svm",15
"CS_Avg",0.308286448588237,"svm",15
"Reg_a",0.302099685734365,"svm",15
"Reg_s",0.305236990584079,"svm",15
"Batch",0.368859082286321,"crossmod",15
"ComBat",0.345028406080445,"crossmod",15
"Avg",0.308263230099209,"crossmod",15
"n_Avg",0.30769543014334,"crossmod",15
"CS_Avg",0.305606435171453,"crossmod",15
"Reg_a",0.314609646050367,"crossmod",15
"Reg_s",0.30660872035621,"crossmod",15
"Batch",0.345076136042462,"lasso",16
"ComBat",0.37346087544031,"lasso",16
"Avg",0.376482984938787,"lasso",16
"n_Avg",0.390940590424492,"lasso",16
"CS_Avg",0.39327833485619,"lasso",16
"Reg_a",0.390179339624925,"lasso",16
"Reg_s",0.406490770012882,"lasso",16
"Batch",0.395146279495111,"rf",16
"ComBat",0.373083646792423,"rf",16
"Avg",0.358423885817513,"rf",16
"n_Avg",0.352918909266274,"rf",16
"CS_Avg",0.346598245371463,"rf",16
"Reg_a",0.352852888235835,"rf",16
"Reg_s",0.345911645502898,"rf",16
"Batch",0.267766458692789,"svm",16
"ComBat",0.393505048401556,"svm",16
"Avg",0.36759167332875,"svm",16
"n_Avg",0.378420344716535,"svm",16
"CS_Avg",0.409629984307813,"svm",16
"Reg_a",0.378026487202741,"svm",16
"Reg_s",0.392357978504961,"svm",16
"Batch",0.395146279495111,"crossmod",16
"ComBat",0.373083646792423,"crossmod",16
"Avg",0.363315438751465,"crossmod",16
"n_Avg",0.369235996389682,"crossmod",16
"CS_Avg",0.362777900417682,"crossmod",16
"Reg_a",0.387525289769974,"crossmod",16
"Reg_s",0.390577709415495,"crossmod",16
"Batch",0.324180704565024,"lasso",17
"ComBat",0.370477456306571,"lasso",17
"Avg",0.33933802650649,"lasso",17
"n_Avg",0.346467528142927,"lasso",17
"CS_Avg",0.348757996420265,"lasso",17
"Reg_a",0.346046815580237,"lasso",17
"Reg_s",0.355464764158409,"lasso",17
"Batch",0.373523239522928,"rf",17
"ComBat",0.355230253700498,"rf",17
"Avg",0.318107986098933,"rf",17
"n_Avg",0.320328615854125,"rf",17
"CS_Avg",0.327079982418421,"rf",17
"Reg_a",0.320403898294577,"rf",17
"Reg_s",0.32655527017303,"rf",17
"Batch",0.290396455868887,"svm",17
"ComBat",0.351607460031392,"svm",17
"Avg",0.301973695000198,"svm",17
"n_Avg",0.314790352780638,"svm",17
"CS_Avg",0.346303183471771,"svm",17
"Reg_a",0.314781441805987,"svm",17
"Reg_s",0.331006172525631,"svm",17
"Batch",0.373523239522928,"crossmod",17
"ComBat",0.355230253700498,"crossmod",17
"Avg",0.315911149339838,"crossmod",17
"n_Avg",0.322658079780943,"crossmod",17
"CS_Avg",0.314296343539786,"crossmod",17
"Reg_a",0.329169808593744,"crossmod",17
"Reg_s",0.3347292652398,"crossmod",17
"Batch",0.320253306844852,"lasso",18
"ComBat",0.285741715146143,"lasso",18
"Avg",0.319885811989553,"lasso",18
"n_Avg",0.323320200439417,"lasso",18
"CS_Avg",0.320641747446659,"lasso",18
"Reg_a",0.322922129912243,"lasso",18
"Reg_s",0.326716145913278,"lasso",18
"Batch",0.366722888811824,"rf",18
"ComBat",0.342609587973815,"rf",18
"Avg",0.306544744819274,"rf",18
"n_Avg",0.305196254838923,"rf",18
"CS_Avg",0.305773024300524,"rf",18
"Reg_a",0.305200637939309,"rf",18
"Reg_s",0.305342629603014,"rf",18
"Batch",0.234836363626984,"svm",18
"ComBat",0.30460511680616,"svm",18
"Avg",0.283286619525665,"svm",18
"n_Avg",0.291491228997424,"svm",18
"CS_Avg",0.314117532823538,"svm",18
"Reg_a",0.291606497449729,"svm",18
"Reg_s",0.303158901892585,"svm",18
"Batch",0.366722888811824,"crossmod",18
"ComBat",0.342609587973815,"crossmod",18
"Avg",0.299952834994411,"crossmod",18
"n_Avg",0.30299618186613,"crossmod",18
"CS_Avg",0.294883540845194,"crossmod",18
"Reg_a",0.311169758578874,"crossmod",18
"Reg_s",0.304110901863824,"crossmod",18
"Batch",0.334638318216986,"lasso",19
"ComBat",0.363942616950023,"lasso",19
"Avg",0.3121337640801,"lasso",19
"n_Avg",0.324830284808419,"lasso",19
"CS_Avg",0.327194197447564,"lasso",19
"Reg_a",0.324181949130718,"lasso",19
"Reg_s",0.33769498424942,"lasso",19
"Batch",0.354638008111564,"rf",19
"ComBat",0.328629580870001,"rf",19
"Avg",0.295435115134056,"rf",19
"n_Avg",0.298642351064169,"rf",19
"CS_Avg",0.306170600743347,"rf",19
"Reg_a",0.298689200222312,"rf",19
"Reg_s",0.306803539101658,"rf",19
"Batch",0.304553181943691,"svm",19
"ComBat",0.363443146784261,"svm",19
"Avg",0.286555305397737,"svm",19
"n_Avg",0.303268375526933,"svm",19
"CS_Avg",0.343036646556469,"svm",19
"Reg_a",0.30278910770493,"svm",19
"Reg_s",0.32220149201774,"svm",19
"Batch",0.354638008111564,"crossmod",19
"ComBat",0.328629580870001,"crossmod",19
"Avg",0.294028341555506,"crossmod",19
"n_Avg",0.304800592239011,"crossmod",19
"CS_Avg",0.296166709427747,"crossmod",19
"Reg_a",0.317558425436143,"crossmod",19
"Reg_s",0.328366204136205,"crossmod",19
"Batch",0.356041682350351,"lasso",20
"ComBat",0.310884628911474,"lasso",20
"Avg",0.310345690092066,"lasso",20
"n_Avg",0.316986619284545,"lasso",20
"CS_Avg",0.316996145019358,"lasso",20
"Reg_a",0.316513675138661,"lasso",20
"Reg_s",0.32449664098043,"lasso",20
"Batch",0.367650672274276,"rf",20
"ComBat",0.344947441700182,"rf",20
"Avg",0.319702117691569,"rf",20
"n_Avg",0.318402253001981,"rf",20
"CS_Avg",0.319305106344128,"rf",20
"Reg_a",0.318436169174702,"rf",20
"Reg_s",0.318257868677209,"rf",20
"Batch",0.24561156656033,"svm",20
"ComBat",0.291008100453313,"svm",20
"Avg",0.283642230110281,"svm",20
"n_Avg",0.289214080622028,"svm",20
"CS_Avg",0.307384501038395,"svm",20
"Reg_a",0.28920181421863,"svm",20
"Reg_s",0.297862841636056,"svm",20
"Batch",0.367650672274276,"crossmod",20
"ComBat",0.344947441700182,"crossmod",20
"Avg",0.299724042750349,"crossmod",20
"n_Avg",0.302773426838787,"crossmod",20
"CS_Avg",0.297245013780948,"crossmod",20
"Reg_a",0.319266223595362,"crossmod",20
"Reg_s",0.310613891228733,"crossmod",20
"Batch",0.336422816426673,"lasso",21
"ComBat",0.321082202955398,"lasso",21
"Avg",0.343478174265554,"lasso",21
"n_Avg",0.346101162789805,"lasso",21
"CS_Avg",0.344733553865116,"lasso",21
"Reg_a",0.345776289961377,"lasso",21
"Reg_s",0.349072739826283,"lasso",21
"Batch",0.378695126241551,"rf",21
"ComBat",0.361890019350797,"rf",21
"Avg",0.334431708450789,"rf",21
"n_Avg",0.333010236903661,"rf",21
"CS_Avg",0.333487948379112,"rf",21
"Reg_a",0.333020418726733,"rf",21
"Reg_s",0.33278694668805,"rf",21
"Batch",0.263627098877259,"svm",21
"ComBat",0.333215711646208,"svm",21
"Avg",0.329716616190525,"svm",21
"n_Avg",0.333723079350314,"svm",21
"CS_Avg",0.34705931664757,"svm",21
"Reg_a",0.333911784033396,"svm",21
"Reg_s",0.34067602343263,"svm",21
"Batch",0.378695126241551,"crossmod",21
"ComBat",0.361890019350797,"crossmod",21
"Avg",0.332283069201089,"crossmod",21
"n_Avg",0.333800975208577,"crossmod",21
"CS_Avg",0.330023834487294,"crossmod",21
"Reg_a",0.338965239184311,"crossmod",21
"Reg_s",0.33764093074778,"crossmod",21
"Batch",0.358842050255351,"lasso",22
"ComBat",0.374766597704914,"lasso",22
"Avg",0.349074845643161,"lasso",22
"n_Avg",0.355606682036037,"lasso",22
"CS_Avg",0.354876273905289,"lasso",22
"Reg_a",0.355130311647853,"lasso",22
"Reg_s",0.36217406995922,"lasso",22
"Batch",0.38690668766425,"rf",22
"ComBat",0.372612887055467,"rf",22
"Avg",0.331104771563055,"rf",22
"n_Avg",0.332990916744263,"rf",22
"CS_Avg",0.33753532135325,"rf",22
"Reg_a",0.332987512430685,"rf",22
"Reg_s",0.338688355241536,"rf",22
"Batch",0.386866390046724,"svm",22
"ComBat",0.357392593465237,"svm",22
"Avg",0.334959304036543,"svm",22
"n_Avg",0.338903546730085,"svm",22
"CS_Avg",0.355041443555366,"svm",22
"Reg_a",0.338847415341667,"svm",22
"Reg_s",0.345816993388916,"svm",22
"Batch",0.38690668766425,"crossmod",22
"ComBat",0.372612887055467,"crossmod",22
"Avg",0.334511187416188,"crossmod",22
"n_Avg",0.338113320698646,"crossmod",22
"CS_Avg",0.33408473596499,"crossmod",22
"Reg_a",0.346739704739224,"crossmod",22
"Reg_s",0.340791291944957,"crossmod",22
"Batch",0.32376476382753,"lasso",23
"ComBat",0.321059473881526,"lasso",23
"Avg",0.324091769822445,"lasso",23
"n_Avg",0.326962822149953,"lasso",23
"CS_Avg",0.317101235136833,"lasso",23
"Reg_a",0.326362241598178,"lasso",23
"Reg_s",0.325854752260482,"lasso",23
"Batch",0.368751766729171,"rf",23
"ComBat",0.351792528112356,"rf",23
"Avg",0.30720033797539,"rf",23
"n_Avg",0.307166626958607,"rf",23
"CS_Avg",0.309148145362636,"rf",23
"Reg_a",0.30716121981109,"rf",23
"Reg_s",0.309467504302079,"rf",23
"Batch",0.269953031590808,"svm",23
"ComBat",0.309568964617247,"svm",23
"Avg",0.290730373581132,"svm",23
"n_Avg",0.298564537633282,"svm",23
"CS_Avg",0.323105463450389,"svm",23
"Reg_a",0.298466623076653,"svm",23
"Reg_s",0.309935904507011,"svm",23
"Batch",0.368751766729171,"crossmod",23
"ComBat",0.351792528112356,"crossmod",23
"Avg",0.303704050451825,"crossmod",23
"n_Avg",0.306938602877521,"crossmod",23
"CS_Avg",0.298195692200052,"crossmod",23
"Reg_a",0.316070001490006,"crossmod",23
"Reg_s",0.312626450791041,"crossmod",23
"Batch",0.305654590678753,"lasso",24
"ComBat",0.292975654242241,"lasso",24
"Avg",0.286662325070715,"lasso",24
"n_Avg",0.292962997444152,"lasso",24
"CS_Avg",0.29378755295744,"lasso",24
"Reg_a",0.292513237565913,"lasso",24
"Reg_s",0.301337190315389,"lasso",24
"Batch",0.346807389192696,"rf",24
"ComBat",0.306944033542397,"rf",24
"Avg",0.274672538548962,"rf",24
"n_Avg",0.271803709566153,"rf",24
"CS_Avg",0.269271400538859,"rf",24
"Reg_a",0.271764718103919,"rf",24
"Reg_s",0.269153256470755,"rf",24
"Batch",0.227887065965437,"svm",24
"ComBat",0.306510918095498,"svm",24
