"variable","value","L1","iteration"
"Reg_s",0.267711019611496,"rf",7
"Batch",0.310444252246587,"svm",7
"ComBat",0.111092972809654,"svm",7
"Avg",0.256419590150627,"svm",7
"n_Avg",0.25087805010716,"svm",7
"CS_Avg",0.254631405601496,"svm",7
"Reg_a",0.252131873538871,"svm",7
"Reg_s",0.262399834980796,"svm",7
"Batch",0.292677977998395,"crossmod",7
"ComBat",0.256418431128339,"crossmod",7
"Avg",0.255952232907071,"crossmod",7
"n_Avg",0.252041890208506,"crossmod",7
"CS_Avg",0.253628141157422,"crossmod",7
"Reg_a",0.261312741926992,"crossmod",7
"Reg_s",0.276666933040718,"crossmod",7
"Batch",0.284233492330371,"lasso",8
"ComBat",0.317668961078999,"lasso",8
"Avg",0.28475490409217,"lasso",8
"n_Avg",0.284506953273796,"lasso",8
"CS_Avg",0.274049011244271,"lasso",8
"Reg_a",0.284025632381432,"lasso",8
"Reg_s",0.285815418739887,"lasso",8
"Batch",0.317384351472381,"rf",8
"ComBat",0.294755500575317,"rf",8
"Avg",0.298663748778572,"rf",8
"n_Avg",0.297816695147689,"rf",8
"CS_Avg",0.301100091534863,"rf",8
"Reg_a",0.297837342616963,"rf",8
"Reg_s",0.29781276123511,"rf",8
"Batch",0.35320034333604,"svm",8
"ComBat",0.251395337514522,"svm",8
"Avg",0.267535565600333,"svm",8
"n_Avg",0.263872194037997,"svm",8
"CS_Avg",0.264892182886135,"svm",8
"Reg_a",0.264704252841087,"svm",8
"Reg_s",0.271354720272114,"svm",8
"Batch",0.317384351472381,"crossmod",8
"ComBat",0.294755500575317,"crossmod",8
"Avg",0.280025906927039,"crossmod",8
"n_Avg",0.278115467327138,"crossmod",8
"CS_Avg",0.278124555011158,"crossmod",8
"Reg_a",0.287089640425096,"crossmod",8
"Reg_s",0.287351667491507,"crossmod",8
"Batch",0.273533256570906,"lasso",9
"ComBat",0.301321878964206,"lasso",9
"Avg",0.287412631825912,"lasso",9
"n_Avg",0.286544721430155,"lasso",9
"CS_Avg",0.28198495825088,"lasso",9
"Reg_a",0.286378535479521,"lasso",9
"Reg_s",0.287042510533599,"lasso",9
"Batch",0.321183704856846,"rf",9
"ComBat",0.322249086316577,"rf",9
"Avg",0.326965393046155,"rf",9
"n_Avg",0.325788800985277,"rf",9
"CS_Avg",0.320342983599151,"rf",9
"Reg_a",0.325804011993744,"rf",9
"Reg_s",0.322031805667508,"rf",9
"Batch",0.341811689856786,"svm",9
"ComBat",0.267618673747161,"svm",9
"Avg",0.301398860182092,"svm",9
"n_Avg",0.297350571130274,"svm",9
"CS_Avg",0.30696111422546,"svm",9
"Reg_a",0.298164899496067,"svm",9
"Reg_s",0.300983398492862,"svm",9
"Batch",0.321183704856846,"crossmod",9
"ComBat",0.322249086316577,"crossmod",9
"Avg",0.301352241742878,"crossmod",9
"n_Avg",0.29896395169625,"crossmod",9
"CS_Avg",0.303080915530058,"crossmod",9
"Reg_a",0.312197912618016,"crossmod",9
"Reg_s",0.315250045082144,"crossmod",9
"Batch",0.288007429943388,"lasso",10
"ComBat",0.302149953803052,"lasso",10
"Avg",0.277751826982384,"lasso",10
"n_Avg",0.279051974854799,"lasso",10
"CS_Avg",0.263145225302747,"lasso",10
"Reg_a",0.278128672917761,"lasso",10
"Reg_s",0.28138459658975,"lasso",10
"Batch",0.315566895103389,"rf",10
"ComBat",0.283323547465489,"rf",10
"Avg",0.2963464226762,"rf",10
"n_Avg",0.293775355263092,"rf",10
"CS_Avg",0.295217236625872,"rf",10
"Reg_a",0.293837408589942,"rf",10
"Reg_s",0.291876929718948,"rf",10
"Batch",0.416415406020349,"svm",10
"ComBat",0.199081733073202,"svm",10
"Avg",0.303733955362598,"svm",10
"n_Avg",0.300693429629989,"svm",10
"CS_Avg",0.290768651222369,"svm",10
"Reg_a",0.30152780251634,"svm",10
"Reg_s",0.31317477536789,"svm",10
"Batch",0.315566895103389,"crossmod",10
"ComBat",0.283323547465489,"crossmod",10
"Avg",0.289516954511925,"crossmod",10
"n_Avg",0.287720715298452,"crossmod",10
"CS_Avg",0.288727387127311,"crossmod",10
"Reg_a",0.301470006206875,"crossmod",10
"Reg_s",0.319385180271449,"crossmod",10
"Batch",0.344388057372615,"lasso",11
"ComBat",0.39180566119511,"lasso",11
"Avg",0.305381642749407,"lasso",11
"n_Avg",0.304335811910768,"lasso",11
"CS_Avg",0.295352614586839,"lasso",11
"Reg_a",0.304077022951198,"lasso",11
"Reg_s",0.304911120209257,"lasso",11
"Batch",0.348912820942497,"rf",11
"ComBat",0.31345587934563,"rf",11
"Avg",0.318540984255922,"rf",11
"n_Avg",0.315887527266672,"rf",11
"CS_Avg",0.324623344580644,"rf",11
"Reg_a",0.315963325948271,"rf",11
"Reg_s",0.316989723535918,"rf",11
"Batch",0.442041742959984,"svm",11
"ComBat",0.204852576421958,"svm",11
"Avg",0.300086831983264,"svm",11
"n_Avg",0.295541716053738,"svm",11
"CS_Avg",0.301546357253219,"svm",11
"Reg_a",0.296549395363972,"svm",11
"Reg_s",0.30351319458194,"svm",11
"Batch",0.348912820942497,"crossmod",11
"ComBat",0.31345587934563,"crossmod",11
"Avg",0.304289215993746,"crossmod",11
"n_Avg",0.301305571917836,"crossmod",11
"CS_Avg",0.303748156130086,"crossmod",11
"Reg_a",0.306626954475497,"crossmod",11
"Reg_s",0.31242757547511,"crossmod",11
"Batch",0.286612513741442,"lasso",12
"ComBat",0.357069354698708,"lasso",12
"Avg",0.273893589172853,"lasso",12
"n_Avg",0.278071463440692,"lasso",12
"CS_Avg",0.29047694369416,"lasso",12
"Reg_a",0.27710970457365,"lasso",12
"Reg_s",0.281125209092644,"lasso",12
"Batch",0.314853389216716,"rf",12
"ComBat",0.302150113335454,"rf",12
"Avg",0.301701256113342,"rf",12
"n_Avg",0.30236138740457,"rf",12
"CS_Avg",0.275909273826213,"rf",12
"Reg_a",0.302294025700429,"rf",12
"Reg_s",0.290921014104744,"rf",12
"Batch",0.337007599190807,"svm",12
"ComBat",0.323870495329752,"svm",12
"Avg",0.272217078133967,"svm",12
"n_Avg",0.273903384042626,"svm",12
"CS_Avg",0.280996934430622,"svm",12
"Reg_a",0.273465702063102,"svm",12
"Reg_s",0.270516400458726,"svm",12
"Batch",0.314853389216716,"crossmod",12
"ComBat",0.302150113335454,"crossmod",12
"Avg",0.279087345170365,"crossmod",12
"n_Avg",0.280837635193926,"crossmod",12
"CS_Avg",0.283570646050776,"crossmod",12
"Reg_a",0.298851290956945,"crossmod",12
"Reg_s",0.280732663428912,"crossmod",12
"Batch",0.273732392781237,"lasso",13
"ComBat",0.271544963591783,"lasso",13
"Avg",0.256535889823706,"lasso",13
"n_Avg",0.260642686146638,"lasso",13
"CS_Avg",0.240301132804563,"lasso",13
"Reg_a",0.258868025052753,"lasso",13
"Reg_s",0.265255918654799,"lasso",13
"Batch",0.285964813226087,"rf",13
"ComBat",0.265243252039486,"rf",13
"Avg",0.268312796873372,"rf",13
"n_Avg",0.265826513010129,"rf",13
"CS_Avg",0.261854284386352,"rf",13
"Reg_a",0.265877149928454,"rf",13
"Reg_s",0.261687120449173,"rf",13
"Batch",0.323692384369507,"svm",13
"ComBat",0.182098865731051,"svm",13
"Avg",0.274622331854357,"svm",13
"n_Avg",0.273052952949366,"svm",13
"CS_Avg",0.266029228051029,"svm",13
"Reg_a",0.273535492645783,"svm",13
"Reg_s",0.282439056821476,"svm",13
"Batch",0.285964813226087,"crossmod",13
"ComBat",0.265243252039486,"crossmod",13
"Avg",0.262165365951041,"crossmod",13
"n_Avg",0.26201503219514,"crossmod",13
"CS_Avg",0.260396986098723,"crossmod",13
"Reg_a",0.277531586288492,"crossmod",13
"Reg_s",0.284911070260682,"crossmod",13
"Batch",0.274795565317505,"lasso",14
"ComBat",0.320845267191486,"lasso",14
"Avg",0.248634574029819,"lasso",14
"n_Avg",0.249748195181523,"lasso",14
"CS_Avg",0.245260259824521,"lasso",14
"Reg_a",0.249073816253863,"lasso",14
"Reg_s",0.2516814845064,"lasso",14
"Batch",0.292150744863863,"rf",14
"ComBat",0.277293643133836,"rf",14
"Avg",0.272955676187219,"rf",14
"n_Avg",0.272355278632571,"rf",14
"CS_Avg",0.269309974133516,"rf",14
"Reg_a",0.272359987547979,"rf",14
"Reg_s",0.269886520584876,"rf",14
"Batch",0.379679031803555,"svm",14
"ComBat",0.178948126505127,"svm",14
"Avg",0.259695737689061,"svm",14
"n_Avg",0.257748535769113,"svm",14
"CS_Avg",0.25640726295812,"svm",14
"Reg_a",0.258243402448678,"svm",14
"Reg_s",0.265330620226946,"svm",14
"Batch",0.292150744863863,"crossmod",14
"ComBat",0.277293643133836,"crossmod",14
"Avg",0.256827523712709,"crossmod",14
"n_Avg",0.255929768820387,"crossmod",14
"CS_Avg",0.257897982742424,"crossmod",14
"Reg_a",0.268495615145455,"crossmod",14
"Reg_s",0.275032911790516,"crossmod",14
"Batch",0.3566036651552,"lasso",15
"ComBat",0.369682325047396,"lasso",15
"Avg",0.323365681479799,"lasso",15
"n_Avg",0.324225768124753,"lasso",15
"CS_Avg",0.299132400104515,"lasso",15
"Reg_a",0.323144187532888,"lasso",15
"Reg_s",0.32679007084652,"lasso",15
"Batch",0.354388067793682,"rf",15
"ComBat",0.324107359612958,"rf",15
"Avg",0.329786238664095,"rf",15
"n_Avg",0.326937876661449,"rf",15
"CS_Avg",0.337863512532487,"rf",15
"Reg_a",0.32702296225946,"rf",15
"Reg_s",0.328801148555251,"rf",15
"Batch",0.466542832331793,"svm",15
"ComBat",0.19752727983052,"svm",15
"Avg",0.325918597098555,"svm",15
"n_Avg",0.322337802087474,"svm",15
"CS_Avg",0.313726639578394,"svm",15
"Reg_a",0.32328504567423,"svm",15
"Reg_s",0.335084325411655,"svm",15
"Batch",0.354388067793682,"crossmod",15
"ComBat",0.324107359612958,"crossmod",15
"Avg",0.323379521766573,"crossmod",15
"n_Avg",0.321341885147278,"crossmod",15
"CS_Avg",0.319468930892949,"crossmod",15
"Reg_a",0.331709826485956,"crossmod",15
"Reg_s",0.342657707728477,"crossmod",15
"Batch",0.236895311964235,"lasso",16
"ComBat",0.265539381569013,"lasso",16
"Avg",0.253364528226804,"lasso",16
"n_Avg",0.253081108989272,"lasso",16
"CS_Avg",0.234478169025505,"lasso",16
"Reg_a",0.252439803970156,"lasso",16
"Reg_s",0.254622540364699,"lasso",16
"Batch",0.297174026649007,"rf",16
"ComBat",0.258827065072962,"rf",16
"Avg",0.265257437342574,"rf",16
"n_Avg",0.262942697701121,"rf",16
"CS_Avg",0.265970536949204,"rf",16
"Reg_a",0.263001270386659,"rf",16
"Reg_s",0.262022898135383,"rf",16
"Batch",0.313507730530892,"svm",16
"ComBat",0.182445177231569,"svm",16
"Avg",0.252451941603749,"svm",16
"n_Avg",0.25010376092637,"svm",16
"CS_Avg",0.235728575951873,"svm",16
"Reg_a",0.250816873545297,"svm",16
"Reg_s",0.262778760873357,"svm",16
"Batch",0.297174026649007,"crossmod",16
"ComBat",0.258827065072962,"crossmod",16
"Avg",0.253129788889894,"crossmod",16
"n_Avg",0.251409085981582,"crossmod",16
"CS_Avg",0.249054988597014,"crossmod",16
"Reg_a",0.265055958781051,"crossmod",16
"Reg_s",0.270829500818927,"crossmod",16
"Batch",0.266320342887841,"lasso",17
"ComBat",0.296434359081729,"lasso",17
"Avg",0.253798603546154,"lasso",17
"n_Avg",0.247867829717172,"lasso",17
"CS_Avg",0.256284566261806,"lasso",17
"Reg_a",0.249341508386463,"lasso",17
"Reg_s",0.24404948871913,"lasso",17
"Batch",0.327480674613915,"rf",17
"ComBat",0.288291867086973,"rf",17
"Avg",0.28852916799493,"rf",17
"n_Avg",0.285947761925194,"rf",17
"CS_Avg",0.279743725636789,"rf",17
"Reg_a",0.285998316696981,"rf",17
"Reg_s",0.281033773318989,"rf",17
"Batch",0.337555463820254,"svm",17
"ComBat",0.168691934624329,"svm",17
"Avg",0.267598198959108,"svm",17
"n_Avg",0.262058126130374,"svm",17
"CS_Avg",0.267021866109786,"svm",17
"Reg_a",0.263269755927597,"svm",17
"Reg_s",0.270414592707566,"svm",17
"Batch",0.327480674613915,"crossmod",17
"ComBat",0.288291867086973,"crossmod",17
"Avg",0.266367459683126,"crossmod",17
"n_Avg",0.261580799251634,"crossmod",17
"CS_Avg",0.269406178580839,"crossmod",17
"Reg_a",0.273684430776125,"crossmod",17
"Reg_s",0.287314667872445,"crossmod",17
"Batch",0.285816034096914,"lasso",18
"ComBat",0.302176413425451,"lasso",18
"Avg",0.257583438521057,"lasso",18
"n_Avg",0.257072254353343,"lasso",18
"CS_Avg",0.265919178484942,"lasso",18
"Reg_a",0.257166018143298,"lasso",18
"Reg_s",0.257050339883789,"lasso",18
"Batch",0.311413797048389,"rf",18
"ComBat",0.304683709899067,"rf",18
"Avg",0.293713526887228,"rf",18
"n_Avg",0.294435467988083,"rf",18
"CS_Avg",0.278452684729367,"rf",18
"Reg_a",0.294384766448814,"rf",18
"Reg_s",0.287480268149111,"rf",18
"Batch",0.407714860075395,"svm",18
"ComBat",0.261660052458403,"svm",18
"Avg",0.264264451493554,"svm",18
"n_Avg",0.265317386871149,"svm",18
"CS_Avg",0.26425998463397,"svm",18
"Reg_a",0.265132181497527,"svm",18
"Reg_s",0.267988238378343,"svm",18
"Batch",0.311413797048389,"crossmod",18
"ComBat",0.304683709899067,"crossmod",18
"Avg",0.267684288650983,"crossmod",18
"n_Avg",0.267800474119998,"crossmod",18
"CS_Avg",0.271253436630496,"crossmod",18
"Reg_a",0.284834836293693,"crossmod",18
"Reg_s",0.278993109244935,"crossmod",18
"Batch",0.312018063060491,"lasso",19
"ComBat",0.341465388940216,"lasso",19
"Avg",0.235510689834013,"lasso",19
"n_Avg",0.231974952178744,"lasso",19
"CS_Avg",0.248503886342007,"lasso",19
"Reg_a",0.23303810256065,"lasso",19
"Reg_s",0.229425662806306,"lasso",19
"Batch",0.305101399618425,"rf",19
"ComBat",0.294817440880574,"rf",19
"Avg",0.281401856623187,"rf",19
"n_Avg",0.281732421606364,"rf",19
"CS_Avg",0.277108274819303,"rf",19
"Reg_a",0.28171172987838,"rf",19
"Reg_s",0.279484887494236,"rf",19
"Batch",0.38197323554471,"svm",19
"ComBat",0.217419755947568,"svm",19
"Avg",0.255116063590931,"svm",19
"n_Avg",0.249174433379742,"svm",19
"CS_Avg",0.268108542939773,"svm",19
"Reg_a",0.250322934287477,"svm",19
"Reg_s",0.251786035496525,"svm",19
"Batch",0.305101399618425,"crossmod",19
"ComBat",0.294817440880574,"crossmod",19
"Avg",0.254057699490822,"crossmod",19
"n_Avg",0.250998559668966,"crossmod",19
"CS_Avg",0.26130252671208,"crossmod",19
"Reg_a",0.258842293677494,"crossmod",19
"Reg_s",0.27268563079256,"crossmod",19
"Batch",0.269816160302212,"lasso",20
"ComBat",0.341422126163367,"lasso",20
"Avg",0.225595544502658,"lasso",20
"n_Avg",0.224740321645926,"lasso",20
"CS_Avg",0.23862270954522,"lasso",20
"Reg_a",0.225068039207478,"lasso",20
"Reg_s",0.224171170522926,"lasso",20
"Batch",0.282069115570574,"rf",20
"ComBat",0.273495067253135,"rf",20
"Avg",0.256162478495775,"rf",20
"n_Avg",0.255968945396336,"rf",20
"CS_Avg",0.242122910559152,"rf",20
"Reg_a",0.255943542539144,"rf",20
"Reg_s",0.2490648449609,"rf",20
"Batch",0.343477724663865,"svm",20
"ComBat",0.241128912558925,"svm",20
"Avg",0.236404054137743,"svm",20
"n_Avg",0.234406453269759,"svm",20
"CS_Avg",0.248257978350228,"svm",20
"Reg_a",0.234727856491723,"svm",20
"Reg_s",0.233749063302797,"svm",20
"Batch",0.282069115570574,"crossmod",20
"ComBat",0.273495067253135,"crossmod",20
"Avg",0.235199246570005,"crossmod",20
"n_Avg",0.234158177743347,"crossmod",20
"CS_Avg",0.240562184981554,"crossmod",20
"Reg_a",0.245198475422077,"crossmod",20
"Reg_s",0.244412882010781,"crossmod",20
"Batch",0.265457796645343,"lasso",21
"ComBat",0.313271720691293,"lasso",21
"Avg",0.296604696416687,"lasso",21
"n_Avg",0.300557743474142,"lasso",21
"CS_Avg",0.271917059503732,"lasso",21
"Reg_a",0.298589968503279,"lasso",21
"Reg_s",0.305611948291249,"lasso",21
"Batch",0.331619393203558,"rf",21
"ComBat",0.307530638712786,"rf",21
"Avg",0.310952809545177,"rf",21
"n_Avg",0.30967920356817,"rf",21
"CS_Avg",0.30280560438091,"rf",21
"Reg_a",0.309695766069,"rf",21
"Reg_s",0.30550036013265,"rf",21
"Batch",0.396436895711363,"svm",21
"ComBat",0.247517445587802,"svm",21
"Avg",0.313665603704114,"svm",21
"n_Avg",0.31400970341732,"svm",21
"CS_Avg",0.302967549291933,"svm",21
"Reg_a",0.314095559773903,"svm",21
"Reg_s",0.322506437780175,"svm",21
"Batch",0.331619393203558,"crossmod",21
"ComBat",0.307530638712786,"crossmod",21
"Avg",0.30332384756021,"crossmod",21
"n_Avg",0.304082535953524,"crossmod",21
"CS_Avg",0.299022880945321,"crossmod",21
"Reg_a",0.322263430366542,"crossmod",21
"Reg_s",0.323956210223656,"crossmod",21
"Batch",0.303484940832391,"lasso",22
"ComBat",0.358820747545965,"lasso",22
"Avg",0.265224111402941,"lasso",22
"n_Avg",0.267303446039439,"lasso",22
"CS_Avg",0.263261423263701,"lasso",22
"Reg_a",0.266519779940902,"lasso",22
"Reg_s",0.269476467149608,"lasso",22
"Batch",0.312342455291678,"rf",22
"ComBat",0.282751306898713,"rf",22
"Avg",0.299311482002719,"rf",22
"n_Avg",0.29588690349379,"rf",22
"CS_Avg",0.291596896439363,"rf",22
"Reg_a",0.295960025517442,"rf",22
"Reg_s",0.290827548446585,"rf",22
"Batch",0.400125111601565,"svm",22
"ComBat",0.21057510601868,"svm",22
"Avg",0.292743396674108,"svm",22
"n_Avg",0.287187371518692,"svm",22
"CS_Avg",0.301183041412726,"svm",22
"Reg_a",0.288296424985279,"svm",22
"Reg_s",0.290529601497481,"svm",22
"Batch",0.312342455291678,"crossmod",22
"ComBat",0.282751306898713,"crossmod",22
"Avg",0.282199167564852,"crossmod",22
"n_Avg",0.279650935496116,"crossmod",22
"CS_Avg",0.285428977147719,"crossmod",22
"Reg_a",0.291441320169072,"crossmod",22
"Reg_s",0.299397985514664,"crossmod",22
"Batch",0.316081012413607,"lasso",23
"ComBat",0.365965170328836,"lasso",23
"Avg",0.271917545800939,"lasso",23
"n_Avg",0.271554557756106,"lasso",23
"CS_Avg",0.25907494899837,"lasso",23
"Reg_a",0.271089625136872,"lasso",23
"Reg_s",0.272683918639412,"lasso",23
"Batch",0.324696473546478,"rf",23
"ComBat",0.311295235299375,"rf",23
"Avg",0.306001502034411,"rf",23
"n_Avg",0.303481957525473,"rf",23
"CS_Avg",0.307308061974027,"rf",23
"Reg_a",0.303546340532928,"rf",23
"Reg_s",0.302594343484481,"rf",23
"Batch",0.397832815689408,"svm",23
"ComBat",0.160546189402933,"svm",23
"Avg",0.276229723718715,"svm",23
"n_Avg",0.271953467272407,"svm",23
"CS_Avg",0.270205378797379,"svm",23
"Reg_a",0.272961167565518,"svm",23
"Reg_s",0.281599832860309,"svm",23
"Batch",0.324696473546478,"crossmod",23
"ComBat",0.311295235299375,"crossmod",23
"Avg",0.281506881315274,"crossmod",23
"n_Avg",0.278954070617567,"crossmod",23
"CS_Avg",0.281357006046922,"crossmod",23
"Reg_a",0.293846879646886,"crossmod",23
"Reg_s",0.297051201834122,"crossmod",23
"Batch",0.280881879330096,"lasso",24
"ComBat",0.311595557591118,"lasso",24
"Avg",0.284358298159178,"lasso",24
"n_Avg",0.282949137804006,"lasso",24
"CS_Avg",0.28956762225371,"lasso",24
"Reg_a",0.2832185217277,"lasso",24
"Reg_s",0.282536627491913,"lasso",24
"Batch",0.318771851005674,"rf",24
"ComBat",0.320821419360485,"rf",24
"Avg",0.320281933860588,"rf",24
"n_Avg",0.319942400455029,"rf",24
"CS_Avg",0.300753766720065,"rf",24
"Reg_a",0.319915075039074,"rf",24
"Reg_s",0.31109831174554,"rf",24
"Batch",0.415598850624972,"svm",24
"ComBat",0.254808378814275,"svm",24
