"variable","value","L1","iteration"
"Batch",0.406874429715488,"rf",3
"ComBat",0.393356984154404,"rf",3
"Avg",0.365901505513776,"rf",3
"n_Avg",0.364434385908346,"rf",3
"CS_Avg",0.363579911040384,"rf",3
"Reg_a",0.364403758693631,"rf",3
"Reg_s",0.361174878231614,"rf",3
"Batch",0.322675901139841,"svm",3
"ComBat",0.377908091926181,"svm",3
"Avg",0.349216840033745,"svm",3
"n_Avg",0.349683855141972,"svm",3
"CS_Avg",0.375060163590786,"svm",3
"Reg_a",0.349515163685382,"svm",3
"Reg_s",0.353219514160606,"svm",3
"Batch",0.406874429715488,"crossmod",3
"ComBat",0.393356984154404,"crossmod",3
"Avg",0.356105929117807,"crossmod",3
"n_Avg",0.355187851207951,"crossmod",3
"CS_Avg",0.355836725397201,"crossmod",3
"Reg_a",0.35489137744064,"crossmod",3
"Reg_s",0.3549686456563,"crossmod",3
"Batch",0.347317283371413,"lasso",4
"ComBat",0.40407635189444,"lasso",4
"Avg",0.336085353420637,"lasso",4
"n_Avg",0.33438705138933,"lasso",4
"CS_Avg",0.338488320276243,"lasso",4
"Reg_a",0.334270278491888,"lasso",4
"Reg_s",0.33303134896463,"lasso",4
"Batch",0.393333640990547,"rf",4
"ComBat",0.393673584573266,"rf",4
"Avg",0.348329593048158,"rf",4
"n_Avg",0.346356845983496,"rf",4
"CS_Avg",0.345223698953103,"rf",4
"Reg_a",0.346310464073297,"rf",4
"Reg_s",0.341011171502153,"rf",4
"Batch",0.33614068220002,"svm",4
"ComBat",0.3996728896913,"svm",4
"Avg",0.341574944066828,"svm",4
"n_Avg",0.341822443434145,"svm",4
"CS_Avg",0.373810990066972,"svm",4
"Reg_a",0.341541735209174,"svm",4
"Reg_s",0.346274534181561,"svm",4
"Batch",0.393333640990547,"crossmod",4
"ComBat",0.393673584573266,"crossmod",4
"Avg",0.336808789062166,"crossmod",4
"n_Avg",0.336355744063528,"crossmod",4
"CS_Avg",0.343582215108018,"crossmod",4
"Reg_a",0.347033833957196,"crossmod",4
"Reg_s",0.347929936404927,"crossmod",4
"Batch",0.346598604236583,"lasso",5
"ComBat",0.36646507063547,"lasso",5
"Avg",0.335409776931685,"lasso",5
"n_Avg",0.331344765807135,"lasso",5
"CS_Avg",0.331494593923125,"lasso",5
"Reg_a",0.331236174990095,"lasso",5
"Reg_s",0.327116865328984,"lasso",5
"Batch",0.389130715753551,"rf",5
"ComBat",0.385360923364412,"rf",5
"Avg",0.340377113692508,"rf",5
"n_Avg",0.339686812570698,"rf",5
"CS_Avg",0.34220846186029,"rf",5
"Reg_a",0.33965189906475,"rf",5
"Reg_s",0.335490526770256,"rf",5
"Batch",0.308529981619768,"svm",5
"ComBat",0.386499961651625,"svm",5
"Avg",0.321381743856358,"svm",5
"n_Avg",0.32374966331924,"svm",5
"CS_Avg",0.351132077141483,"svm",5
"Reg_a",0.323548386447367,"svm",5
"Reg_s",0.330277745771819,"svm",5
"Batch",0.389130715753551,"crossmod",5
"ComBat",0.385360923364412,"crossmod",5
"Avg",0.326610622187149,"crossmod",5
"n_Avg",0.3266777617768,"crossmod",5
"CS_Avg",0.329708051146108,"crossmod",5
"Reg_a",0.328137305582135,"crossmod",5
"Reg_s",0.333695882931653,"crossmod",5
"Batch",0.349908350332869,"lasso",6
"ComBat",0.384439477491459,"lasso",6
"Avg",0.331816883625212,"lasso",6
"n_Avg",0.329875500491026,"lasso",6
"CS_Avg",0.331726329055562,"lasso",6
"Reg_a",0.329770321347749,"lasso",6
"Reg_s",0.327333031881401,"lasso",6
"Batch",0.387983757216341,"rf",6
"ComBat",0.378680338981599,"rf",6
"Avg",0.321889953949326,"rf",6
"n_Avg",0.319577489194009,"rf",6
"CS_Avg",0.315467694748158,"rf",6
"Reg_a",0.31954585006283,"rf",6
"Reg_s",0.316685476153606,"rf",6
"Batch",0.318704345732613,"svm",6
"ComBat",0.374263742194655,"svm",6
"Avg",0.333105205968436,"svm",6
"n_Avg",0.333281272811418,"svm",6
"CS_Avg",0.349152155188943,"svm",6
"Reg_a",0.333189371933438,"svm",6
"Reg_s",0.335124210556041,"svm",6
"Batch",0.387983757216341,"crossmod",6
"ComBat",0.378680338981599,"crossmod",6
"Avg",0.324256837915459,"crossmod",6
"n_Avg",0.32341755398726,"crossmod",6
"CS_Avg",0.327842393163458,"crossmod",6
"Reg_a",0.332373048951024,"crossmod",6
"Reg_s",0.335906194301682,"crossmod",6
"Batch",0.322220519835282,"lasso",7
"ComBat",0.410343066955342,"lasso",7
"Avg",0.329864536229702,"lasso",7
"n_Avg",0.326868057157528,"lasso",7
"CS_Avg",0.328830448555802,"lasso",7
"Reg_a",0.326723084455419,"lasso",7
"Reg_s",0.323271162942687,"lasso",7
"Batch",0.383864890596771,"rf",7
"ComBat",0.379994378899329,"rf",7
"Avg",0.322072813251922,"rf",7
"n_Avg",0.321271759723546,"rf",7
"CS_Avg",0.321855960362097,"rf",7
"Reg_a",0.321249394537869,"rf",7
"Reg_s",0.319129926862422,"rf",7
"Batch",0.306489706288051,"svm",7
"ComBat",0.376980518522758,"svm",7
"Avg",0.323125966773042,"svm",7
"n_Avg",0.323918887983818,"svm",7
"CS_Avg",0.353562914961211,"svm",7
"Reg_a",0.323706360667628,"svm",7
"Reg_s",0.32830914370255,"svm",7
"Batch",0.383864890596771,"crossmod",7
"ComBat",0.379994378899329,"crossmod",7
"Avg",0.319379099711913,"crossmod",7
"n_Avg",0.319122770483691,"crossmod",7
"CS_Avg",0.324748358019438,"crossmod",7
"Reg_a",0.327054878570206,"crossmod",7
"Reg_s",0.330206706716471,"crossmod",7
"Batch",0.321824072992386,"lasso",8
"ComBat",0.375860439183398,"lasso",8
"Avg",0.315664394582854,"lasso",8
"n_Avg",0.312009167308264,"lasso",8
"CS_Avg",0.306375511973568,"lasso",8
"Reg_a",0.312069946800459,"lasso",8
"Reg_s",0.308866551314697,"lasso",8
"Batch",0.376775731648977,"rf",8
"ComBat",0.352124434388145,"rf",8
"Avg",0.299591277727355,"rf",8
"n_Avg",0.29891749940618,"rf",8
"CS_Avg",0.30073909517045,"rf",8
"Reg_a",0.298887192316989,"rf",8
"Reg_s",0.295604487040776,"rf",8
"Batch",0.237418997257203,"svm",8
"ComBat",0.350767958036271,"svm",8
"Avg",0.275912131817245,"svm",8
"n_Avg",0.27644918580402,"svm",8
"CS_Avg",0.311078087105833,"svm",8
"Reg_a",0.276180838346196,"svm",8
"Reg_s",0.281278284224726,"svm",8
"Batch",0.376775731648977,"crossmod",8
"ComBat",0.352124434388145,"crossmod",8
"Avg",0.292109799585565,"crossmod",8
"n_Avg",0.291400843193657,"crossmod",8
"CS_Avg",0.290530547891229,"crossmod",8
"Reg_a",0.284467148217033,"crossmod",8
"Reg_s",0.283335633808685,"crossmod",8
"Batch",0.312786359989658,"lasso",9
"ComBat",0.320102342605812,"lasso",9
"Avg",0.315123055400271,"lasso",9
"n_Avg",0.307737094792966,"lasso",9
"CS_Avg",0.300083077561784,"lasso",9
"Reg_a",0.307646124101239,"lasso",9
"Reg_s",0.298541545303469,"lasso",9
"Batch",0.370005619360863,"rf",9
"ComBat",0.356651231831899,"rf",9
"Avg",0.308524958328727,"rf",9
"n_Avg",0.307186964085421,"rf",9
"CS_Avg",0.306196462397784,"rf",9
"Reg_a",0.307162135773807,"rf",9
"Reg_s",0.304942053004801,"rf",9
"Batch",0.277923286348189,"svm",9
"ComBat",0.341587463558474,"svm",9
"Avg",0.279168378481817,"svm",9
"n_Avg",0.280185849530748,"svm",9
"CS_Avg",0.305946596350489,"svm",9
"Reg_a",0.280010335070442,"svm",9
"Reg_s",0.284579500424416,"svm",9
"Batch",0.370005619360863,"crossmod",9
"ComBat",0.356651231831899,"crossmod",9
"Avg",0.294697888045865,"crossmod",9
"n_Avg",0.292986899732954,"crossmod",9
"CS_Avg",0.291148456837106,"crossmod",9
"Reg_a",0.289265918169471,"crossmod",9
"Reg_s",0.286941649615772,"crossmod",9
"Batch",0.323211976934798,"lasso",10
"ComBat",0.352748809108868,"lasso",10
"Avg",0.301390753604146,"lasso",10
"n_Avg",0.299935881992029,"lasso",10
"CS_Avg",0.301850459371037,"lasso",10
"Reg_a",0.299885023682686,"lasso",10
"Reg_s",0.299343334801866,"lasso",10
"Batch",0.386444707503316,"rf",10
"ComBat",0.37587133422961,"rf",10
"Avg",0.320038844866317,"rf",10
"n_Avg",0.320742431272023,"rf",10
"CS_Avg",0.325012605275951,"rf",10
"Reg_a",0.320733505772202,"rf",10
"Reg_s",0.319816919771262,"rf",10
"Batch",0.267561442666817,"svm",10
"ComBat",0.353629973862794,"svm",10
"Avg",0.304071446874205,"svm",10
"n_Avg",0.30756904083986,"svm",10
"CS_Avg",0.33852107834382,"svm",10
"Reg_a",0.307394304288974,"svm",10
"Reg_s",0.315369234876859,"svm",10
"Batch",0.386444707503316,"crossmod",10
"ComBat",0.37587133422961,"crossmod",10
"Avg",0.303926599850641,"crossmod",10
"n_Avg",0.305245220877717,"crossmod",10
"CS_Avg",0.30895746854067,"crossmod",10
"Reg_a",0.313186522913754,"crossmod",10
"Reg_s",0.319703689231272,"crossmod",10
"Batch",0.297169449477556,"lasso",11
"ComBat",0.338879692683128,"lasso",11
"Avg",0.293969714706517,"lasso",11
"n_Avg",0.291622884218535,"lasso",11
"CS_Avg",0.294900317202397,"lasso",11
"Reg_a",0.291461577541865,"lasso",11
"Reg_s",0.288589464343668,"lasso",11
"Batch",0.366787657043017,"rf",11
"ComBat",0.354804189743341,"rf",11
"Avg",0.296372116955134,"rf",11
"n_Avg",0.293271092013473,"rf",11
"CS_Avg",0.289930597320844,"rf",11
"Reg_a",0.29320806943029,"rf",11
"Reg_s",0.286223563923099,"rf",11
"Batch",0.259774664044136,"svm",11
"ComBat",0.338740322021699,"svm",11
"Avg",0.279740200907294,"svm",11
"n_Avg",0.279098574855201,"svm",11
"CS_Avg",0.305194075732644,"svm",11
"Reg_a",0.278903585553709,"svm",11
"Reg_s",0.281259497436737,"svm",11
"Batch",0.366787657043017,"crossmod",11
"ComBat",0.354804189743341,"crossmod",11
"Avg",0.284620787012012,"crossmod",11
"n_Avg",0.283382559558841,"crossmod",11
"CS_Avg",0.286894809354296,"crossmod",11
"Reg_a",0.28320745607752,"crossmod",11
"Reg_s",0.281890877144112,"crossmod",11
"Batch",0.31922273232752,"lasso",12
"ComBat",0.352622447464155,"lasso",12
"Avg",0.319544464270445,"lasso",12
"n_Avg",0.311828193534379,"lasso",12
"CS_Avg",0.298584687925849,"lasso",12
"Reg_a",0.311856128962087,"lasso",12
"Reg_s",0.301826357651679,"lasso",12
"Batch",0.371215141892562,"rf",12
"ComBat",0.361881317589865,"rf",12
"Avg",0.313937257222049,"rf",12
"n_Avg",0.313182414407089,"rf",12
"CS_Avg",0.314443805487087,"rf",12
"Reg_a",0.313154320337436,"rf",12
"Reg_s",0.309876361227755,"rf",12
"Batch",0.264999682835156,"svm",12
"ComBat",0.338912940549164,"svm",12
"Avg",0.290872122725518,"svm",12
"n_Avg",0.291324726545479,"svm",12
"CS_Avg",0.319379450697868,"svm",12
"Reg_a",0.291122339021871,"svm",12
"Reg_s",0.295181294542879,"svm",12
"Batch",0.371215141892562,"crossmod",12
"ComBat",0.361881317589865,"crossmod",12
"Avg",0.302300551454982,"crossmod",12
"n_Avg",0.300187011167317,"crossmod",12
"CS_Avg",0.298269859738805,"crossmod",12
"Reg_a",0.297841527691529,"crossmod",12
"Reg_s",0.29691519732395,"crossmod",12
"Batch",0.343511486428608,"lasso",13
"ComBat",0.401034188230965,"lasso",13
"Avg",0.342842596045525,"lasso",13
"n_Avg",0.338654050563509,"lasso",13
"CS_Avg",0.333685789019627,"lasso",13
"Reg_a",0.338702388976858,"lasso",13
"Reg_s",0.335140920169266,"lasso",13
"Batch",0.38634170531427,"rf",13
"ComBat",0.373383031996968,"rf",13
"Avg",0.341242065182515,"rf",13
"n_Avg",0.339725484746151,"rf",13
"CS_Avg",0.338245895312481,"rf",13
"Reg_a",0.339698681505088,"rf",13
"Reg_s",0.337379419312283,"rf",13
"Batch",0.297932336061126,"svm",13
"ComBat",0.382018941013132,"svm",13
"Avg",0.322777037822919,"svm",13
"n_Avg",0.32321967099832,"svm",13
"CS_Avg",0.341726567294515,"svm",13
"Reg_a",0.323140078809708,"svm",13
"Reg_s",0.32537441874558,"svm",13
"Batch",0.38634170531427,"crossmod",13
"ComBat",0.373383031996968,"crossmod",13
"Avg",0.33002384674028,"crossmod",13
"n_Avg",0.32908341661026,"crossmod",13
"CS_Avg",0.328194275598763,"crossmod",13
"Reg_a",0.326410264097907,"crossmod",13
"Reg_s",0.326520897971056,"crossmod",13
"Batch",0.314066823031305,"lasso",14
"ComBat",0.345853827680196,"lasso",14
"Avg",0.327959541745366,"lasso",14
"n_Avg",0.31990573332197,"lasso",14
"CS_Avg",0.309139044688601,"lasso",14
"Reg_a",0.319818701151188,"lasso",14
"Reg_s",0.308454939811028,"lasso",14
"Batch",0.369935187756489,"rf",14
"ComBat",0.369147911008461,"rf",14
"Avg",0.319181693066596,"rf",14
"n_Avg",0.317145369643665,"rf",14
"CS_Avg",0.314269259552061,"rf",14
"Reg_a",0.317114878285396,"rf",14
"Reg_s",0.314419270381894,"rf",14
"Batch",0.282852040424071,"svm",14
"ComBat",0.383104547179458,"svm",14
"Avg",0.28979470185897,"svm",14
"n_Avg",0.290905308734287,"svm",14
"CS_Avg",0.318977952367759,"svm",14
"Reg_a",0.290727387325864,"svm",14
"Reg_s",0.295333764773804,"svm",14
"Batch",0.369935187756489,"crossmod",14
"ComBat",0.369147911008461,"crossmod",14
"Avg",0.305388086240102,"crossmod",14
"n_Avg",0.303116924706398,"crossmod",14
"CS_Avg",0.300308926941015,"crossmod",14
"Reg_a",0.300464108119756,"crossmod",14
"Reg_s",0.297594710492044,"crossmod",14
"Batch",0.294520692279198,"lasso",15
"ComBat",0.347074679248179,"lasso",15
"Avg",0.281212851010945,"lasso",15
"n_Avg",0.276085883388189,"lasso",15
"CS_Avg",0.271606013583419,"lasso",15
"Reg_a",0.276076655553827,"lasso",15
"Reg_s",0.271973388710057,"lasso",15
"Batch",0.361085825936677,"rf",15
"ComBat",0.339287821469635,"rf",15
"Avg",0.285494844255155,"rf",15
"n_Avg",0.28492339341326,"rf",15
"CS_Avg",0.284363486893787,"rf",15
"Reg_a",0.284923020192915,"rf",15
"Reg_s",0.286285682622141,"rf",15
"Batch",0.232979800270285,"svm",15
"ComBat",0.342387093898178,"svm",15
"Avg",0.256835849590729,"svm",15
"n_Avg",0.260138089750321,"svm",15
"CS_Avg",0.277662854814292,"svm",15
"Reg_a",0.260175945315148,"svm",15
"Reg_s",0.265048819706929,"svm",15
"Batch",0.361085825936677,"crossmod",15
"ComBat",0.339287821469635,"crossmod",15
"Avg",0.269034470500989,"crossmod",15
"n_Avg",0.269070873082711,"crossmod",15
"CS_Avg",0.265728786798775,"crossmod",15
"Reg_a",0.266643827345767,"crossmod",15
"Reg_s",0.268680006422173,"crossmod",15
"Batch",0.295749705564013,"lasso",16
"ComBat",0.366310534333394,"lasso",16
"Avg",0.290627761299832,"lasso",16
"n_Avg",0.289345595321723,"lasso",16
"CS_Avg",0.290341498893519,"lasso",16
"Reg_a",0.28939458179406,"lasso",16
"Reg_s",0.291142202601801,"lasso",16
"Batch",0.362214328714833,"rf",16
"ComBat",0.339671586244249,"rf",16
"Avg",0.281871909067103,"rf",16
"n_Avg",0.28144791125117,"rf",16
"CS_Avg",0.282415789989108,"rf",16
"Reg_a",0.281437305630127,"rf",16
"Reg_s",0.281363887748175,"rf",16
"Batch",0.246661420102546,"svm",16
"ComBat",0.346687478707926,"svm",16
"Avg",0.26695499835016,"svm",16
"n_Avg",0.26967559589613,"svm",16
"CS_Avg",0.297592182770455,"svm",16
"Reg_a",0.269555293186199,"svm",16
"Reg_s",0.275637526309693,"svm",16
"Batch",0.362214328714833,"crossmod",16
"ComBat",0.339671586244249,"crossmod",16
"Avg",0.274664178925999,"crossmod",16
"n_Avg",0.275871074842703,"crossmod",16
"CS_Avg",0.276942137372941,"crossmod",16
"Reg_a",0.274572427498051,"crossmod",16
"Reg_s",0.279012382806134,"crossmod",16
"Batch",0.352136902357424,"lasso",17
"ComBat",0.373466648802881,"lasso",17
"Avg",0.341446367455406,"lasso",17
"n_Avg",0.333564362288826,"lasso",17
"CS_Avg",0.327035460669934,"lasso",17
"Reg_a",0.33336019085699,"lasso",17
"Reg_s",0.321321783475803,"lasso",17
"Batch",0.390248844655664,"rf",17
"ComBat",0.382986860799981,"rf",17
"Avg",0.344120297019074,"rf",17
"n_Avg",0.342018624622001,"rf",17
"CS_Avg",0.341275067523048,"rf",17
"Reg_a",0.341962102448091,"rf",17
"Reg_s",0.335084034604418,"rf",17
"Batch",0.321429434189882,"svm",17
"ComBat",0.394426529089017,"svm",17
"Avg",0.32333182505254,"svm",17
"n_Avg",0.321791098353701,"svm",17
"CS_Avg",0.360013967379893,"svm",17
"Reg_a",0.321406753641539,"svm",17
"Reg_s",0.324937432477916,"svm",17
"Batch",0.390248844655664,"crossmod",17
"ComBat",0.382986860799981,"crossmod",17
"Avg",0.330351609931884,"crossmod",17
"n_Avg",0.327188080275746,"crossmod",17
"CS_Avg",0.330442682220904,"crossmod",17
"Reg_a",0.330623620779244,"crossmod",17
"Reg_s",0.325254958196746,"crossmod",17
"Batch",0.338811726716783,"lasso",18
"ComBat",0.361450686297313,"lasso",18
"Avg",0.336672395603987,"lasso",18
"n_Avg",0.333425928715127,"lasso",18
"CS_Avg",0.334031873314033,"lasso",18
"Reg_a",0.333311406525399,"lasso",18
"Reg_s",0.329684581757736,"lasso",18
"Batch",0.395527851815238,"rf",18
"ComBat",0.400809622218104,"rf",18
"Avg",0.339355201968975,"rf",18
"n_Avg",0.338658796227685,"rf",18
"CS_Avg",0.340915638449386,"rf",18
"Reg_a",0.338621859982369,"rf",18
"Reg_s",0.334125891663325,"rf",18
"Batch",0.289336752961119,"svm",18
"ComBat",0.38608501795809,"svm",18
"Avg",0.322902167926065,"svm",18
"n_Avg",0.326162279299602,"svm",18
"CS_Avg",0.352564476599626,"svm",18
"Reg_a",0.326014481608649,"svm",18
"Reg_s",0.333294351460109,"svm",18
"Batch",0.395527851815238,"crossmod",18
"ComBat",0.400809622218104,"crossmod",18
"Avg",0.327798456105986,"crossmod",18
"n_Avg",0.328119686721289,"crossmod",18
"CS_Avg",0.330075616548356,"crossmod",18
"Reg_a",0.328398139028842,"crossmod",18
"Reg_s",0.337297302586073,"crossmod",18
"Batch",0.336062493455953,"lasso",19
"ComBat",0.378506989257811,"lasso",19
"Avg",0.347954340298224,"lasso",19
"n_Avg",0.344264005091373,"lasso",19
"CS_Avg",0.337940921032001,"lasso",19
"Reg_a",0.344355497620558,"lasso",19
"Reg_s",0.34180993965274,"lasso",19
"Batch",0.406380912648861,"rf",19
"ComBat",0.395577348797432,"rf",19
"Avg",0.349433544957968,"rf",19
"n_Avg",0.348365425021554,"rf",19
"CS_Avg",0.347951434623966,"rf",19
"Reg_a",0.348344875701498,"rf",19
"Reg_s",0.346793647588922,"rf",19
"Batch",0.31569629053434,"svm",19
"ComBat",0.394084637953787,"svm",19
"Avg",0.343446273714199,"svm",19
"n_Avg",0.344126345491353,"svm",19
"CS_Avg",0.36671188196584,"svm",19
"Reg_a",0.344000820932809,"svm",19
"Reg_s",0.347327500488998,"svm",19
"Batch",0.406380912648861,"crossmod",19
"ComBat",0.395577348797432,"crossmod",19
"Avg",0.3426036721463,"crossmod",19
"n_Avg",0.341817000811822,"crossmod",19
"CS_Avg",0.343079900298739,"crossmod",19
"Reg_a",0.347901431688745,"crossmod",19
"Reg_s",0.348999428174652,"crossmod",19
"Batch",0.383330747726794,"lasso",20
"ComBat",0.457336466300811,"lasso",20
"Avg",0.387168298062972,"lasso",20
"n_Avg",0.385613205907531,"lasso",20
"CS_Avg",0.391695985039039,"lasso",20
"Reg_a",0.38541545555391,"lasso",20
"Reg_s",0.383422414154065,"lasso",20
"Batch",0.433156737889955,"rf",20
"ComBat",0.444429189096576,"rf",20
"Avg",0.425313358048184,"rf",20
"n_Avg",0.423609823025223,"rf",20
"CS_Avg",0.425040319197,"rf",20
"Reg_a",0.423545935185907,"rf",20
"Reg_s",0.415291636800857,"rf",20
"Batch",0.400710726899401,"svm",20
"ComBat",0.475521181667634,"svm",20
"Avg",0.414821629629584,"svm",20
"n_Avg",0.415992387513399,"svm",20
"CS_Avg",0.461152402783586,"svm",20
"Reg_a",0.415575118955941,"svm",20
"Reg_s",0.42350456245419,"svm",20
"Batch",0.433156737889955,"crossmod",20
"ComBat",0.444429189096576,"crossmod",20
"Avg",0.404295711009528,"crossmod",20
"n_Avg",0.404048480696197,"crossmod",20
"CS_Avg",0.415279761854192,"crossmod",20
"Reg_a",0.422363907446828,"crossmod",20
"Reg_s",0.426407468159637,"crossmod",20
"Batch",0.298644302974973,"lasso",21
"ComBat",0.353896611489281,"lasso",21
"Avg",0.297810292335252,"lasso",21
"n_Avg",0.293421476812006,"lasso",21
"CS_Avg",0.284959954155112,"lasso",21
"Reg_a",0.29352723077935,"lasso",21
"Reg_s",0.289581324947047,"lasso",21
"Batch",0.366951012868138,"rf",21
"ComBat",0.350055169081957,"rf",21
"Avg",0.28879575961315,"rf",21
"n_Avg",0.286921323666137,"rf",21
"CS_Avg",0.283872906826292,"rf",21
"Reg_a",0.286897421039579,"rf",21
"Reg_s",0.285292714036463,"rf",21
"Batch",0.187512553971474,"svm",21
"ComBat",0.29705101546756,"svm",21
"Avg",0.243502252171234,"svm",21
"n_Avg",0.246224330430622,"svm",21
"CS_Avg",0.263950774600055,"svm",21
"Reg_a",0.246228281104047,"svm",21
"Reg_s",0.250721328332932,"svm",21
"Batch",0.366951012868138,"crossmod",21
"ComBat",0.350055169081957,"crossmod",21
"Avg",0.271731600786315,"crossmod",21
"n_Avg",0.271041300226252,"crossmod",21
"CS_Avg",0.26315860949711,"crossmod",21
"Reg_a",0.255156239781165,"crossmod",21
"Reg_s",0.253991310440434,"crossmod",21
"Batch",0.371225974001833,"lasso",22
"ComBat",0.44273741394225,"lasso",22
"Avg",0.372851863490764,"lasso",22
"n_Avg",0.371540608172739,"lasso",22
"CS_Avg",0.373559474698627,"lasso",22
"Reg_a",0.371528593828552,"lasso",22
"Reg_s",0.371530063599833,"lasso",22
"Batch",0.408837706287889,"rf",22
"ComBat",0.408955328421154,"rf",22
"Avg",0.380976651301423,"rf",22
"n_Avg",0.379569713637092,"rf",22
"CS_Avg",0.377030301367446,"rf",22
"Reg_a",0.379557854016073,"rf",22
"Reg_s",0.37931439562483,"rf",22
"Batch",0.382953669397361,"svm",22
"ComBat",0.436468159684459,"svm",22
"Avg",0.393921414093383,"svm",22
"n_Avg",0.394909920068333,"svm",22
"CS_Avg",0.404706764725977,"svm",22
"Reg_a",0.394898040036603,"svm",22
"Reg_s",0.396913686940588,"svm",22
"Batch",0.408837706287889,"crossmod",22
"ComBat",0.408955328421154,"crossmod",22
"Avg",0.377577379272125,"crossmod",22
"n_Avg",0.377547663119857,"crossmod",22
"CS_Avg",0.382234885610004,"crossmod",22
"Reg_a",0.392910413862277,"crossmod",22
"Reg_s",0.398217192249111,"crossmod",22
"Batch",0.322635090339088,"lasso",23
"ComBat",0.378546006926898,"lasso",23
"Avg",0.341696817707034,"lasso",23
"n_Avg",0.334170948400676,"lasso",23
"CS_Avg",0.326234161073045,"lasso",23
"Reg_a",0.334056152520856,"lasso",23
"Reg_s",0.32364225102974,"lasso",23
"Batch",0.380596654122038,"rf",23
"ComBat",0.371449494829019,"rf",23
"Avg",0.329581242768328,"rf",23
"n_Avg",0.327463578873012,"rf",23
"CS_Avg",0.325086324462184,"rf",23
"Reg_a",0.327425534316931,"rf",23
"Reg_s",0.323506606379215,"rf",23
"Batch",0.319880370126888,"svm",23
"ComBat",0.379208334564508,"svm",23
"Avg",0.325122646634228,"svm",23
"n_Avg",0.324319954247656,"svm",23
"CS_Avg",0.351458775739225,"svm",23
"Reg_a",0.324086739970216,"svm",23
"Reg_s",0.326774954120103,"svm",23
"Batch",0.380596654122038,"crossmod",23
"ComBat",0.371449494829019,"crossmod",23
"Avg",0.326755276055558,"crossmod",23
"n_Avg",0.324022258412185,"crossmod",23
"CS_Avg",0.326400566549559,"crossmod",23
"Reg_a",0.329887843194198,"crossmod",23
"Reg_s",0.327480178606987,"crossmod",23
"Batch",0.352823120467852,"lasso",24
"ComBat",0.382383072887599,"lasso",24
"Avg",0.352415860883839,"lasso",24
"n_Avg",0.347503022030427,"lasso",24
"CS_Avg",0.342554320688472,"lasso",24
"Reg_a",0.347472381929663,"lasso",24
"Reg_s",0.341704664352825,"lasso",24
"Batch",0.398911451525529,"rf",24
"ComBat",0.394292453729755,"rf",24
"Avg",0.360981431069041,"rf",24
"n_Avg",0.359376426934739,"rf",24
"CS_Avg",0.358647110041152,"rf",24
"Reg_a",0.35933571238397,"rf",24
"Reg_s",0.354600595678743,"rf",24
"Batch",0.34088355030605,"svm",24
"ComBat",0.411551970945405,"svm",24
